property_id,sale_date,city,area_sqft,bedrooms,bathrooms,age_years,price,price_per_sqft,furnishing,property_type,seller_type,near_metro,parking
PROP-000232,2022-10-26,Bangalore,3314,3,4.0,16,18040143.0,15965,Unfurnished,Office,Builder,1.0,0
PROP-000233,2018-08-03,Kolkata,2480,5,4.0,41,7503148.0,18354,Furnished,Office,Builder,0.0,2
PROP-000234,2022-01-26,Chennai,3157,3,3.0,32,4388118.0,11168,Semi-Furnished,Office,Owner,0.0,1
PROP-000235,2019-10-21,Pune,3019,5,4.0,36,13958071.0,13246,Semi-Furnished,Apartment,Builder,1.0,0
PROP-000236,2021-04-11,Bangalore,3638,2,1.0,29,8052831.0,7909,Semi-Furnished,Plot,Owner,1.0,1
PROP-000237,2018-12-22,Pune,3854,1,1.0,47,17880615.0,14797,Semi-Furnished,Plot,Owner,0.0,1
PROP-000238,2019-10-21,Mumbai,3823,1,1.0,-41,19054879.0,13080,Semi-Furnished,Office,Builder,1.0,2
PROP-000239,2018-03-31,Pune,985,2,3.0,29,11487833.0,4741,Semi-Furnished,Plot,Owner,1.0,2
PROP-000240,2019-06-22,Chennai,2664,1,2.0,44,,10091,Furnished,Plot,Owner,1.0,0
PROP-000241,2022-09-24,Mumbai,3389,3,2.0,31,14351303.0,4443,Furnished,Villa,Agent,0.0,2
PROP-000242,2022-07-17,Chennai,1459,4,1.0,19,7920598.0,8446,Semi-Furnished,Plot,Owner,1.0,2
PROP-000243,2018-04-22,Delhi,1504,2,4.0,15,15337655.0,17365,Unfurnished,Office,Builder,1.0,2
PROP-000244,2018-07-02,Bangalore,3930,5,4.0,22,6217573.0,6787,Furnished,Villa,Builder,1.0,0
PROP-000245,2020-01-13,Pune,1635,2,4.0,42,9251596.0,4229,Semi-Furnished,Office,Agent,1.0,0
PROP-000246,2022-03-11,Kolkata,2542,4,1.0,10,16103339.0,8815,Furnished,Office,Builder,,0
PROP-000247,2020-01-20,Pune,2255,3,2.0,37,13708177.0,16225,Furnished,Plot,Builder,1.0,1
PROP-000248,2019-08-05,Kolkata,2404,4,1.0,28,2542280.0,7504,Unfurnished,Villa,Builder,1.0,0
PROP-000249,2020-07-07,Mumbai,3807,4,4.0,38,,19553,Semi-Furnished,Villa,Agent,1.0,1
PROP-000250,2021-08-23,Mumbai,3737,2,2.0,32,19887799.0,15678,Semi-Furnished,Plot,Owner,1.0,1
PROP-000251,2020-05-17,Kolkata,1284,3,1.0,39,17348673.0,15336,Semi-Furnished,Office,Owner,1.0,2
PROP-000252,2018-02-21,Chennai,4501,1,3.0,16,16809601.0,11741,Unfurnished,Office,Owner,0.0,2
PROP-000253,2020-01-19,Delhi,3692,5,4.0,12,18900419.0,11567,Semi-Furnished,Apartment,Builder,1.0,0
PROP-000254,2019-06-27,Mumbai,824,1,4.0,7,,14370,Furnished,Apartment,Builder,0.0,2
PROP-000255,2019-01-17,Delhi,1594,2,1.0,44,2572602.0,12242,Furnished,Apartment,Builder,1.0,0
PROP-000256,2021-09-18,Chennai,4316,3,1.0,7,2952723.0,19173,Furnished,Plot,Builder,0.0,1
PROP-000257,2018-04-02,Kolkata,1765,2,2.0,41,5381761.0,19946,Unfurnished,Office,Agent,0.0,1
PROP-000258,2020-02-02,Mumbai,4111,2,2.0,28,10686391.0,3875,Furnished,Apartment,Builder,1.0,2
PROP-000259,2021-04-04,Chennai,1594,4,2.0,3,3080662.0,13965,Semi-Furnished,Office,Agent,1.0,1
PROP-000260,2021-10-11,Delhi,651,2,4.0,44,11578228.0,4926,Furnished,Office,Builder,1.0,2
PROP-000261,2023-01-14,Bangalore,545,3,2.0,5,19687327.0,3898,Unfurnished,Villa,Builder,0.0,0
PROP-000262,2022-05-22,Kolkata,1143,2,2.0,18,9686619.0,18918,Unfurnished,Villa,Owner,1.0,1
PROP-000263,2020-04-09,Pune,2478,3,2.0,33,8438824.0,13209,Furnished,Villa,Builder,1.0,1
PROP-000264,2020-11-28,Chennai,660,4,1.0,7,15458620.0,19501,Furnished,Villa,Builder,0.0,2
PROP-000265,2018-08-03,Chennai,4643,3,3.0,21,16214574.0,5495,Furnished,Villa,Agent,0.0,0
PROP-000266,2022-04-24,Chennai,4549,2,1.0,15,17120977.0,4293,Semi-Furnished,Plot,Agent,0.0,0
PROP-000267,2019-10-22,Pune,1566,5,4.0,42,13395367.0,5561,Furnished,Apartment,Owner,0.0,2
PROP-000268,2018-09-22,Chennai,4268,4,3.0,1,11326730.0,5602,Unfurnished,Villa,Owner,,1
PROP-000269,2021-06-08,Pune,4758,5,1.0,7,13751812.0,13567,Semi-Furnished,Apartment,Builder,0.0,2
PROP-000270,2023-05-24,Bangalore,3232,2,4.0,27,2162940.0,14297,Furnished,Plot,Owner,0.0,2
PROP-000271,2021-01-19,Chennai,1227,1,1.0,19,16378429.0,9348,Semi-Furnished,Plot,Builder,0.0,2
PROP-000272,2022-03-30,Mumbai,3703,5,4.0,18,8958115.0,6711,Unfurnished,Apartment,Owner,1.0,1
PROP-000273,2021-09-06,Delhi,3042,1,2.0,28,2675934.0,8579,Furnished,Office,Agent,1.0,1
PROP-000274,2020-04-29,Pune,2852,3,1.0,14,9142911.0,8625,Unfurnished,Villa,Agent,,1
PROP-000275,2023-04-29,Kolkata,538,4,1.0,3,15469998.0,10295,Furnished,Villa,Owner,1.0,0
PROP-000276,2020-03-13,Pune,3383,5,2.0,48,15532997.0,17905,Unfurnished,Apartment,Agent,1.0,0
PROP-000277,2022-02-08,Pune,4918,5,3.0,1,10511236.0,11085,Unfurnished,Office,Agent,0.0,1
PROP-000278,2022-04-07,Mumbai,2063,1,4.0,35,11673543.0,4190,Furnished,Villa,Agent,1.0,0
PROP-000279,2020-12-01,Bangalore,3634,5,2.0,17,16038774.0,14718,Semi-Furnished,Plot,Builder,0.0,1
PROP-000280,2022-10-07,Chennai,1030,1,2.0,37,18729265.0,8087,Semi-Furnished,Office,Builder,1.0,2
PROP-000281,2022-09-14,Chennai,1340,2,2.0,10,19377259.0,16871,Furnished,Apartment,Agent,1.0,1
PROP-000282,2018-11-13,Chennai,3387,3,2.0,15,19487105.0,18759,Furnished,Apartment,Builder,1.0,0
PROP-000283,2021-09-16,Delhi,3537,5,2.0,29,7098164.0,17316,Furnished,Apartment,Builder,,2
PROP-000284,2021-05-05,Chennai,2393,5,3.0,40,10346327.0,6449,Unfurnished,Office,Owner,0.0,1
PROP-000285,2021-12-06,Delhi,2183,4,4.0,25,16277481.0,9272,Semi-Furnished,Office,Owner,0.0,1
PROP-000286,2018-02-15,Mumbai,1044,3,2.0,25,12626304.0,15628,Unfurnished,Plot,Builder,1.0,1
PROP-000287,2022-02-05,Delhi,4473,4,3.0,47,14264420.0,19336,Unfurnished,Villa,Owner,1.0,1
PROP-000288,2020-10-30,Delhi,3402,5,4.0,8,2409160.0,13346,Unfurnished,Villa,Owner,0.0,2
,2022-08-14,Kolkata,4930,1,2.0,43,3230485.0,5822,Unfurnished,Office,Agent,0.0,2
PROP-000290,2020-08-26,Kolkata,2282,3,4.0,21,2046651.0,3638,Furnished,Office,Owner,1.0,1
PROP-000291,2022-10-27,Pune,1789,4,2.0,47,6671656.0,10899,Unfurnished,Villa,Owner,1.0,2
PROP-000292,2022-10-28,Pune,3589,4,3.0,44,15679203.0,14440,Furnished,Villa,Owner,1.0,0
PROP-000293,2020-05-20,Delhi,764,3,3.0,29,14706423.0,13567,Semi-Furnished,Office,Agent,1.0,0
PROP-000294,2022-04-27,Bangalore,1142,3,1.0,30,17017088.0,10949,Semi-Furnished,Office,Agent,0.0,2
PROP-000295,2018-11-06,Pune,1224,1,4.0,45,3260633.0,19592,Furnished,Villa,Agent,1.0,0
PROP-000296,2018-11-29,Bangalore,2312,2,1.0,46,16567509.0,18887,Furnished,Office,Owner,0.0,2
PROP-000297,2022-05-22,Kolkata,1832,2,4.0,46,17449341.0,6471,Furnished,Office,Owner,1.0,2
PROP-000298,2021-05-04,Kolkata,831,4,3.0,23,13350460.0,14668,Unfurnished,Plot,Owner,0.0,0
PROP-000299,2023-03-07,Mumbai,2220,4,4.0,37,16010485.0,5504,Unfurnished,Apartment,Owner,1.0,1
PROP-000300,2018-04-19,Kolkata,1504,3,4.0,15,8968247.0,4996,Semi-Furnished,Office,Builder,,1
PROP-000301,2022-03-25,Pune,553,4,3.0,47,15856541.0,13979,Semi-Furnished,Apartment,Builder,1.0,1
,2022-02-05,Delhi,1366,5,2.0,31,4115079.0,6863,Semi-Furnished,Office,Builder,0.0,0
PROP-000303,2019-10-30,Pune,2321,1,,30,3087026.0,15661,Unfurnished,Villa,Owner,0.0,2
PROP-000304,2021-04-29,Bangalore,3662,4,1.0,45,7401916.0,13514,Furnished,Villa,Owner,1.0,2
PROP-000305,2019-10-06,Bangalore,3113,4,2.0,3,2204801.0,8462,Unfurnished,Plot,Owner,0.0,1
PROP-000306,2022-10-20,Delhi,1804,2,3.0,46,3538568.0,3555,Unfurnished,Office,Owner,0.0,0
PROP-000307,2018-06-21,Pune,1464,2,2.0,6,8548807.0,13386,Unfurnished,Office,Owner,0.0,2
PROP-000308,2018-05-14,Chennai,2943,1,3.0,26,16952398.0,7263,Unfurnished,Plot,Agent,0.0,1
PROP-000309,2020-12-27,Chennai,1810,2,1.0,9,7056210.0,17141,Semi-Furnished,Plot,Owner,1.0,0
PROP-000310,2019-08-06,Bangalore,3522,3,2.0,41,15531633.0,3069,Unfurnished,Villa,Owner,1.0,1
PROP-000311,2018-01-11,Delhi,2939,1,,5,11550458.0,12189,Semi-Furnished,Plot,Agent,0.0,0
PROP-000312,2018-02-16,Kolkata,1446,1,1.0,23,18419667.0,4136,Furnished,Office,Builder,0.0,0
PROP-000313,2018-06-21,Delhi,1436,2,4.0,45,8078476.0,18748,Furnished,Plot,Agent,0.0,2
PROP-000314,2018-10-15,Bangalore,3324,5,2.0,49,4740181.0,17791,Semi-Furnished,Villa,Owner,1.0,1
PROP-000315,2019-10-22,Kolkata,2041,2,2.0,15,15998215.0,12163,Unfurnished,Apartment,Builder,1.0,2
PROP-000316,2022-01-06,Kolkata,4619,4,2.0,13,7841321.0,19084,Semi-Furnished,Office,Agent,1.0,0
PROP-000317,2019-10-07,Chennai,2676,5,1.0,26,3953515.0,4557,Semi-Furnished,Office,Owner,1.0,0
PROP-000318,2018-01-01,Kolkata,1862,5,1.0,4,5117349.0,4540,Unfurnished,Apartment,Owner,1.0,1
PROP-000319,2020-04-14,Bangalore,2343,3,,5,10528182.0,19059,Semi-Furnished,Plot,Builder,0.0,2
PROP-000320,2019-07-15,Delhi,3969,5,3.0,21,7013029.0,4731,Semi-Furnished,Office,Builder,,1
PROP-000321,2019-02-14,Chennai,3740,1,,16,5255115.0,13282,Unfurnished,Plot,Builder,0.0,0
PROP-000322,2019-03-12,Delhi,2987,2,1.0,41,5016072.0,16379,Unfurnished,Apartment,Builder,1.0,1
PROP-000323,2022-04-12,Chennai,815,1,2.0,42,3897418.0,7124,Furnished,Plot,Builder,0.0,1
PROP-000324,2019-02-26,Bangalore,1702,4,,2,10916131.0,12691,Semi-Furnished,Office,Builder,1.0,2
PROP-000325,2023-01-24,Kolkata,1008,1,2.0,17,13187372.0,19702,Unfurnished,Villa,Builder,0.0,2
PROP-000326,2021-07-19,Chennai,4099,5,1.0,26,6432007.0,16797,Unfurnished,Apartment,Agent,0.0,1
PROP-000327,2022-10-24,Chennai,639,2,,17,4547588.0,11103,Unfurnished,Villa,Builder,1.0,2
PROP-000328,2018-09-08,Pune,2850,4,2.0,3,9609018.0,3506,Semi-Furnished,Office,Agent,0.0,0
PROP-000329,2019-08-17,Pune,3609,3,3.0,44,18709614.0,4471,Furnished,Apartment,Agent,,1
PROP-000330,2022-01-15,Chennai,2468,2,1.0,7,5292670.0,10047,Semi-Furnished,Villa,Agent,0.0,1
PROP-000331,2021-01-31,Kolkata,3655,1,1.0,17,17644445.0,4091,Semi-Furnished,Villa,Agent,0.0,1
PROP-000332,2018-08-12,Delhi,789,3,3.0,4,2605355.0,7511,Unfurnished,Office,Owner,0.0,2
PROP-000333,2018-07-20,Bangalore,3551,2,3.0,36,11733558.0,3610,Furnished,Villa,Builder,0.0,2
PROP-000334,2020-12-25,Chennai,2283,3,1.0,31,3057175.0,3247,Unfurnished,Plot,Owner,0.0,2
PROP-000335,2021-12-20,Mumbai,4151,4,1.0,21,2506285.0,19763,Semi-Furnished,Villa,Owner,0.0,0
PROP-000336,2021-11-25,Kolkata,3350,2,3.0,6,14033920.0,5713,Furnished,Office,Agent,1.0,2
PROP-000337,2019-06-21,Kolkata,4761,3,1.0,6,10986508.0,11174,Semi-Furnished,Office,Builder,0.0,0
PROP-000338,2022-08-27,Chennai,1498,3,1.0,32,3993847.0,13310,Unfurnished,Apartment,Owner,0.0,1
PROP-000339,2020-06-06,Pune,1768,4,,44,15009761.0,13869,Semi-Furnished,Plot,Agent,0.0,2
PROP-000340,2018-02-27,Kolkata,2379,5,4.0,4,12895894.0,17451,Unfurnished,Villa,Builder,1.0,1
,2018-03-25,Bangalore,3284,1,4.0,37,,6639,Semi-Furnished,Plot,Builder,1.0,0
PROP-000342,2019-11-18,Mumbai,2734,5,1.0,5,13421822.0,14150,Unfurnished,Apartment,Owner,0.0,2
PROP-000343,2019-10-14,Pune,3556,4,2.0,26,12939357.0,11073,Unfurnished,Plot,Builder,1.0,1
PROP-000344,2022-09-04,Bangalore,1433,2,1.0,44,7320149.0,12236,Unfurnished,Villa,Agent,1.0,0
PROP-000345,2019-09-18,Chennai,3827,1,1.0,0,2893274.0,14751,Semi-Furnished,Office,Builder,,1
PROP-000346,2023-04-28,Delhi,4384,4,1.0,9,13359746.0,11298,Furnished,Apartment,Agent,1.0,0
PROP-000347,2018-09-02,Bangalore,3965,1,2.0,14,2467117.0,13973,Furnished,Plot,Builder,1.0,2
PROP-000348,2023-03-07,Bangalore,4146,3,3.0,7,14029486.0,7860,Furnished,Office,Agent,0.0,0
PROP-000349,2020-12-20,Chennai,3392,2,2.0,47,10017107.0,12544,Semi-Furnished,Apartment,Builder,0.0,1
PROP-000350,2022-02-02,Delhi,596,3,2.0,20,17778547.0,6855,Furnished,Office,Owner,0.0,0
PROP-000351,2022-12-10,Delhi,2328,1,2.0,27,16900040.0,14487,Furnished,Office,Owner,0.0,1
PROP-000352,2018-08-03,Kolkata,1991,2,3.0,34,10663998.0,9621,Unfurnished,Villa,Builder,0.0,2
PROP-000353,2022-09-18,Delhi,1679,4,3.0,31,7854631.0,15321,Semi-Furnished,Villa,Agent,0.0,2
PROP-000354,2020-03-23,Mumbai,4736,5,1.0,16,19956203.0,4590,Furnished,Office,Agent,1.0,1
PROP-000355,2018-07-22,Delhi,3333,2,4.0,30,,4164,Unfurnished,Office,Owner,,2
PROP-000356,2018-12-09,Mumbai,4114,5,4.0,13,10951188.0,3490,Unfurnished,Apartment,Agent,0.0,0
PROP-000357,2022-07-31,Bangalore,2206,5,1.0,22,8540026.0,14231,Unfurnished,Apartment,Owner,0.0,1
PROP-000358,2020-01-20,Chennai,1681,1,2.0,34,14178383.0,3608,Semi-Furnished,Apartment,Builder,1.0,1
PROP-000359,2018-01-06,Chennai,3650,5,3.0,47,8281618.0,6490,Furnished,Apartment,Agent,1.0,1
PROP-000360,2020-04-21,Delhi,4401,3,2.0,13,19614876.0,17728,Furnished,Apartment,Builder,1.0,0
PROP-000361,2023-01-02,Delhi,932,5,2.0,17,13552795.0,4008,Unfurnished,Villa,Builder,1.0,2
PROP-000362,2022-12-20,Delhi,3709,1,3.0,11,4024674.0,12503,Furnished,Office,Agent,1.0,0
PROP-000363,2020-11-05,Pune,4215,3,4.0,45,6033102.0,8963,Unfurnished,Office,Agent,0.0,2
PROP-000364,2022-09-26,Bangalore,4703,4,4.0,36,5664439.0,7124,Semi-Furnished,Villa,Builder,0.0,0
PROP-000365,2023-05-28,Pune,2410,4,3.0,14,17858371.0,9290,Semi-Furnished,Villa,Agent,0.0,0
PROP-000366,2023-03-12,Pune,4330,1,4.0,8,5856073.0,15862,Unfurnished,Villa,Agent,1.0,0
PROP-000367,2021-03-20,Kolkata,1840,2,1.0,35,11608969.0,7328,Furnished,Villa,Owner,0.0,0
PROP-000368,2019-09-26,Kolkata,1858,5,3.0,49,4796748.0,16588,Unfurnished,Villa,Builder,0.0,2
PROP-000369,2021-03-27,Mumbai,4193,5,2.0,27,2472543.0,3569,Semi-Furnished,Office,Owner,1.0,0
PROP-000370,2023-05-03,Chennai,4318,3,4.0,31,5760874.0,8252,Unfurnished,Villa,Builder,0.0,0
PROP-000371,2021-12-19,Chennai,514,4,2.0,26,18815374.0,8615,Semi-Furnished,Plot,Owner,1.0,0
PROP-000372,2022-08-03,Mumbai,1129,5,4.0,34,9600750.0,4905,Unfurnished,Plot,Owner,0.0,0
PROP-000373,2022-02-04,Delhi,828,4,3.0,43,7683583.0,5135,Semi-Furnished,Apartment,Builder,1.0,1
PROP-000374,2020-04-06,Delhi,2551,2,2.0,-35,18020695.0,7823,Furnished,Villa,Agent,0.0,2
PROP-000375,2019-12-30,Mumbai,4619,5,2.0,36,8234561.0,16404,Semi-Furnished,Villa,Agent,1.0,2
PROP-000376,2021-09-18,Pune,3520,2,2.0,10,7510863.0,5875,Semi-Furnished,Apartment,Builder,0.0,1
PROP-000377,2023-06-18,Delhi,3308,3,3.0,19,5941127.0,9513,Semi-Furnished,Plot,Owner,1.0,2
PROP-000378,2019-12-14,Chennai,1854,1,1.0,28,3826251.0,18995,Semi-Furnished,Villa,Owner,0.0,0
PROP-000379,2020-02-08,Kolkata,1404,3,1.0,7,13303533.0,9658,Semi-Furnished,Apartment,Owner,0.0,0
PROP-000380,2022-06-05,Delhi,4711,2,3.0,35,12446557.0,8453,Unfurnished,Villa,Builder,0.0,1
PROP-000381,2018-10-01,Pune,2474,3,3.0,12,4603449.0,3942,Unfurnished,Plot,Agent,0.0,2
PROP-000382,2020-03-23,Chennai,939,2,4.0,8,17932642.0,17922,Semi-Furnished,Plot,Agent,0.0,2
PROP-000383,2021-07-28,Bangalore,3159,3,1.0,19,19484575.0,16511,Semi-Furnished,Apartment,Owner,1.0,0
PROP-000384,2019-12-10,Chennai,715,2,1.0,20,8613590.0,19836,Semi-Furnished,Apartment,Agent,0.0,1
PROP-000385,2018-02-24,Mumbai,3217,1,1.0,16,11657077.0,12433,Furnished,Plot,Owner,1.0,0
PROP-000386,2019-09-03,Bangalore,2012,5,3.0,25,3552910.0,6168,Unfurnished,Villa,Builder,1.0,2
PROP-000387,2018-02-05,Chennai,2442,5,3.0,18,19722647.0,17615,Unfurnished,Apartment,Owner,0.0,1
PROP-000388,2022-04-23,Delhi,2964,4,2.0,0,16067114.0,14629,Furnished,Plot,Agent,0.0,0
PROP-000389,2022-09-22,Mumbai,1261,3,2.0,42,17920858.0,17204,Furnished,Plot,Owner,1.0,2
PROP-000390,2020-11-24,Kolkata,3736,1,3.0,43,-14279927.0,13826,Semi-Furnished,Office,Builder,0.0,2
PROP-000391,2023-01-09,Pune,1707,3,3.0,24,5026498.0,15869,Semi-Furnished,Plot,Builder,0.0,2
PROP-000392,2019-07-26,Bangalore,1807,1,3.0,42,8157984.0,3155,Semi-Furnished,Office,Agent,1.0,0
PROP-000393,2023-02-17,Bangalore,2752,5,4.0,8,4267010.0,9592,Furnished,Office,Builder,0.0,1
PROP-000394,2018-10-23,Kolkata,3927,1,3.0,46,18676989.0,11992,Furnished,Office,Owner,1.0,2
PROP-000395,2023-06-05,Chennai,3183,5,1.0,43,3281207.0,4097,Furnished,Plot,Builder,0.0,1
PROP-000396,2021-11-11,Pune,3940,2,3.0,36,4849505.0,3223,Unfurnished,Plot,Builder,0.0,1
PROP-000397,2022-11-30,Pune,824,2,3.0,43,10225649.0,3239,Unfurnished,Office,Agent,0.0,2
PROP-000398,2019-05-01,Chennai,1290,5,4.0,48,14824576.0,8686,Furnished,Plot,Builder,0.0,1
PROP-000399,2018-03-24,Chennai,3072,3,1.0,41,8617065.0,3731,Semi-Furnished,Villa,Builder,0.0,0
PROP-000400,2018-08-30,Mumbai,4436,4,1.0,17,5986833.0,12762,Furnished,Plot,Owner,0.0,2
PROP-000401,2023-04-29,Bangalore,1455,4,2.0,19,16391963.0,3213,Unfurnished,Plot,Builder,0.0,0
PROP-000402,2022-08-01,Kolkata,2937,5,4.0,5,17729357.0,13192,Furnished,Office,Agent,0.0,1
PROP-000403,2021-07-24,Delhi,1851,2,1.0,22,4358817.0,14575,Unfurnished,Plot,Agent,1.0,2
PROP-000404,2023-05-23,Delhi,1220,4,2.0,18,15108261.0,19338,Furnished,Apartment,Agent,,1
PROP-000405,2019-10-27,Mumbai,1787,1,1.0,7,18724023.0,12712,Furnished,Villa,Builder,0.0,1
PROP-000406,2019-01-03,Chennai,4181,1,1.0,22,5253999.0,6963,Semi-Furnished,Villa,Owner,1.0,1
PROP-000407,2020-02-29,Bangalore,4084,2,4.0,45,8588062.0,19521,Unfurnished,Plot,Agent,0.0,0
PROP-000408,2020-07-05,Pune,4857,5,3.0,45,9097784.0,9468,Unfurnished,Apartment,Builder,0.0,1
PROP-000409,2020-05-02,Pune,821,2,2.0,12,17883327.0,6332,Furnished,Apartment,Agent,0.0,1
PROP-000410,2018-08-15,Chennai,4981,5,2.0,0,11711496.0,6033,Furnished,Plot,Owner,1.0,1
PROP-000411,2020-06-28,Mumbai,4645,4,3.0,31,12940522.0,18811,Semi-Furnished,Office,Owner,1.0,1
PROP-000412,2019-11-08,Kolkata,1896,2,3.0,36,4519147.0,16913,Semi-Furnished,Apartment,Owner,1.0,2
PROP-000413,2023-01-14,Bangalore,2980,2,1.0,31,14453548.0,5650,Furnished,Apartment,Owner,0.0,1
PROP-000414,2023-04-25,Bangalore,3689,1,1.0,39,3224981.0,9741,Unfurnished,Office,Builder,0.0,0
PROP-000415,2019-06-30,Mumbai,1112,1,2.0,16,8081117.0,10920,Unfurnished,Villa,Builder,0.0,0
PROP-000416,2021-01-23,Mumbai,3341,1,2.0,48,19255080.0,11664,Furnished,Plot,Owner,0.0,2
PROP-000417,2020-03-22,Bangalore,2933,1,1.0,24,2057125.0,19675,Semi-Furnished,Office,Agent,0.0,1
PROP-000418,2019-12-09,Pune,3021,3,1.0,13,9952212.0,11855,Furnished,Plot,Agent,0.0,0
PROP-000419,2021-01-14,Kolkata,4893,2,3.0,36,11834103.0,7213,Furnished,Villa,Owner,0.0,0
PROP-000420,2022-01-02,Bangalore,4716,2,2.0,23,5289194.0,11550,Furnished,Apartment,Owner,1.0,1
PROP-000421,2018-05-06,Bangalore,4761,4,1.0,26,6886410.0,10387,Furnished,Villa, Agent ,1.0,1
PROP-000422,2020-07-24,Pune,1689,5,2.0,42,7716021.0,8843,Unfurnished,Office,Agent,0.0,1
PROP-000423,2020-12-15,Pune,3005,3,4.0,39,2060093.0,12362,Unfurnished,Apartment,Agent,0.0,0
PROP-000424,2020-11-14,Chennai,3782,3,3.0,48,9370338.0,7400,Unfurnished,Apartment,Agent,1.0,0
PROP-000425,2022-10-02,Bangalore,4435,4,4.0,40,-4214745.0,6018,Furnished,Office,Builder,0.0,0
PROP-000426,2020-08-11,Pune,3237,3,3.0,33,2231863.0,16110,Unfurnished,Office,Owner,1.0,1
PROP-000427,2020-12-16,Kolkata,4567,1,3.0,11,5842304.0,4438,Unfurnished,Villa,Owner,1.0,1
PROP-000428,2019-02-10,Kolkata,3958,4,4.0,49,10871728.0,6562,Furnished,Apartment,Builder,0.0,2
PROP-000429,2019-05-15,Mumbai,1168,1,4.0,49,12135338.0,7617,Furnished,Plot,Builder,0.0,0
PROP-000430,2022-10-20,Pune,951,5,1.0,42,9327324.0,17701,Unfurnished,Villa,Owner,0.0,0
PROP-000431,2022-01-20,Chennai,1831,5,4.0,25,4674314.0,8951,Unfurnished,Apartment,Agent,1.0,1
PROP-000432,2021-10-26,Kolkata,2070,2,2.0,39,6165351.0,14397,Unfurnished,Office,Owner,1.0,1
PROP-000433,2021-01-13,Chennai,4825,3,4.0,49,11973860.0,11963,Semi-Furnished,Plot,Owner,0.0,2
PROP-000434,2018-03-04,Kolkata,634,4,1.0,30,4341941.0,14599,Furnished,Villa,Owner,0.0,0
PROP-000435,2021-01-06,Delhi,4387,1,2.0,7,15195034.0,17114,Furnished,Office,Agent,1.0,1
PROP-000436,2019-12-19,Chennai,4604,4,3.0,19,8147036.0,14899,Semi-Furnished,Office,Builder,0.0,2
PROP-000437,2022-06-16,Delhi,3058,5,2.0,12,5968526.0,12480,Furnished,Office,Agent,1.0,2
PROP-000438,2020-12-06,Chennai,863,4,4.0,20,19895926.0,6513,Semi-Furnished,Villa,Agent,1.0,2
PROP-000439,2019-11-05,Chennai,4899,4,3.0,5,10809048.0,13162,Unfurnished,Office,Builder,0.0,1
PROP-000440,2020-08-30,Delhi,3871,4,2.0,43,15113291.0,19574,Unfurnished,Villa,Builder,1.0,2
PROP-000441,2023-02-09,Pune,1701,4,4.0,2,18314242.0,4119,Furnished,Villa,Owner,0.0,0
PROP-000442,2019-12-29,Chennai,1107,3,4.0,35,3208556.0,17638,Unfurnished,Villa,Agent,1.0,0
PROP-000443,2019-05-22,Bangalore,3335,5,2.0,8,,13365,Furnished,Villa,Builder,0.0,0
PROP-000444,2020-10-27,Chennai,2711,1,2.0,41,12499707.0,6639,Semi-Furnished,Plot,Owner,1.0,1
PROP-000445,2018-03-03,Mumbai,2542,1,1.0,25,8828951.0,17363,Unfurnished,Plot,Agent,0.0,1
PROP-000446,2020-08-13,Mumbai,2820,1,3.0,9,18628019.0,5361,Furnished,Villa,Owner,0.0,1
PROP-000447,2018-12-18,Bangalore,3736,3,2.0,0,11190867.0,12130,Semi-Furnished,Apartment,Builder,1.0,1
PROP-000448,2019-07-30,Bangalore,1469,3,3.0,46,3580050.0,4923,Unfurnished,Office,Builder,1.0,1
PROP-000449,2018-06-01,Mumbai,3458,2,2.0,7,12121776.0,6641,Furnished,Office,Owner,1.0,1
PROP-000450,2018-03-05,Pune,4846,3,4.0,20,19165371.0,12034,Unfurnished,Plot,Builder,1.0,0
PROP-000451,2018-04-13,Kolkata,2607,1,,40,10235903.0,13948,Unfurnished,Apartment,Builder,0.0,2
PROP-000452,2023-01-07,Bangalore,3576,1,3.0,46,11273427.0,8357,Furnished,Apartment,Agent,0.0,2
PROP-000453,2022-05-15,Kolkata,1299,3,3.0,10,17203710.0,13163,Unfurnished,Villa,Builder,1.0,0
PROP-000454,2020-08-24,Delhi,3919,1,2.0,21,11829468.0,10408,Furnished,Plot,Agent,1.0,0
PROP-000455,2019-06-19,Kolkata,1432,5,1.0,29,7835874.0,15744,Furnished,Plot,Owner,0.0,0
PROP-000456,2019-07-03,Chennai,2253,2,1.0,29,3519335.0,19900,Unfurnished,Office,Owner,1.0,1
PROP-000457,2019-08-02,Bangalore,3785,1,2.0,34,9333284.0,9455,Unfurnished,Plot,Owner,0.0,0
PROP-000458,2020-05-07,Delhi,824,1,3.0,49,10575609.0,5765,Unfurnished,Apartment,Agent,0.0,1
PROP-000459,2022-01-05,Pune,4538,2,2.0,41,10258718.0,14358,Unfurnished,Villa,Agent,1.0,1
PROP-000460,2021-02-26,Kolkata,1290,2,1.0,35,17990582.0,11738,Furnished,Villa,Owner,0.0,1
PROP-000461,2020-01-18,Delhi,4026,1,1.0,4,2734502.0,13998,Furnished,Apartment,Builder,0.0,1
PROP-000462,2023-06-09,Chennai,1117,2,3.0,7,18912418.0,18726,Unfurnished,Apartment,Agent,1.0,2
PROP-000463,2021-05-03,Bangalore,4678,2,3.0,45,14290390.0,5005,Unfurnished,Apartment,Agent,1.0,2
PROP-000464,2021-08-24,Chennai,1926,2,4.0,44,12633607.0,14881,Unfurnished,Office,Builder,1.0,1
