employee_id,join_date,department,role,age,gender,salary,tenure_months,performance_score,satisfaction_score,overtime_hours,trainings_attended,attrition,last_promotion_months_ago
EMP-000227,2018-10-24,Operations,Junior,30,Female,772827,105.0,2.867817358833647,,48,1,0.0,10
EMP-000228,2017-07-01,HR,Manager,45,Male,1755305,42.0,1.81619622211604,1.067035837564767,21,2,1.0,41
EMP-000229,2017-09-29,Marketing,Junior,47,Male,1447579,68.0,3.6288817337623076,3.8173375365917557,46,8,1.0,13
EMP-000230,2015-05-18,Marketing,Lead,49,Female,1265942,,1.7958462541116775,1.3079243881395546,14,4,1.0,8
EMP-000231,2017-08-04,IT,Lead,48,Female,758173,38.0,3.4897405523419627,1.4016766402923881,17,4,0.0,7
EMP-000232,2015-10-08,IT,Manager,59,Female,394595,61.0,4.364189382978946,,11,7,1.0,12
EMP-000233,2020-02-26,HR,Mid,49,Female,1457886,86.0,3.6029082289086922,1.6697923691705907,13,6,1.0,13
EMP-000234,2021-02-01,Operations,Mid,54,Female,1384885,8.0,2.448226588838245,4.800102112575832,22,2,,27
EMP-000235,2019-05-24,Marketing,Lead,54,Female,1525755,10.0,1.8429592655373486,2.832883596879891,14,2,1.0,44
EMP-000236,2015-07-18,Sales,,30,Male,661718,6.0,1.867855533977687,2.706664355545927,20,4,1.0,38
EMP-000237,2016-01-20,Sales,Junior,44,Female,326774,87.0,3.5158566875090353,1.6797725254885374,24,7,1.0,38
EMP-000238,2020-06-07,Marketing,Mid,34,Male,1670324,35.0,1.9733141449418556,4.030461331776477,28,9,0.0,46
EMP-000239,2019-06-18,IT,Junior,57,Female,321945,62.0,2.2925127084869388,3.719108382980751,13,5,0.0,3
EMP-000240,2021-08-26,HR,Senior,24,Male,1843463,78.0,1.6025686776470365,2.9127235264454443,23,4,1.0,12
EMP-000241,2015-06-29,IT,Senior,51,Male,1697232,53.0,4.865922179178181,3.329516023179988,36,2,0.0,34
EMP-000242,2017-10-30,Finance,Lead,33,Male,1181388,26.0,2.811880828949114,1.030512295348922,2,0,0.0,27
EMP-000243,2019-09-27,Operations,Mid,44,Female,506147,114.0,1.6172176052574843,2.812024937446313,49,3,1.0,14
EMP-000244,2020-04-15,Finance,Senior,31,Female,497516,56.0,3.713330523226673,1.3915176196677468,45,0,0.0,27
EMP-000245,2019-08-22,Operations,Mid,28,Female,346052,78.0,4.510808246899986,1.904906645975756,13,5,1.0,31
EMP-000246,2016-11-19,Finance,Mid,55,Female,1974012,29.0,2.8877338035664537,2.9781639279135796,49,4,1.0,16
EMP-000247,2021-01-29,Marketing,Lead,49,Male,1265696,56.0,4.766858319378092,2.8747676164019174,24,6,0.0,34
EMP-000248,2018-12-10,HR,Mid,53,Male,1336820,,1.7691091636324532,3.274584817254032,40,2,0.0,17
EMP-000249,2019-11-25,Operations,Manager,33,Male,1254346,100.0,3.8073146230452832,2.892654973552476,30,4,0.0,35
EMP-000250,2016-06-12,Finance,Mid,35,Female,1085412,63.0,2.873901658422767,2.007365435803014,12,7,0.0,29
EMP-000251,2020-10-31,HR,Mid,49,Male,984630,16.0,3.36589178260299,2.242430915265717,38,1,1.0,32
EMP-000252,2016-11-05,Finance,Mid,56,Male,1281691,79.0,3.16253720019373,2.2667379199473503,43,2,0.0,34
EMP-000253,2016-01-20,HR,Junior,40,Male,1145308,65.0,4.575600637663864,4.851858083394481,38,2,1.0,22
EMP-000254,2018-10-06,Marketing,Mid,39,,982146,14.0,4.172063846563606,3.9426949973544274,36,3,1.0,28
EMP-000255,2020-01-29,Finance,Lead,41,Male,1195047,75.0,3.016884772739415,,20,5,1.0,37
EMP-000256,2018-08-13,Finance,Manager,56,Female,1517426,19.0,4.104814721419816,,20,5,1.0,46
EMP-000257,2015-01-05,Finance,Junior,50,Female,1968646,49.0,4.233470166479849,4.820137259162525,14,7,0.0,37
EMP-000258,2019-06-20,Operations,Manager,23,Male,1948840,100.0,4.4581554411404545,1.6676159237611756,34,1,1.0,15
EMP-000259,2020-08-02,Sales,Manager,51,Female,1728022,62.0,4.389242236450313,1.5761924830212077,22,8,1.0,37
EMP-000260,2015-07-11,Sales,Manager,49,Male,624420,59.0,3.3674361446205605,4.030968419637292,24,8,0.0,15
EMP-000261,2019-06-14,Sales,Mid,27,Male,777446,66.0,2.928633139699909,4.070141396213083,14,4,0.0,44
EMP-000262,2015-07-02,IT,Junior,30,Female,1108603,33.0,2.3491160029260403,2.5518724748822232,36,6,0.0,29
EMP-000263,2016-11-24,Operations,Junior,23,Male,483227,103.0,4.819578651721471,1.742263960911604,28,9,0.0,8
EMP-000264,2016-07-16,Sales,Lead,58,Male,930976,15.0,4.964750760464481,1.855787591185655,48,1,1.0,37
EMP-000265,2018-01-24,HR,Junior,59,Female,946091,35.0,3.2744202154315576,2.70308774977333,13,0,0.0,7
EMP-000266,2017-09-14,IT,Manager,53,Female,1173870,1.0,3.053687614927482,2.8151079200845803,17,3,0.0,20
EMP-000267,2018-10-16,Sales,Manager,47,Male,1241084,117.0,3.327731089543308,1.028085700100466,49,4,0.0,5
EMP-000268,2017-03-12,HR,Lead,48,Female,1745522,5.0,3.9529013736019825,2.4093093460155757,14,1,1.0,25
EMP-000269,2019-08-24,Finance,Junior,42,Female,664467,115.0,3.769955115384555,3.4508031614078085,17,3,0.0,40
EMP-000270,2017-10-02,Finance,Junior,37,Female,1670339,87.0,4.995190737508436,4.572060550390409,25,3,1.0,15
EMP-000271,2018-11-04,Finance,Mid,53,Female,709917,18.0,2.7469762070299373,3.9751271224929456,16,6,0.0,0
EMP-000272,2015-04-26,Marketing,Junior,47,,537335,29.0,3.6375164246428007,3.8484110715207427,0,6,0.0,22
EMP-000273,2017-09-13,Finance,Manager,57,Male,1061145,102.0,1.6499636234574568,3.0568988190180906,15,7,0.0,34
EMP-000274,2020-05-20,Sales,Senior,40,Male,1454872,,1.0622023951221808,1.699031746294048,49,5,0.0,27
EMP-000275,2019-10-11,IT,Mid,22,Male,1048270,38.0,4.231723543405753,2.610721697559468,31,4,1.0,32
EMP-000276,2017-09-10,IT,Junior,22,Female,1401652,90.0,2.1090109927782987,4.043162580760694,23,2,0.0,24
EMP-000277,2018-06-20,HR,Mid,41,Female,1512648,10.0,4.370714603396988,1.2901511481804162,33,1,1.0,26
EMP-000278,2018-12-30,Finance,Senior,35,Female,754419,10.0,1.2248656237270712,3.4088310889357305,42,6,1.0,44
EMP-000279,2016-06-29,Marketing,Senior,41,Male,863460,80.0,2.1257682769145765,4.624469135159838,45,8,1.0,32
EMP-000280,2016-09-21,Finance,Senior,57,Female,1000679,29.0,2.31401712384699,4.125453163828312,5,9,0.0,32
EMP-000281,2019-05-27,Sales,Mid,33,Male,1862267,19.0,1.5505682754017691,35.687420307541984,29,6,1.0,35
EMP-000282,2019-03-20,Operations,Manager,38,Male,1933583,78.0,1.905198174742086,1.4642531235629006,37,3,1.0,12
EMP-000283,2021-06-04,HR,,55,Male,1970038,57.0,1.8646949310169876,4.518514094884429,44,2,0.0,33
EMP-000284,2017-08-11,Operations,Manager,36,Male,845669,93.0,3.364532849757739,1.065310592298272,26,1,1.0,1
EMP-000285,2018-12-03,IT,Junior,59,,1014077,78.0,1.0282898907444014,1.1575783969476938,21,3,1.0,41
EMP-000286,2015-06-06,Operations,Manager,42,Male,916902,92.0,2.6559722036320856,,10,7,0.0,23
EMP-000287,2020-08-09,IT,Lead,41,Male,1515385,37.0,2.4023411930712926,3.0623261805590314,31,5,0.0,7
EMP-000288,2017-08-29,Sales,Senior,36,Male,1428404,15.0,2.449747195223985,3.387860315928884,18,3,1.0,46
EMP-000289,2016-10-03,HR,Junior,43,Female,915326,101.0,3.9030937710114717,2.5753995364271516,38,9,1.0,10
EMP-000290,2017-08-28,IT,Junior,26,Female,1992293,19.0,2.932976149731712,4.252443351623484,48,3,1.0,12
EMP-000291,2017-06-22,Operations,Junior,23,Male,1685945,5.0,2.7803562333937233,1.157884876794617,44,6,1.0,27
EMP-000292,2020-02-29,Marketing,Mid,29,Female,1996146,49.0,3.2980477945123523,1.7485031065611283,30,4,0.0,28
EMP-000293,2016-12-09,IT,Senior,36,Male,1700685,66.0,3.9202512859417578,2.744774677277408,30,0,1.0,27
EMP-000294,2019-12-30,IT,Lead,59,Male,1772403,102.0,2.8142857338876426,2.7864534280673112,41,1,0.0,4
EMP-000295,2018-12-26,Finance,,34,Male,669703,51.0,3.828431821993768,4.393559461702921,19,8,,31
EMP-000296,2015-08-12,Finance,Lead,38,Female,1259425,11.0,3.3877813485922585,1.3276222839008933,5,0,0.0,2
EMP-000297,2017-01-08,Marketing,Lead,37,Male,1891181,54.0,1.009467374317151,2.5260689318720653,44,8,1.0,11
EMP-000298,2020-06-23,HR,Manager,48,Male,1382879,113.0,3.1889329106909168,1.1542508501443542,18,0,0.0,19
EMP-000299,2020-05-31,Finance,Manager,45,Female,1420229,22.0,1.6472338439516578,2.211535680894824,34,6,0.0,40
EMP-000300,2021-01-04,IT,Senior,32,Female,514584,7.0,3.9023973416513003,2.1231849267871334,19,5,1.0,42
EMP-000301,2015-11-06,Finance,Senior,33,Male,590373,56.0,4.510314734258634,3.893579657348195,43,5,1.0,33
EMP-000302,2017-03-19,Sales,Mid,49,Female,622242,40.0,2.902742093527698,1.8937550823158573,1,1,0.0,21
EMP-000303,2015-09-14,Operations,Mid,44,,1037102,36.0,4.318346727174771,2.5860564709257456,25,7,1.0,19
EMP-000304,2020-08-18,Operations,Junior,42,Female,488054,87.0,3.71817832444866,3.9180909432007764,4,6,1.0,15
EMP-000305,2017-11-23,IT,Senior,46,Male,1488158,5.0,2.691405343136097,3.0705761772803384,34,1,1.0,21
EMP-000306,2018-11-17,Sales,Manager,35,Male,956100,52.0,2.969125670180934,3.5087541578598453,22,0,0.0,17
EMP-000307,2021-07-26,Marketing,Lead,49,Male,1855543,63.0,4.229523940099313,2.8403701430988457,27,6,0.0,0
EMP-000308,2018-05-12,Sales,Lead,43,Male,724338,19.0,3.931511661268236,4.176090822086797,24,1,1.0,30
EMP-000309,2017-01-16,HR,Lead,51,Female,804352,86.0,3.8796846299142853,1.2667880928977495,35,6,0.0,19
EMP-000310,2017-04-11,Operations,Lead,29,Female,327226,115.0,4.842370532836831,3.9756548490013706,39,2,1.0,30
EMP-000311,2016-05-13,Finance,Manager,33,Male,551325,,4.132487301805776,1.5038220256985109,37,0,1.0,31
EMP-000312,2015-06-01,IT,Manager,48,Male,1591545,64.0,1.966095965187053,1.9475807439497008,26,7,0.0,5
EMP-000313,2019-02-01,Marketing,Senior,38,Male,1747773,108.0,3.4820395170629603,4.6067162749946515,10,1,1.0,6
EMP-000314,2018-05-09,Finance,Manager,22,Male,1793725,21.0,4.368773301667008,1.7001606726589253,7,5,1.0,26
EMP-000315,2016-10-26,IT,Lead,37,Female,1843998,54.0,1.9962572550957112,3.8134403963935433,49,7,1.0,0
EMP-000316,2018-05-11,Finance,Mid,48,Male,1559416,80.0,3.0468060588201955,2.1450388175143065,49,9,0.0,25
EMP-000317,2015-03-13,HR,Senior,55,Male,1768516,83.0,4.929947303977077,3.6363738761762607,30,2,1.0,12
EMP-000318,2015-03-11,Operations,Lead,35,Female,539160,119.0,2.415348249981612,1.1796150885295065,28,2,1.0,8
EMP-000319,2021-05-31,IT,Senior,51,Female,506300,88.0,2.115462732927446,3.178100896824286,25,5,0.0,22
EMP-000320,2015-11-16,Sales,Manager,30,Female,828012,25.0,2.0983608241121594,3.493583665651599,35,3,1.0,36
EMP-000321,2015-04-05,Marketing,Senior,43,Male,1353990,68.0,4.469551694584114,3.141672724401209,40,6,1.0,40
EMP-000322,2016-07-01,Operations,Manager,43,Male,1566254,38.0,2.99209925053322,3.126078812523712,26,2,1.0,3
EMP-000323,2019-03-08,HR,Junior,47,Female,1836715,84.0,4.687798778469308,1.4075743659201652,15,7,1.0,28
EMP-000324,2015-01-02,Finance,Senior,47,Male,1445514,64.0,3.7692079984262556,1.7218089061461401,3,9,0.0,25
EMP-000325,2018-07-07,IT,Lead,25,Female,1887815,66.0,2.2695958669004543,4.863878857330325,2,1,0.0,0
EMP-000326,2017-08-11,IT,Lead,50,Female,742568,91.0,2.2647217856610444,3.2796729658165313,39,7,0.0,32
EMP-000327,2017-08-03,HR,Lead,47,Male,1912694,23.0,1.4734721865502052,4.848425251327752,42,1,0.0,40
EMP-000328,2020-05-13,HR,Manager,31,Male,1672884,19.0,3.261405242210515,1.692780853231446,29,0,0.0,40
EMP-000329,2018-10-15,Operations,Mid,29,Male,993343,118.0,1.9028697065974693,3.7392335189037462,40,6,1.0,2
EMP-000330,2021-06-18,Finance,Lead,24,Male,616725,93.0,4.201362354360416,2.54854387720651,38,8,0.0,34
EMP-000331,2015-09-08,Sales,Senior,25,Male,1968447,7.0,2.301821242119378,4.639864680827474,19,8,0.0,32
EMP-000332,2017-06-21,Marketing,Mid,41,Male,1129871,31.0,3.0146476631278607,3.526273766368357,41,1,0.0,24
EMP-000333,2018-12-20,HR,Lead,34,Male,486302,45.0,1.2043935918385822,2.706180869244151,5,5,0.0,43
EMP-000334,2018-12-03,Sales,Manager,54,Male,553415,104.0,1.8186470275017657,2.3334811302493885,16,7,0.0,19
EMP-000335,2019-10-04,HR,Mid,51,Female,1745467,99.0,4.436997260290738,4.8260606284158385,42,2,1.0,40
EMP-000336,2017-12-02,Sales,Mid,47,Female,1975903,13.0,2.366138151671221,3.4623904375203858,43,1,0.0,31
EMP-000337,2015-11-17,IT,Senior,26,Male,1106858,116.0,3.057634913830797,2.5224364575844556,40,8,1.0,42
EMP-000338,2018-06-24,Operations,Manager,31,Male,1124273,1.0,1.504324968474255,1.525060686835793,29,9,1.0,40
EMP-000339,2018-06-10,Operations,Manager,40,Female,1274634,111.0,3.147135976650539,47.723673592461324,48,5,0.0,21
EMP-000340,2019-05-04,HR,,53,Female,1817138,49.0,4.801968722256699,1.862268883485465,1,4,0.0,34
EMP-000341,2020-07-11,Finance,,490,Male,824619,67.0,4.148959857589471,,16,4,1.0,13
EMP-000342,2016-06-12,HR,Lead,35,Female,710570,31.0,3.65105586034496,1.8062298402959542,25,4,0.0,8
EMP-000343,2016-11-11,HR,Senior,33,Male,1148238,26.0,1.2940966345069294,2.2806574080354887,36,4,0.0,11
EMP-000344,2020-04-26,Operations,Senior,59,Female,322119,63.0,3.471161081745188,3.858901040206432,5,9,1.0,14
EMP-000345,2018-06-20,Finance,Mid,55,Male,790338,9.0,3.3576209400077808,2.7041573796605642,27,5,0.0,6
EMP-000346,2020-04-24,IT,Senior,30,Male,546239,52.0,4.913240723937841,4.799506283825716,20,7,1.0,4
EMP-000347,2017-10-16,Operations,Manager,45,Female,977528,81.0,4.4975775565997305,,4,9,1.0,21
EMP-000348,2021-10-15,IT,Mid,55,Male,1062837,11.0,1.5874289149199585,2.202963011288124,22,0,1.0,9
EMP-000349,2016-11-11,Sales,Senior,33,Male,642705,8.0,3.9516263413249186,1.7905167729960558,33,7,1.0,10
EMP-000350,2021-08-05,Operations,Mid,31,Male,1533710,105.0,1.1058831966606166,1.0876579010669327,34,4,1.0,43
EMP-000351,2016-01-13,Finance,Junior,48,Female,1404966,76.0,4.026274577697873,2.5637571613518517,8,7,0.0,42
EMP-000352,2018-08-26,IT,Mid,56,Male,1667239,58.0,4.97111785288258,3.875738254850817,29,0,0.0,3
EMP-000353,2018-09-05,Sales,Senior,41,Female,744821,19.0,4.930724000394756,1.5494469246280484,46,1,0.0,43
EMP-000354,2019-03-28,HR,Junior,55,,887144,43.0,4.741678741519127,3.5934565642827185,28,7,0.0,4
EMP-000355,2019-09-18,IT,Senior,50,Male,1798586,94.0,4.521285302622224,,42,4,1.0,9
EMP-000356,2021-02-17,HR,Senior,24,Male,1663084,101.0,2.773318305737401,2.6026307786668488,42,9,0.0,44
EMP-000357,2021-08-31,HR,Manager,35,Female,824614,105.0,4.85080514266232,1.0454089614007547,39,3,0.0,19
EMP-000358,2018-02-28,IT,,47,Male,514945,18.0,4.433206325540909,1.6256905340935086,4,7,0.0,24
EMP-000359,2018-02-28,Sales,Manager,45,Male,1737800,12.0,2.9984592534696906,1.7025681096790795,49,9,0.0,27
EMP-000360,2020-01-14,Finance,Lead,58,Male,582450,97.0,4.901981719588112,4.389405706025355,10,4,1.0,26
EMP-000361,2019-10-28,HR,,34,Male,1524359,104.0,1.3416122188684598,2.4413861258701806,18,7,1.0,0
EMP-000362,2019-11-12,IT,Mid,52,Male,765673,23.0,1.085719067165111,1.24849591342684,15,1,0.0,33
EMP-000363,2016-03-19,Finance,Junior,31,Male,1326942,72.0,2.4873922244453297,1.5851461741567743,29,5,0.0,6
EMP-000364,2018-07-14,IT,Manager,57,Female,1172626,8.0,4.622339888631955,2.3853672404254618,0,4,0.0,21
EMP-000365,2020-03-09,HR,,41,Male,1170226,76.0,3.625811497150428,2.669381038346766,24,7,1.0,27
EMP-000366,2021-08-28,HR,Junior,49,Male,1572941,53.0,4.745827918911676,3.7680123546212263,2,1,0.0,3
EMP-000367,2018-12-29,HR,Lead,55,Male,709607,103.0,4.799011871506099,4.407200173912141,27,2,0.0,37
EMP-000368,2019-04-14,IT,Senior,57,Male,1089768,72.0,2.6676865341443188,4.444609728710917,17,3,0.0,32
EMP-000369,2019-03-29,Finance,Lead,37,Male,369770,35.0,3.3297053744972,1.3543447478988,47,9,0.0,33
EMP-000370,2019-12-27,Operations,Mid,47,Female,623355,51.0,3.2722390647037125,2.669768955865386,34,2,1.0,45
EMP-000371,2019-09-24,IT,Junior,58,Male,1272743,12.0,1.651203582185476,1.206765410233794,8,5,1.0,8
EMP-000372,2021-01-21,IT,Senior,39,Male,854171,103.0,2.614802210133833,3.1909123770195325,10,4,1.0,12
EMP-000373,2017-07-19,Sales,Junior,22,Male,739042,81.0,4.7170946650842795,2.126755538592984,7,5,1.0,6
EMP-000374,2020-05-19,Finance,Mid,39,Female,660850,114.0,4.8930240518866785,2.4944633342574782,2,7,1.0,8
EMP-000375,2017-03-04,HR,Manager,24,Female,1348276,1.0,4.974875031123691,1.1433181922866678,3,3,0.0,8
EMP-000376,2019-09-08,HR,Junior,35,Male,1114699,22.0,4.148616121894932,4.716414600456165,24,1,0.0,28
EMP-000377,2021-05-11,Operations,Lead,25,Female,1381580,8.0,1.5972825484843995,1.317485606972678,49,5,0.0,22
EMP-000378,2017-04-20,Finance,Mid,23,Female,1266066,38.0,1.4123438846419116,3.2382661207648114,8,1,1.0,15
EMP-000379,2015-02-06,Finance,Senior,24,Male,1067338,104.0,3.3367655532596476,4.722127809097561,7,9,0.0,5
EMP-000380,2018-12-12,Sales,Junior,51,Male,458776,32.0,4.711309914058823,1.3037928117929458,11,1,0.0,42
EMP-000381,2015-01-01,Operations,Junior,46,Female,845268,94.0,1.5455755581887187,3.8001919582150716,40,4,1.0,45
EMP-000382,2016-01-08,Operations,Manager,41,Female,1312647,,2.640929645566053,4.712426587061987,27,9,1.0,4
EMP-000383,2020-06-07,Sales,Lead,58,Female,1666786,106.0,2.3208381575206984,1.6831997816745359,31,0,0.0,40
EMP-000384,2019-12-06,IT,Lead,22,Male,800570,61.0,4.028781481615261,1.3803911433164053,48,7,1.0,19
EMP-000385,2015-01-06,HR,Mid,30,Female,746968,70.0,3.4043333257396635,2.925073618782305,23,0,0.0,44
EMP-000386,2016-09-13,Marketing,Manager,54,Male,1830707,8.0,3.99102599035324,1.9129408343893957,45,3,0.0,45
EMP-000387,2017-12-06,Finance,Senior,37,Male,435758,41.0,3.981626320573132,4.051971841394104,18,7,1.0,22
EMP-000388,2020-03-08,HR,Manager,34,Male,1036345,31.0,2.826308657506323,1.7240494940723523,16,3,1.0,2
EMP-000389,2015-03-14,Operations,Senior,38,Female,702370,6.0,2.349289160721453,2.459951085305295,13,9,0.0,5
EMP-000390,2016-11-01,IT,Junior,41,Female,1591343,65.0,2.9076236898913304,3.6528059404285815,28,3,1.0,47
EMP-000391,2020-03-03,Marketing,Mid,27,Male,783443,33.0,3.698804088450088,3.473196719758276,44,6,0.0,26
EMP-000392,2016-12-07,HR,Junior,43,Female,1972683,2.0,4.339459287617775,1.3840250282397601,10,6,0.0,45
EMP-000393,2016-06-09,Sales,Mid,25,Female,1393125,116.0,2.7254030748925353,3.5820264480432176,11,8,1.0,15
EMP-000394,2020-08-19,Marketing,Lead,52,Male,1736007,119.0,1.7837306498774455,4.0023914437748065,44,9,0.0,9
EMP-000395,2015-07-13,Marketing,Lead,43,Male,1600692,7.0,2.4161997149515684,1.3551658731705905,6,4,1.0,13
EMP-000396,2015-03-24,IT,Lead,51,Female,1895000,35.0,4.086399573419847,1.1826529900058271,44,6,0.0,19
EMP-000397,2020-06-22,Finance,Manager,50,Female,697190,13.0,1.5767676277599314,23.195597609807788,36,1,0.0,41
EMP-000398,2021-04-17,IT,Mid,280,Female,402927,105.0,3.913654453977812,2.2085071140777153,8,0,0.0,47
EMP-000399,2017-11-09,Marketing,Lead,25,Female,1628657,92.0,4.855078493609158,3.709658288502963,40,0,0.0,10
EMP-000400,2019-06-22,IT,Lead,22,Female,1229055,108.0,3.8766978758671717,2.3415706788636625,5,2,0.0,26
EMP-000401,2021-08-30,Operations,Mid,24,Male,1451284,58.0,1.6393715131577387,18.690317153994677,9,7,0.0,15
EMP-000402,2016-05-28,Finance,Junior,26,Male,606119,69.0,1.5302989464276067,3.8739405678134737,31,4,0.0,25
EMP-000403,2016-03-09,Operations,Junior,49,Male,595983,,3.762412696747842,2.2604980229775347,22,6,1.0,5
EMP-000404,2016-05-08,Finance,Manager,54,Female,1400249,71.0,1.6412991094266651,,19,2,0.0,9
EMP-000405,2019-07-28,Sales,Lead,51,Female,827055,45.0,1.575506873751685,3.3142265966451245,1,9,0.0,16
EMP-000406,2020-03-06,Finance,Junior,36,Male,792749,9.0,3.276378455160336,4.034473478704657,4,9,1.0,39
EMP-000407,2019-03-09,Sales,Manager,49,Male,396858,94.0,2.158935982943429,,5,7,1.0,14
EMP-000408,2019-06-28,Finance,Mid,33,Female,1276014,110.0,4.165799558227217,4.846754347323763,28,6,1.0,38
EMP-000409,2017-08-12,Sales,Manager,48,Male,1611169,51.0,1.9491295242728364,4.267191842238128,7,5,0.0,47
EMP-000410,2020-08-27,Finance,Senior,45,Female,1734336,93.0,2.0926273895989946,3.119738824288488,3,3,,18
EMP-000411,2015-11-15,IT,Manager,37,Female,1223992,25.0,4.815626945090296,3.5746203819826388,45,4,0.0,3
EMP-000412,2019-10-07,Marketing,Mid,58,Female,1711181,85.0,1.0340870215560387,,15,4,,30
EMP-000413,2020-05-12,Marketing,Junior,35,Female,1668659,12.0,3.200110377319968,3.080020723334799,4,1,1.0,6
EMP-000414,2017-04-12,Operations,Mid,56,Female,1982934,59.0,4.204701663392909,4.3433686893444206,34,7,0.0,23
EMP-000415,2020-04-22,Sales,Junior,23,Female,1270482,27.0,4.954505720491575,4.998192898746053,31,7,1.0,20
EMP-000416,2017-12-09,Operations,Mid,27,Male,1403416,27.0,4.396108714256346,2.165787695268053,12,1,0.0,21
EMP-000417,2015-10-21,HR,Manager,29,Male,675991,45.0,4.875929466030843,1.8994588620449924,6,7,0.0,40
EMP-000418,2018-08-26,Operations,Mid,28,Male,1951991,50.0,2.777547053637296,4.928412909078498,31,4,1.0,3
EMP-000419,2020-08-14,IT,Mid,54,Female,759313,1.0,2.7407465791759247,1.8491395904803984,34,6,1.0,31
EMP-000420,2019-09-04,IT,Lead,40,Male,1163859,85.0,4.928065324612981,2.455866088653286,20,0,1.0,10
EMP-000421,2020-10-07,Operations,Mid,30,Male,1673258,55.0,4.760389722987174,2.0513760802275,47,1,0.0,9
EMP-000422,2018-02-05,Sales,Lead,32,Male,541849,100.0,1.3280816690141606,3.492621758719176,26,9,1.0,18
EMP-000423,2018-12-01,Marketing,Senior,48,Female,1628104,56.0,3.9356043908664287,4.120632617540384,2,4,1.0,15
EMP-000424,2021-04-05,Sales,Manager,25,Female,850431,48.0,3.0778663573718514,2.255988482966694,24,7,0.0,30
EMP-000425,2018-10-03,Finance,Manager,28,Female,1142294,52.0,4.785534679715212,3.0617030663863676,31,4,0.0,13
EMP-000426,2018-09-16,Sales,Lead,44,Male,829546,29.0,2.876634406168146,22.095796329823543,9,8,0.0,47
EMP-000427,2020-09-20,Finance,Junior,58,Male,1054447,69.0,2.732573611883987,2.1677134924984216,29,9,1.0,21
EMP-000428,2015-11-18,Sales,Manager,23,Female,1246799,99.0,3.9502737347606334,2.550411364876025,44,1,1.0,24
EMP-000429,2019-09-14,HR,Senior,44,Male,1546088,38.0,1.1792963134543362,4.754229370467431,38,9,0.0,42
EMP-000430,2019-03-15,IT,Mid,49,Female,1939291,115.0,2.424557618717941,4.9120286147033445,6,7,0.0,37
EMP-000431,2019-07-29,HR,Junior,43,Male,749013,26.0,2.5144079172438456,3.04779693764414,15,2,0.0,43
