flight_id,flight_date,airline,origin,destination,scheduled_departure,actual_departure,delay_minutes,distance_km,aircraft_type,passengers,is_delayed,delay_reason,ticket_price
FL-000245,2023-03-15,IndiGo,HYD,MAA,10:53,19:26,185.0,2390,B787,66,0.0,ATC,17354
FL-000246,2023-06-20,SpiceJet,HYD,CCU,12:57,01:42,143.0,2286,B787,149,1.0,ATC,7103
FL-000247,2024-01-23,GoAir,DEL,BLR,03:08,23:01,15.0,1060,A321,125,0.0,,5512
FL-000248,2023-08-31,GoAir,HYD,BOM,07:13,18:36,9.0,1441,B787,169,0.0,Weather,17217
FL-000249,2022-11-02,SpiceJet,BLR,BOM,22:52,01:28,14.0,379,B737,178,1.0,None,11085
FL-000250,2022-03-03,Air India,BLR,HYD,19:42,,154.0,801,A321,240,1.0,Crew,5080
FL-000251,2023-01-16,Vistara,CCU,MAA,01:41,01:12,240.0,1004,B737,179,0.0,None,14842
FL-000252,2023-01-28,SpiceJet,HYD,MAA,20:41,00:36,90.0,628,A321,75,1.0,Weather,10142
FL-000253,2022-04-11,GoAir,BOM,BOM,16:26,00:25,238.0,1737,B737,166,0.0,Technical,12510
FL-000254,2023-06-30,SpiceJet,BLR,HYD,23:26,11:43,12.0,2681,B787,265,1.0,Technical,7593
FL-000255,2022-11-09,Vistara,BLR,MAA,05:07,23:53,230.0,2554,B787,254,0.0,Technical,17588
FL-000256,2022-08-14,IndiGo,MAA,BLR,05:40,12:58,297.0,2235,A320,60,1.0,Crew,7955
FL-000257,2022-03-17,Vistara,DEL,CCU,21:03,04:08,42.0,1469,B737,296,1.0,Weather,8642
FL-000258,2022-05-01,Air India,BLR,CCU,21:57,09:08,279.0,2752,B787,96,0.0,Crew,11451
FL-000259,2022-09-13,Vistara,CCU,DEL,19:08,13:02,-2.0,337,B787,185,0.0,Technical,5005
FL-000260,2023-12-08,Air India,DEL,HYD,05:04,09:59,222.0,1579,B737,142,1.0,Crew,13891
FL-000261,2022-07-11,SpiceJet,DEL,MAA,06:24,18:29,289.0,230,A321,79,1.0,Weather,12423
FL-000262,2022-10-08,GoAir,BOM,MAA,16:15,13:37,76.0,368,A321,181,0.0,Crew,8113
FL-000263,2023-11-07,IndiGo,BLR,BOM,10:53,21:43,209.0,2738,A320,265,0.0,Crew,14655
FL-000264,2022-03-24,Vistara,BLR,CCU,00:15,12:44,81.0,2654,B787,209,0.0,None,15122
FL-000265,2022-04-02,Air India,BLR,HYD,20:40,00:35,230.0,929,B787,290,0.0,None,2178
FL-000266,2022-06-18,Air India,HYD,CCU,15:04,18:02,259.0,1216,A321,291,1.0,,19177
FL-000267,2023-05-22,Air India,,DEL,10:17,11:09,234.0,1680,B737,100,0.0,Technical,8104
FL-000268,2022-08-24,Air India,CCU,DEL,07:01,05:25,115.0,1644,B787,153,1.0,Weather,5535
FL-000269,2022-07-11,GoAir,BLR,BLR,02:42,03:43,259.0,1741,A320,50,1.0,ATC,15601
FL-000270,2022-04-26,SpiceJet,HYD,CCU,09:41,01:09,10.0,1395,A321,79,0.0,None,16518
FL-000271,2024-01-26,Vistara,BLR,CCU,12:02,15:07,82.0,735,A320,159,1.0,Technical,3503
FL-000272,2022-08-10,Vistara,BOM,HYD,21:44,21:04,245.0,679,A320,243,,Technical,13403
FL-000273,2023-06-01,Vistara,DEL,BLR,01:50,18:47,171.0,2154,B737,135,0.0,Crew,10577
FL-000274,2022-11-23,Vistara,BOM,CCU,17:07,02:28,283.0,1057,B737,72,0.0,Technical,9937
FL-000275,2022-11-16,IndiGo,BOM,DEL,08:31,13:25,185.0,940,A321,71,1.0,Technical,2686
FL-000276,2023-02-15,GoAir,MAA,HYD,17:23,01:24,159.0,1706,B737,109,0.0,Crew,19624
FL-000277,2023-06-29,SpiceJet,MAA,DEL,13:39,20:19,112.0,1764,B737,89,0.0,Weather,17633
FL-000278,2022-03-23,SpiceJet,HYD,CCU,05:38,12:34,27.0,1096,B787,167,0.0,ATC,19387
FL-000279,2023-07-14,IndiGo,DEL,DEL,15:41,06:36,56.0,2302,A321,263,1.0,Technical,16788
FL-000280,2022-11-18,Air India,CCU,MAA,12:49,10:31,273.0,2784,B737,186,1.0,ATC,2340
FL-000281,2023-04-07,GoAir,HYD,BLR,18:28,06:32,297.0,2708,B737,266,1.0,None,3589
FL-000282,2023-12-08,IndiGo,BOM,BOM,04:58,01:02,208.0,736,B737,245,0.0,Crew,11206
FL-000283,2023-07-31,IndiGo,BLR,DEL,18:57,00:35,213.0,818,B737,122,1.0,ATC,17021
FL-000284,2023-08-01,GoAir,BOM,BOM,02:08,03:40,-16.0,1044,B787,207,1.0,Technical,15003
FL-000285,2022-10-05,SpiceJet,BOM,CCU,07:56,13:16,199.0,1393,B787,262,1.0,Technical,7445
FL-000286,2022-11-05,Vistara,CCU,BOM,01:58,00:31,258.0,2848,B787,236,0.0,ATC,12201
FL-000287,2023-11-05,Air India,CCU,BOM,03:12,14:13,132.0,531,A321,193,1.0,Crew,7001
FL-000288,2022-11-20,Vistara,BLR,CCU,00:45,16:41,2150.0,938,A321,207,0.0,Crew,6882
FL-000289,2023-01-18,Vistara,BLR,CCU,18:28,10:33,100.0,321,B737,55,0.0,Technical,14106
FL-000290,2023-08-28,SpiceJet,DEL,DEL,23:23,05:31,268.0,2709,B787,129,1.0,Crew,3287
FL-000291,2023-01-17,Air India,BLR,BOM,22:51,14:38,79.0,226,B787,147,1.0,Weather,18657
FL-000292,2023-05-06,Air India,MAA,BOM,17:43,22:12,124.0,285,A320,251,0.0,Crew,5218
FL-000293,2024-02-14,IndiGo,HYD,BLR,07:10,03:51,280.0,766,A320,58,1.0,None,7588
FL-000294,2023-07-17,Air India,BLR,HYD,03:59,05:57,-15.0,2462,B737,110,0.0,None,18265
FL-000295,2024-02-06,GoAir,BLR,BOM,01:55,09:18,94.0,1217,B737,209,1.0,ATC,6018
FL-000296,2023-07-02,Air India,DEL,HYD,12:18,04:32,73.0,695,B787,105,0.0,None,10373
FL-000297,2022-09-12,GoAir,BOM,DEL,22:31,04:42,149.0,2893,B787,152,1.0,ATC,16552
FL-000298,2024-02-22,Air India,CCU,MAA,03:47,09:06,121.0,2403,A320,212,0.0,Technical,19530
FL-000299,2023-06-03,GoAir,BLR,BLR,18:44,12:26,-14.0,1154,B737,249,0.0,Technical,13416
FL-000300,2023-04-08,Vistara,BLR,BLR,13:23,17:19,291.0,585,B787,226,0.0,None,9764
FL-000301,2022-01-18,IndiGo,BLR,MAA,05:23,20:03,200.0,1830,A321,220,0.0,Technical,6733
FL-000302,2022-09-27,SpiceJet,CCU,HYD,05:44,20:36,170.0,1293,B737,261,1.0,Crew,13259
FL-000303,2023-03-30,Vistara,BOM,BLR,21:28,01:47,235.0,943,B787,232,1.0,ATC,13305
FL-000304,2022-09-05,GoAir,CCU,DEL,14:11,23:17,218.0,2154,A320,115,0.0,ATC,15234
FL-000305,2023-08-09,Air India,CCU,HYD,10:10,03:17,-8.0,2209,B737,281,0.0,Crew,16822
FL-000306,2023-07-26,SpiceJet,BOM,BLR,14:46,08:14,31.0,2831,A320,200,0.0,Technical,11897
FL-000307,2024-02-21,Air India,DEL,BOM,18:36,00:53,92.0,1237,A321,153,0.0,ATC,5180
FL-000308,2023-09-27,Vistara,HYD,CCU,03:44,18:08,67.0,2739,B787,212,0.0,Crew,15220
FL-000309,2023-05-12,SpiceJet,BOM,MAA,14:22,10:20,129.0,526,B737,70,0.0,ATC,2826
FL-000310,2022-11-03,Vistara,CCU,HYD,14:23,06:49,233.0,2425,A321,75,0.0,Technical,12155
FL-000311,2023-02-01,Air India,HYD,HYD,07:23,15:42,217.0,2057,B737,298,,Technical,4498
FL-000312,2023-11-18,SpiceJet,CCU,DEL,07:39,16:46,189.0,1614,B737,236,0.0,None,9066
FL-000313,2022-05-25,GoAir,MAA,MAA,20:29,12:30,234.0,2783,B787,162,0.0,ATC,9540
FL-000314,2023-08-14,SpiceJet,DEL,DEL,18:01,10:33,162.0,2594,A320,112,1.0,Technical,7578
FL-000315,2022-04-10,GoAir,MAA,HYD,10:02,12:49,111.0,1854,A320,292,1.0,None,2484
FL-000316,2023-01-03,GoAir,DEL,HYD,02:39,05:32,244.0,2577,A321,56,1.0,ATC,9830
FL-000317,2022-09-08,Air India,CCU,BLR,19:45,20:14,-5.0,1122,A321,282,,None,2539
FL-000318,2022-06-14,IndiGo,BOM,BOM,04:48,21:22,64.0,1644,A321,229,0.0,None,10689
FL-000319,2023-08-25,SpiceJet,BLR,BOM,00:35,15:30,291.0,2910,B787,247,0.0,Crew,16551
FL-000320,2023-05-15,Air India,HYD,DEL,17:20,22:24,85.0,1557,B737,79,0.0,ATC,16548
FL-000321,2022-01-05,Vistara,BLR,DEL,06:48,07:23,266.0,2218,A320,58,0.0,None,6996
FL-000322,2023-02-12,GoAir,DEL,BLR,09:01,14:56,,962,B787,112,0.0,ATC,3585
FL-000323,2022-10-08,Air India,,MAA,17:31,20:27,-13.0,2469,B737,296,0.0,Crew,13131
FL-000324,2022-06-22,Air India,DEL,MAA,07:13,14:16,131.0,2035,B787,295,1.0,None,18720
FL-000325,2024-02-10,GoAir,BOM,MAA,04:20,10:11,58.0,2593,B737,105,0.0,ATC,4120
FL-000326,2023-04-10,GoAir,DEL,MAA,06:53,06:18,150.0,906,B737,264,0.0,Weather,17905
FL-000327,2023-12-11,GoAir,MAA,HYD,04:41,21:32,275.0,2523,A321,107,0.0,Crew,3880
FL-000328,2023-02-11,Vistara,MAA,BOM,06:49,19:05,74.0,1315,A320,229,0.0,Crew,13260
FL-000329,2024-02-08,IndiGo,BOM,BOM,09:07,20:52,15.0,1784,A320,103,0.0,Technical,17580
FL-000330,2024-02-11,GoAir,MAA,BLR,15:27,00:43,-6.0,1732,A321,171,1.0,Crew,13034
FL-000331,2022-04-18,IndiGo,MAA,HYD,00:12,02:59,,455,B737,55,0.0,Technical,18053
FL-000332,2023-11-14,SpiceJet,MAA,BLR,09:46,18:26,,393,B787,163,1.0,Weather,-16865
FL-000333,2024-01-24,GoAir,DEL,DEL,13:55,23:06,94.0,2193,A321,166,1.0,None,12121
FL-000334,2022-09-17,IndiGo,CCU,DEL,11:13,05:30,71.0,1093,B787,293,1.0,,12990
FL-000335,2024-01-14,SpiceJet,BLR,HYD,22:05,06:09,106.0,2555,B787,215,0.0,Crew,15508
FL-000336,2024-01-05,Vistara,HYD,MAA,12:20,02:32,26.0,2813,A320,123,1.0,Crew,16014
FL-000337,2024-02-17,Air India,CCU,DEL,07:15,13:10,13.0,964,A321,235,1.0,None,16508
FL-000338,2022-09-06,SpiceJet,BOM,MAA,00:39,03:50,276.0,1549,A320,180,0.0,None,18543
FL-000339,2022-11-19,Vistara,BLR,MAA,08:39,03:01,288.0,2205,B737,122,0.0,None,3705
FL-000340,2023-04-05,Air India,MAA,HYD,11:04,16:41,54.0,709,A321,257,1.0,,2952
FL-000341,2022-01-10,SpiceJet,CCU,BOM,12:04,12:52,229.0,928,B737,136,0.0,Technical,10605
FL-000342,2023-03-29,Vistara,MAA,BLR,03:05,11:14,155.0,1862,B787,138,0.0,ATC,19752
FL-000343,2023-04-19,Vistara,BLR,BLR,19:46,20:02,182.0,429,A320,170,0.0,Technical,16655
FL-000344,2023-02-17,Vistara,BLR,DEL,00:59,05:54,15.0,2256,B737,53,0.0,Technical,17707
FL-000345,2022-04-18,GoAir,BOM,BLR,11:51,19:20,288.0,1920,B737,238,0.0,Technical,13029
FL-000346,2022-05-29,SpiceJet,BLR,CCU,07:35,12:02,138.0,1201,A320,119,0.0,Technical,2945
FL-000347,2022-03-17,Vistara,,BLR,14:11,07:41,60.0,899,B787,277,1.0,Weather,12059
FL-000348,2023-05-06,SpiceJet,BLR,MAA,22:18,,290.0,2751,A320,96,1.0,Crew,12939
FL-000349,2022-05-05,GoAir,BOM,CCU,04:59,15:15,143.0,955,B737,118,1.0,None,9743
FL-000350,2022-06-29,IndiGo,DEL,BLR,09:38,15:55,59.0,1850,A320,59,0.0,,8611
FL-000351,2023-03-30,IndiGo,HYD,BOM,02:46,19:56,230.0,437,A320,82,0.0,Technical,6829
FL-000352,2023-10-14,Air India,BLR,BOM,01:25,16:45,265.0,1676,B787,128,1.0,Weather,14937
FL-000353,2022-07-15,IndiGo,CCU,CCU,10:12,12:56,115.0,2901,B787,120,,Weather,7158
FL-000354,2022-12-12,Vistara,HYD,BLR,03:59,06:51,-11.0,591,B787,210,1.0,Crew,14710
FL-000355,2023-08-18,Air India,MAA,HYD,08:29,21:07,228.0,2915,A321,160,1.0,,6276
FL-000356,2023-02-07,SpiceJet,BOM,MAA,00:28,01:22,45.0,2456,A321,277,0.0,ATC,6605
FL-000357,2022-04-19,Vistara,BLR,BLR,13:14,11:02,22.0,2509,B737,112,1.0,Technical,4977
FL-000358,2022-07-06,Vistara,BLR,BOM,01:39,04:56,138.0,1418,B787,88,1.0,Technical,10653
FL-000359,2023-11-08,SpiceJet,BOM,BOM,16:20,19:43,201.0,1808,A320,227,0.0,None,13809
FL-000360,2022-06-21,GoAir,BOM,BOM,01:09,03:48,12.0,1598,A321,115,0.0,Technical,16255
FL-000361,2023-11-09,Air India,BOM,CCU,20:36,14:22,124.0,817,B787,200,1.0,Technical,16097
FL-000362,2023-10-27,Vistara,MAA,BLR,02:45,12:29,129.0,2598,B737,274,1.0,None,19506
FL-000363,2022-11-11,Air India,DEL,BOM,22:41,23:11,5.0,607,A320,162,1.0,ATC,-4158
FL-000364,2023-02-08,IndiGo,CCU,MAA,17:21,16:14,295.0,2580,B787,70,,Weather,12836
FL-000365,2023-12-17,Air India,MAA,BOM,08:12,12:47,-20.0,2788,B737,177,1.0,None,8086
FL-000366,2022-08-06,GoAir,BLR,HYD,14:30,20:55,-9.0,1758,B737,86,0.0,Weather,5898
FL-000367,2023-04-29,Vistara,HYD,CCU,00:30,00:48,163.0,216,B737,178,0.0,Technical,18742
FL-000368,2022-10-29,GoAir,HYD,CCU,14:28,15:45,218.0,2498,B787,288,1.0,ATC,17768
FL-000369,2023-02-11,IndiGo,HYD,CCU,22:20,08:52,151.0,373,B787,282,1.0,,3469
FL-000370,2023-03-28,SpiceJet,DEL,MAA,12:35,20:21,71.0,323,A321,150,0.0,Technical,3032
FL-000371,2023-01-02,Vistara,MAA,MAA,05:03,11:43,,784,B737,259,1.0,Weather,6459
FL-000372,2022-04-17,Vistara,,BLR,06:35,22:21,170.0,1493,A320,239,1.0,None,19687
FL-000373,2023-05-19,Air India,DEL,BOM,11:06,08:50,286.0,1151,B787,119,1.0,ATC,17208
FL-000374,2023-06-07,Vistara,MAA,BOM,22:36,07:17,283.0,2245,B737,142,0.0,ATC,10536
FL-000375,2023-05-23,GoAir,CCU,CCU,03:32,20:45,268.0,1270,A320,75,1.0,None,11864
FL-000376,2022-01-24,Vistara,MAA,BLR,13:34,17:20,229.0,1867,A320,111,0.0,Technical,8488
FL-000377,2023-01-03,Air India,CCU,DEL,11:36,08:02,116.0,1681,A321,159,1.0,Technical,7655
FL-000378,2023-03-10,SpiceJet,BOM,DEL,15:10,10:34,114.0,507,B787,121,1.0,Weather,17940
FL-000379,2022-10-08,GoAir,HYD,HYD,17:53,09:06,209.0,1983,B787,53,0.0,None,15513
FL-000380,2023-06-06,Vistara,BLR,MAA,21:15,00:57,11.0,2159,B787,194,,,18298
FL-000381,2023-11-13,Vistara,MAA,BLR,14:20,01:49,237.0,1632,B737,266,0.0,Weather,17142
FL-000382,2022-12-31,Air India,BLR,BOM,17:57,19:37,138.0,735,B737,93,0.0,Crew,10877
FL-000383,2022-04-13,Vistara,HYD,CCU,20:30,10:30,65.0,2894,B737,169,1.0,ATC,7949
FL-000384,2022-04-28,Air India,MAA,BLR,17:05,,111.0,2665,B737,98,1.0,None,6914
FL-000385,2023-01-23,GoAir,BLR,BOM,09:50,19:20,87.0,2395,B787,77,0.0,,18687
FL-000386,2023-05-29,Air India,HYD,HYD,02:40,12:08,277.0,575,B737,108,1.0,Technical,8246
FL-000387,2022-08-05,IndiGo,BOM,MAA,03:05,13:25,184.0,2562,B787,255,0.0,Technical,5342
FL-000388,2023-01-11,Air India,HYD,MAA,08:03,05:23,247.0,2412,A321,259,0.0,Weather,4382
FL-000389,2022-04-08,GoAir,BLR,DEL,00:13,05:41,262.0,2602,B787,138,1.0,Technical,17861
FL-000390,2022-04-01,SpiceJet,HYD,BLR,11:34,20:10,113.0,212,A321,69,1.0,Weather,15730
FL-000391,2022-03-15,Vistara,MAA,HYD,05:19,07:03,120.0,2973,B737,73,0.0,None,12260
FL-000392,2023-05-15,IndiGo,CCU,DEL,12:18,,141.0,2162,B787,181,1.0,None,4462
FL-000393,2022-01-30,GoAir,MAA,CCU,04:06,11:25,283.0,2326,A321,150,0.0,Technical,-2144
FL-000394,2022-05-27,GoAir,BLR,MAA,09:15,13:32,237.0,1932,B737,284,1.0,ATC,16124
FL-000395,2023-02-17,SpiceJet,CCU,DEL,07:28,12:50,44.0,2734,A321,233,1.0,Crew,6885
FL-000396,2022-03-30,IndiGo,MAA,DEL,15:48,18:43,23.0,868,A320,128,0.0,Crew,16742
FL-000397,2022-06-15,Air India,BLR,DEL,16:38,16:23,-6.0,1093,A320,253,1.0,Crew,6862
FL-000398,2023-11-29,Air India,DEL,DEL,16:28,06:49,182.0,1929,B787,222,1.0,Weather,18808
FL-000399,2022-02-21,GoAir,HYD,DEL,04:34,15:25,48.0,814,B737,115,0.0,Crew,14723
FL-000400,2022-11-12,Vistara,BOM,BLR,03:59,06:48,199.0,1924,A321,55,0.0,Crew,12449
FL-000401,2022-03-03,Vistara,CCU,DEL,07:04,20:40,296.0,2841,A321,162,1.0,None,9917
FL-000402,2023-03-19,SpiceJet,BLR,DEL,15:18,13:54,117.0,2499,B737,80,1.0,Crew,16328
FL-000403,2023-05-28,GoAir,MAA,DEL,01:22,06:54,232.0,906,A321,68,1.0,ATC,12222
FL-000404,2022-03-23,IndiGo,CCU,CCU,12:54,03:12,187.0,1317,B737,296,1.0,Weather,9597
FL-000405,2023-01-14,Air India,CCU,BLR,15:58,17:26,235.0,629,A321,66,1.0,Technical,16707
FL-000406,2024-02-12,GoAir,DEL,BOM,22:33,23:36,-13.0,1892,B787,99,0.0,Weather,8907
FL-000407,2022-05-28,GoAir,HYD,BOM,01:20,00:36,66.0,1636,A320,192,0.0,Technical,3058
FL-000408,2022-05-21,GoAir,CCU,DEL,03:13,04:33,44.0,2282,A321,61,0.0,ATC,17214
FL-000409,2022-07-30,Air India,CCU,HYD,22:53,04:10,202.0,2695,A321,175,1.0,ATC,11316
FL-000410,2023-05-17,Vistara,BLR,HYD,11:38,08:15,89.0,2742,B737,237,1.0,ATC,5387
FL-000411,2022-07-25,Vistara,CCU,BLR,10:30,23:12,246.0,849,A321,113,1.0,Technical,13242
FL-000412,2023-11-07,Air India,MAA,CCU,04:12,01:02,203.0,885,B787,154,1.0,Weather,18300
FL-000413,2022-01-09,Vistara,DEL,BOM,09:40,04:36,182.0,2475,A320,235,1.0,ATC,2017
FL-000414,2022-09-03,IndiGo,HYD,BLR,13:27,09:36,291.0,2982,A321,255,1.0,,7340
FL-000415,2023-05-21,Air India,DEL,HYD,06:10,,2740.0,2860,A320,260,1.0,Weather,2643
FL-000416,2023-02-19,SpiceJet,MAA,BLR,03:25,06:43,285.0,1009,A321,129,0.0,Weather,11204
FL-000417,2023-06-11,SpiceJet,BLR,CCU,12:10,04:09,27.0,1737,A320,105,1.0,ATC,3517
FL-000418,2023-06-08,IndiGo,BLR,MAA,15:22,20:00,154.0,1982,A320,227,0.0,Weather,5976
FL-000419,2022-03-07,IndiGo,BLR,MAA,11:06,21:14,268.0,2288,A321,97,1.0,None,3472
FL-000420,2023-08-08,IndiGo,BOM,DEL,14:12,06:58,297.0,1865,A321,246,0.0,Weather,15166
FL-000421,2022-03-17,Vistara,CCU,BLR,11:39,08:45,110.0,315,A321,200,1.0,None,6564
FL-000422,2023-03-05,Air India,BLR,HYD,09:28,11:28,221.0,2292,B787,120,1.0,None,13896
FL-000423,2023-09-03,IndiGo,DEL,MAA,23:24,22:44,244.0,2271,A321,57,1.0,ATC,19653
FL-000424,2022-11-18,IndiGo,DEL,HYD,00:34,14:30,221.0,2191,B737,180,1.0,Weather,19760
FL-000425,2023-12-29,Vistara,CCU,BLR,19:04,00:19,160.0,698,A321,61,1.0,ATC,15985
FL-000426,2023-09-21,Vistara,MAA,BLR,08:57,21:54,-2.0,1604,B787,104,1.0,Weather,10646
FL-000427,2022-02-02,Vistara,BLR,CCU,13:30,14:44,86.0,1014,B737,64,,Technical,16044
FL-000428,2022-09-20,GoAir,MAA,MAA,04:18,06:04,124.0,1425,A321,164,1.0,Technical,19510
FL-000429,2023-12-25,SpiceJet,BOM,BOM,14:18,09:39,289.0,2595,A321,59,0.0,Weather,3014
FL-000430,2023-08-04,SpiceJet,BOM,DEL,14:02,12:40,69.0,1967,A320,274,0.0,ATC,3197
FL-000431,2022-05-30,GoAir,DEL,MAA,14:47,14:27,125.0,2200,A320,188,1.0,Weather,10241
FL-000432,2024-02-11,SpiceJet,MAA,BLR,23:10,03:03,286.0,1118,B787,224,0.0,Crew,14533
FL-000433,2022-03-04,Vistara,BOM,BLR,01:23,21:14,13.0,1650,A321,124,0.0,Weather,16559
FL-000434,2024-03-02,Vistara,MAA,BLR,04:54,14:46,260.0,973,B737,92,1.0,Weather,16300
FL-000435,2022-03-15,SpiceJet,CCU,BOM,14:47,11:21,1.0,1985,B737,217,1.0,,4041
FL-000436,2022-12-09,Air India,CCU,BOM,09:47,13:44,77.0,2974,A321,276,0.0,ATC,10978
FL-000437,2023-05-24,GoAir,BLR,MAA,21:19,01:52,80.0,2053,B787,166,1.0,ATC,9352
FL-000438,2023-09-07,SpiceJet,MAA,BOM,09:44,20:58,179.0,2235,B787,262,1.0,ATC,7552
FL-000439,2023-07-22,Vistara,HYD,BLR,00:03,04:59,261.0,565,A321,101,1.0,Weather,4949
FL-000440,2022-04-25,SpiceJet,CCU,DEL,11:08,05:18,78.0,2253,B787,211,0.0,ATC,12654
FL-000441,2023-09-17,IndiGo,BLR,BLR,22:56,00:35,109.0,611,B787,119,1.0,Technical,14882
FL-000442,2022-04-21,Air India,BLR,BOM,03:04,04:34,20.0,1652,A321,65,1.0,None,16284
FL-000443,2022-09-14,GoAir,HYD,BOM,15:16,19:13,201.0,1602,A321,92,0.0,ATC,12927
FL-000444,2023-12-08,SpiceJet,BOM,BLR,10:39,08:55,132.0,1710,B737,53,1.0,None,10436
FL-000445,2023-09-08,Vistara,CCU,BLR,20:15,,138.0,1784,B787,210,1.0,Crew,4817
FL-000446,2022-12-31,Vistara,MAA,CCU,03:06,04:11,119.0,1223,A320,95,0.0,Technical,16285
FL-000447,2023-03-29,SpiceJet,MAA,CCU,04:37,11:26,145.0,1861,B737,91,0.0,Crew,8451
FL-000448,2022-09-17,SpiceJet,CCU,BLR,19:16,06:44,149.0,2883,B737,276,0.0,None,11153
FL-000449,2023-05-27,IndiGo,CCU,DEL,03:55,06:33,80.0,2147,B787,212,1.0,None,15087
FL-000450,2022-11-11,SpiceJet,HYD,BLR,07:24,08:52,150.0,1274,A321,249,1.0,Weather,10025
FL-000451,2022-12-07,Air India,HYD,HYD,02:35,13:57,246.0,271,A320,183,0.0,Weather,10059
FL-000452,2022-09-25,IndiGo,CCU,HYD,06:33,20:19,81.0,1324,A321,85,1.0,Crew,14522
FL-000453,2022-03-15,Air India,HYD,BLR,23:06,02:49,296.0,1043,B737,231,0.0,Technical,10916
FL-000454,2023-03-02,Vistara,CCU,MAA,19:33,20:57,17.0,876,A321,83,1.0,ATC,9411
FL-000455,2022-10-01,Vistara,BOM,BLR,14:55,07:55,293.0,2133,A321,221,1.0,Crew,5021
FL-000456,2022-07-04,Air India,CCU,CCU,19:55,07:48,97.0,2446,A320,262,0.0,None,7564
FL-000457,2023-10-15,Vistara,DEL,CCU,02:57,00:59,273.0,1467,A320,60,1.0,ATC,15943
FL-000458,2022-12-19,IndiGo,HYD,CCU,03:08,05:21,59.0,1312,B787,114,0.0,None,3783
FL-000459,2023-03-24,Air India,HYD,BLR,12:21,03:10,175.0,545,B787,274,0.0,Crew,13291
FL-000460,2023-06-07,GoAir,DEL,MAA,19:06,05:20,63.0,306,B787,223,0.0,Weather,5462
FL-000461,2022-03-18,Air India,DEL,DEL,09:56,11:41,269.0,1119,A320,229,0.0,Crew,9349
FL-000462,2024-02-22,Vistara,CCU,BLR,07:04,,138.0,2182,B737,73,0.0,Crew,10594
FL-000463,2022-12-07,SpiceJet,,HYD,19:39,18:22,169.0,450,A320,233,0.0,ATC,3417
FL-000464,2023-08-31,SpiceJet,BOM,BLR,20:15,09:44,175.0,621,A321,61,1.0,ATC,8900
FL-000465,2023-03-19,SpiceJet,HYD,BLR,00:14,11:49,179.0,322,B787,226,1.0,ATC,6035
FL-000466,2023-01-14,GoAir,CCU,MAA,07:29,20:28,279.0,235,B737,68,1.0,Crew,15043
FL-000467,2022-08-03,SpiceJet,,CCU,16:32,02:07,-4.0,565,A321,85,0.0,None,19175
FL-000468,2022-09-25,Vistara,DEL,DEL,12:54,17:22,12.0,227,A321,163,1.0,None,8203
FL-000469,2023-07-10,Vistara,BOM,HYD,00:50,03:26,181.0,608,A321,212,1.0,Technical,16694
FL-000470,2023-10-22,Air India,DEL,HYD,01:20,03:08,260.0,560,B787,292,1.0,Technical,5994
FL-000471,2022-03-10,GoAir,BOM,HYD,16:54,03:34,,2668,A320,116,1.0,Technical,8398
FL-000472,2023-03-21,IndiGo,DEL,MAA,15:21,17:55,295.0,2632,B737,175,1.0,None,16985
FL-000473,2023-06-18,GoAir,HYD,BOM,16:55,12:13,112.0,2141,A320,170,1.0,Technical,9376
FL-000474,2022-11-19,Vistara,DEL,HYD,23:04,12:43,251.0,2758,A321,119,0.0,None,16360
FL-000475,2022-05-19,IndiGo,BOM,HYD,18:09,11:34,150.0,713,A320,221,0.0,Technical,19723
FL-000476,2023-01-29,IndiGo,DEL,MAA,04:18,22:58,133.0,2329,A321,51,0.0,Weather,6090
FL-000477,2024-01-07,GoAir,MAA,BLR,08:49,02:37,218.0,605,A321,105,0.0,Weather,3161
FL-000478,2023-10-08,IndiGo,BLR,HYD,11:39,04:36,-20.0,1382,A321,160,1.0,None,5233
FL-000479,2023-03-26,GoAir,CCU,HYD,21:58,15:32,86.0,412,A320,188,0.0,Crew,5939
FL-000480,2024-02-13,SpiceJet,HYD,MAA,00:36,19:25,19.0,2312,A321,198,0.0,Weather,10401
FL-000481,2022-05-18,Vistara,MAA,CCU,10:02,02:09,31.0,2000,A320,78,0.0,ATC,18377
FL-000482,2022-10-12,IndiGo,BLR,DEL,00:08,07:37,277.0,2227,B787,254,0.0,Weather,3702
FL-000483,2022-01-01,Air India,BOM,MAA,12:01,11:28,283.0,1383,A321,247,1.0,Weather,19325
FL-000484,2022-10-21,GoAir,HYD,MAA,22:22,20:29,490.0,2835,B787,78,0.0,None,15575
FL-000485,2023-04-21,Vistara,BOM,MAA,05:02,16:47,40.0,1356,A321,131,1.0,Weather,4131
FL-000486,2022-05-03,Air India,DEL,MAA,15:41,16:15,-19.0,2600,A321,147,0.0,None,19621
FL-000487,2022-11-24,Air India,CCU,CCU,10:45,12:39,157.0,1570,B787,263,1.0,Weather,6804
FL-000488,2022-04-19,Vistara,DEL,MAA,20:49,19:27,-20.0,2894,B737,165,1.0,Technical,13681
FL-000489,2022-08-12,Vistara,BOM,CCU,11:58,09:00,252.0,2915,A321,252,1.0,ATC,4583
FL-000490,2023-05-13,SpiceJet,HYD,BLR,08:54,06:07,261.0,1535,B787,165,1.0,Technical,18966
FL-000491,2022-11-18,SpiceJet,HYD,DEL,06:20,05:28,196.0,556,B787,205,0.0,Technical,14422
