post_id,post_date,platform,author_id,content_type,likes,comments,shares,reach,impressions,engagement_rate,followers_at_post,hashtag_count,is_sponsored,sentiment
POST-00000184,2023-05-01 01:00:00,Instagram,USER-01042,Story,49183.0,2953.0,9911,-818315,1600582,1.0079693319074985,967559,26.0,0,Negative
POST-00000185,2023-11-09 20:00:00,Twitter,USER-00641,Text,92078.0,3618.0,9890,627396,1442194,14.168082407696797,132704,10.0,1,Neutral
POST-00000186,2024-07-07 02:00:00,TikTok,USER-01300,Text,53077.0,3806.0,7572,644372,21645,4.158848723562122,597947,1.0,1,Negative
POST-00000187,2024-03-24 01:00:00,Twitter,USER-00853,Text,34807.0,793.0,350,811165,325812,5.735983577304271,58807,16.0,1,Negative
POST-00000188,2023-07-07 06:00:00,Facebook,USER-01617,Video,94779.0,2236.0,2152,788549,1443722,6.529169245779876,454055,1.0,0,Positive
POST-00000189,2024-04-21 13:00:00,LinkedIn,USER-00971,Reel,61733.0,,5083,269647,1599762,6.801869042672643,923620,12.0,0,Negative
POST-00000190,2023-05-08 02:00:00,Facebook,USER-01963,Image,76614.0,4120.0,9073,40391,1974361,3.1468572738223033,661229,25.0,0,Negative
POST-00000191,2023-07-10 16:00:00,LinkedIn,USER-00848,Video,4407.0,3735.0,3767,700445,680010,12.821863415788709,995857,2.0,1,Positive
POST-00000192,2023-05-07 09:00:00,Instagram,USER-01140,Image,57134.0,4065.0,8652,604318,836859,5.676270921005737,531042,18.0,0,Positive
POST-00000193,2024-01-01 13:00:00,Instagram,USER-01376,Text,14584.0,343.0,2962,212229,293036,9.777453993184928,798008,6.0,0,Positive
POST-00000194,2023-08-10 04:00:00,LinkedIn,USER-01989,Text,66475.0,2071.0,9226,805656,1018093,9.582303823501737,224385,17.0,1,Negative
POST-00000195,2023-03-25 21:00:00,LinkedIn,USER-01849,Text,18066.0,936.0,1592,796841,1189352,5.4192937265407375,231108,1.0,0,Neutral
POST-00000196,2023-03-13 21:00:00,Facebook,USER-01736,Image,53988.0,2075.0,8056,165614,471563,4.912122653892016,483301,9.0,0,Positive
POST-00000197,2024-01-01 18:00:00,TikTok,USER-01925,Story,47466.0,4217.0,8031,318662,75914,0.9180676946076682,192663,4.0,0,Positive
POST-00000198,2024-01-13 14:00:00,TikTok,USER-01283,Reel,92490.0,4120.0,8582,713818,1629948,13.409220656881722,934752,26.0,0,Positive
POST-00000199,2023-08-02 04:00:00,Facebook,USER-01212,Video,76165.0,3780.0,5400,112464,1957546,10.013648940372159,899789,14.0,0,Negative
POST-00000200,2024-04-18 02:00:00,LinkedIn,USER-01273,Reel,86095.0,4104.0,9719,936958,1911244,6.396572320885332,76344,21.0,0,Neutral
POST-00000201,2023-09-14 00:00:00,TikTok,USER-00094,Video,91919.0,18.0,6031,558090,1041794,14.850042929147383,479316,15.0,0,Positive
POST-00000202,2023-08-23 19:00:00,TikTok,USER-01630,Reel,46713.0,4319.0,2830,919814,89972,1.018444583467325,146203,9.0,0,Neutral
POST-00000203,2023-07-17 20:00:00,TikTok,USER-00489,Reel,70275.0,63.0,3695,383859,251653,10.94452068943388,447392,1.0,1,Positive
POST-00000204,2023-06-13 07:00:00,Instagram,USER-01396,Story,99359.0,2780.0,5576,888862,287945,5.987909967163986,33587,11.0,0,Neutral
POST-00000205,2023-09-20 09:00:00,Facebook,USER-00998,Video,27198.0,4019.0,3737,957879,384647,10.254079713947476,268494,12.0,1,Negative
POST-00000206,2024-03-28 07:00:00,Facebook,USER-01241,Video,45711.0,3236.0,3039,837048,611466,9.131387360655811,350038,22.0,0,Positive
POST-00000207,2024-03-04 06:00:00,Facebook,USER-01998,Reel,53952.0,4836.0,9746,292805,103020,8.342478436096059,323841,24.0,0,Neutral
POST-00000208,2024-08-02 04:00:00,Instagram,USER-00665,Video,4527.0,2270.0,7352,355914,1936070,12.53644646290961,600315,16.0,0,Positive
POST-00000209,2024-07-14 08:00:00,Twitter,USER-00131,Video,43507.0,3507.0,1260,936742,1543552,7.680460383408323,977330,21.0,1,Negative
POST-00000210,2024-01-12 02:00:00,Facebook,USER-00839,Text,64231.0,410.0,2159,820400,416015,2.286876056500809,246085,16.0,1,Positive
POST-00000211,2024-03-26 09:00:00,Facebook,USER-00562,Story,30450.0,662.0,3942,105244,1838115,10.221873242037654,597964,0.0,0,Positive
POST-00000212,2024-06-30 23:00:00,LinkedIn,USER-00438,Reel,96986.0,2707.0,7602,66556,1321906,9.745911411557032,139141,15.0,1,Neutral
POST-00000213,2024-04-15 11:00:00,Instagram,USER-01375,Video,83568.0,4174.0,3663,803896,123950,2.4254133668250173,564329,10.0,0,Positive
POST-00000214,2024-03-07 01:00:00,Facebook,USER-00245,Story,83660.0,4395.0,1513,228852,785397,6.450555882237861,314902,14.0,1,Negative
POST-00000215,2023-09-28 01:00:00,Instagram,USER-00405,Image,8956.0,371.0,8091,465330,425899,4.6181728661449375,878171,14.0,0,Negative
POST-00000216,2023-08-23 01:00:00,Instagram,USER-01694,Image,2354.0,2823.0,4092,253342,321007,11.502506210205217,759072,4.0,1,Neutral
POST-00000217,2024-04-24 19:00:00,TikTok,USER-01368,Reel,33925.0,4181.0,9730,611178,1224041,10.554644193223462,362953,10.0,1,Neutral
POST-00000218,2024-07-27 16:00:00,Instagram,USER-00493,Reel,39445.0,4594.0,2962,840574,372366,0.07450797396555964,490968,27.0,1,Positive
POST-00000219,2023-02-16 14:00:00,LinkedIn,USER-00895,Text,96688.0,,5067,284322,29130,4.634010637870974,751619,1.0,0,Positive
POST-00000220,2023-10-03 18:00:00,TikTok,USER-01122,Story,35121.0,1480.0,4579,749334,796094,8.997847698172873,383529,8.0,0,Negative
POST-00000221,2024-03-08 14:00:00,Facebook,USER-00016,Reel,70721.0,4190.0,6257,457480,1062826,12.811095472848809,295955,7.0,1,Neutral
POST-00000222,2024-01-29 04:00:00,LinkedIn,USER-01399,Reel,68727.0,4124.0,8465,329763,359535,13.877778375269028,318955,9.0,1,Negative
POST-00000223,2023-06-23 12:00:00,TikTok,USER-01081,Reel,45411.0,617.0,3408,5826,1728737,11.24697757276589,531850,5.0,0,Positive
POST-00000224,2024-02-16 06:00:00,Twitter,USER-01698,Reel,91585.0,130.0,7088,51163,1199263,13.070811114464492,352028,22.0,1,Negative
POST-00000225,2023-04-05 07:00:00,TikTok,USER-01570,Video,64885.0,2209.0,3905,42457,1635441,14.562719488525548,798636,25.0,1,Neutral
POST-00000226,2023-09-02 03:00:00,Facebook,USER-00254,Story,33477.0,877.0,2673,761196,285558,11.045378095188735,15124,3.0,1,Negative
POST-00000227,2023-11-26 14:00:00,TikTok,USER-00135,Reel,33191.0,,9679,584623,68584,2.8773113948875784,261804,21.0,0,Negative
POST-00000228,2023-10-21 22:00:00,LinkedIn,USER-01579,Reel,64059.0,3744.0,1324,286821,1356946,13.156224209612816,57805,20.0,1,Positive
POST-00000229,2024-06-29 06:00:00,LinkedIn,USER-01128,Story,31012.0,3648.0,4924,324288,320622,0.1889986147816375,579431,,0,Negative
POST-00000230,2024-05-24 22:00:00,Twitter,USER-01470,Story,83446.0,1808.0,8048,332412,1890376,0.276381407314088,388858,,1,Negative
POST-00000231,2024-05-26 20:00:00,Instagram,USER-01604,Image,21720.0,2147.0,3923,55085,702913,8.554239329961595,976727,25.0,1,Positive
POST-00000232,2023-04-29 07:00:00,TikTok,USER-01246,Reel,98363.0,3241.0,2921,308822,1374977,3.272756864565637,93624,2.0,0,Neutral
POST-00000233,2024-06-07 02:00:00,TikTok,USER-01619,Image,39131.0,1400.0,9480,243247,663191,9.598284002902542,111182,2.0,0,Positive
POST-00000234,2023-08-19 07:00:00,Instagram,USER-01996,Video,97099.0,348.0,547,521285,1479789,13.567754896580814,993373,2.0,1,Neutral
POST-00000235,2023-07-25 09:00:00,TikTok,USER-01158,Text,19373.0,3415.0,3158,542224,280815,2.0462051948712956,470182,27.0,1,Negative
POST-00000236,2023-03-27 02:00:00,TikTok,USER-01396,Story,50488.0,3977.0,3007,661619,425044,1.9158435626703785,961908,11.0,0,Neutral
POST-00000237,2023-08-13 00:00:00,Facebook,USER-00504,Text,17290.0,1101.0,9665,174753,1163714,9.77243529500909,89511,20.0,0,Positive
POST-00000238,2024-06-12 05:00:00,Facebook,USER-01555,Reel,26751.0,764.0,8713,211234,269232,2.5070571191346023,55435,17.0,0,Neutral
POST-00000239,2024-07-24 12:00:00,Twitter,USER-00033,Reel,47726.0,2360.0,9916,241586,1007392,10.634553815460196,501137,25.0,0,Positive
POST-00000240,2024-04-26 22:00:00,TikTok,USER-00347,Text,85757.0,,8736,551676,33193,14.531933328307712,31368,14.0,0,Negative
POST-00000241,2024-04-23 04:00:00,Instagram,USER-00892,Story,71938.0,2641.0,946,597456,1819017,11.246284265964466,65345,12.0,0,Positive
POST-00000242,2023-04-23 23:00:00,Twitter,USER-01955,Video,31828.0,4152.0,7420,767831,174778,14.913526233414341,596143,16.0,0,Positive
POST-00000243,2023-07-13 05:00:00,TikTok,USER-00851,Image,43611.0,867.0,2503,756601,1599246,10.77954562371795,971858,8.0,0,Positive
POST-00000244,2024-03-18 06:00:00,Twitter,USER-01606,Reel,36111.0,974.0,2776,880589,294057,2.5846051621010107,366976,10.0,1,Negative
POST-00000245,2024-03-17 16:00:00,Facebook,USER-00655,Image,38972.0,1407.0,5828,978568,1314440,8.26416434317851,790128,23.0,1,Negative
POST-00000246,2023-06-28 07:00:00,Twitter,USER-00215,Video,2343.0,4259.0,1388,894402,311367,9.138180670036546,78785,6.0,0,Positive
POST-00000247,2023-06-12 03:00:00,Instagram,USER-01908,Text,40351.0,4377.0,9677,929862,996155,7.608878318214574,670525,2.0,1,Positive
POST-00000248,2023-04-30 08:00:00,TikTok,USER-00166,Text,89824.0,3138.0,7709,260606,733127,1.5355111472744358,538065,6.0,1,Neutral
POST-00000249,2024-01-08 04:00:00,Instagram,USER-00743,Text,50244.0,3519.0,288,852640,276539,0.3272818649162679,453055,29.0,0,Negative
POST-00000250,2024-04-23 02:00:00,Facebook,USER-01843,Reel,56459.0,2439.0,5707,550794,1189063,9.190023036795258,940624,10.0,0,Neutral
POST-00000251,2023-08-04 11:00:00,LinkedIn,USER-01064,Reel,,1704.0,8349,519964,67729,9.200280735155465,628816,2.0,0,Positive
POST-00000252,2023-01-20 14:00:00,LinkedIn,USER-01875,Image,16586.0,1874.0,499,198765,1935185,4.735515274126808,91635,24.0,1,Positive
POST-00000253,2023-11-09 00:00:00,Instagram,USER-01174,Text,67819.0,3927.0,5835,369837,18624,0.4947326505241195,453853,29.0,0,Negative
POST-00000254,2023-02-07 02:00:00,LinkedIn,USER-00671,Image,48128.0,4569.0,9289,752122,1549010,0.44826166078088814,602931,2.0,0,Negative
POST-00000255,2023-05-08 03:00:00,Facebook,USER-01140,Video,3746.0,2095.0,2720,531288,1912132,10.963560833463347,577353,12.0,0,Negative
POST-00000256,2023-11-22 20:00:00,Twitter,USER-01754,Reel,57954.0,,6784,639563,904672,1.4934904340319444,892226,23.0,1,Positive
POST-00000257,2024-03-24 14:00:00,Instagram,USER-00195,Image,9288.0,4722.0,9726,779949,641889,8.97823319016981,439281,27.0,0,Negative
POST-00000258,2024-03-02 11:00:00,Twitter,USER-00153,Image,40005.0,1345.0,1793,141316,1780201,12.530938047188457,1753,6.0,1,Neutral
POST-00000259,2024-01-13 08:00:00,Facebook,USER-01929,Text,93515.0,550.0,3853,72736,923314,7.85156845952466,492501,12.0,1,Neutral
POST-00000260,2024-07-20 11:00:00,TikTok,USER-00813,Story,75947.0,439.0,3363,514446,735135,0.11982421967579204,135178,24.0,1,Neutral
POST-00000261,2023-10-07 05:00:00,LinkedIn,USER-00869,Reel,14012.0,,4133,468501,1938700,8.633562987155745,114700,0.0,1,Neutral
POST-00000262,2024-04-11 18:00:00,TikTok,USER-01143,Reel,61008.0,3633.0,7689,360400,324975,1.8652086766202014,998008,25.0,0,Positive
POST-00000263,2024-08-11 22:00:00,Instagram,USER-00231,Video,8173.0,1877.0,8473,322716,488256,5.199976182994234,352484,14.0,0,Positive
POST-00000264,2023-04-17 22:00:00,LinkedIn,USER-01169,Story,81260.0,933.0,4735,574168,825644,9.412018462216812,300511,16.0,0,Negative
POST-00000265,2024-03-08 20:00:00,Twitter,USER-00875,Image,3748.0,3493.0,3798,421269,1691591,14.321345500332935,405386,8.0,1,Positive
POST-00000266,2024-05-06 00:00:00,Facebook,USER-00141,Text,33101.0,4310.0,5414,989219,1096873,7.197912933453238,115231,9.0,1,Neutral
POST-00000267,2024-04-16 02:00:00,TikTok,USER-00865,Reel,69370.0,4213.0,7501,963618,1387023,6.890971414968201,32764,4.0,1,Negative
POST-00000268,2023-01-12 11:00:00,Facebook,USER-00522,Reel,59816.0,1353.0,9554,277393,1921032,6.186188496270425,963390,,1,Neutral
POST-00000269,2024-03-01 05:00:00,Instagram,USER-00443,Text,29097.0,2743.0,1328,905018,1470417,14.236945062585754,73243,1.0,0,Negative
POST-00000270,2023-12-11 21:00:00,Facebook,USER-00643,Image,20787.0,2125.0,5827,471288,418933,11.946336380771953,476762,6.0,1,Negative
POST-00000271,2024-05-04 08:00:00,LinkedIn,USER-00176,Reel,93009.0,846.0,4316,295754,819356,0.010013413839896068,991115,,0,Positive
POST-00000272,2023-07-31 05:00:00,Facebook,USER-01948,Reel,36108.0,3459.0,4576,112654,1650281,14.657609237260665,76759,2.0,0,Negative
POST-00000273,2023-09-05 05:00:00,TikTok,USER-01657,Story,97947.0,4301.0,3480,436527,521397,6.783704233202496,311562,14.0,0,Negative
POST-00000274,2023-05-31 14:00:00,Twitter,USER-00609,Video,14855.0,3804.0,8201,884170,523900,8.465531657385121,94500,24.0,1,Neutral
POST-00000275,2024-01-07 01:00:00,LinkedIn,USER-00336,Story,33608.0,471.0,7388,910792,433244,5.540843862809423,631861,21.0,1,Positive
POST-00000276,2023-01-31 07:00:00,LinkedIn,USER-01702,Reel,88537.0,3343.0,3384,379873,513085,9.760143495852134,295529,1.0,1,Positive
POST-00000277,2024-01-01 00:00:00,TikTok,USER-01723,Text,10384.0,583.0,1672,810894,430226,11.585751127143661,868480,13.0,1,Neutral
POST-00000278,2023-08-16 04:00:00,TikTok,USER-00924,Video,17535.0,4423.0,4935,928365,1211138,5.444530603301801,709566,26.0,1,Neutral 
POST-00000279,2023-12-11 12:00:00,Instagram,USER-01585,Image,34264.0,4856.0,5637,278993,1738300,12.892702693658778,241612,11.0,0,Positive
POST-00000280,2024-02-21 04:00:00,Facebook,USER-00155,Reel,6759.0,,6919,584964,263308,1.2797044196388152,276550,19.0,0,Neutral
POST-00000281,2024-06-20 17:00:00,LinkedIn,USER-01482,Reel,24018.0,4294.0,4959,803469,926905,3.189836275268694,402517,25.0,1,Neutral
POST-00000282,2024-07-27 09:00:00,TikTok,USER-01474,Story,35244.0,,9890,619787,1094807,10.034158633940384,619641,3.0,1,Neutral
POST-00000283,2023-08-30 15:00:00,TikTok,USER-01903,Video,89082.0,1530.0,6470,130270,1108461,14.016712046665415,799181,8.0,0,Negative
POST-00000284,2023-12-23 23:00:00,Instagram,USER-01841,Video,16128.0,3048.0,6842,14501,515223,10.564509447754572,502030,6.0,0,Negative
POST-00000285,2024-04-08 07:00:00,Instagram,USER-01169,Reel,35414.0,2337.0,9029,166925,153548,2.2533562262739455,966661,22.0,0,Positive
POST-00000286,2023-01-25 12:00:00,Facebook,USER-00852,Story,2529.0,1440.0,1051,478577,1132676,0.8039704824934224,316268,0.0,0,Positive
POST-00000287,2023-11-13 12:00:00,Facebook,USER-01349,Image,83972.0,4905.0,6609,700196,1193088,2.176731248954905,814811,5.0,0,Neutral
POST-00000288,2023-02-26 07:00:00,Facebook,USER-00699,Text,67535.0,2096.0,3857,954104,842880,0.9558732835231631,482373,9.0,0,Neutral
POST-00000289,2023-04-25 15:00:00,LinkedIn,USER-01797,Text,78815.0,3604.0,5652,539338,483081,12.18201690238077,391009,27.0,0,Positive
POST-00000290,2024-07-10 12:00:00,Instagram,USER-01314,Text,36797.0,4921.0,2374,965391,535345,13.775738132134975,166613,7.0,0,Negative
POST-00000291,2023-09-28 12:00:00,Twitter,USER-01323,Story,24210.0,2728.0,1625,170216,1213041,4.558082532171684,500019,0.0,1,Negative
POST-00000292,2024-06-26 16:00:00,LinkedIn,USER-01778,Reel,77803.0,2327.0,744,575670,938650,5.448013456194099,488551,22.0,1,Positive
POST-00000293,2024-08-04 04:00:00,Facebook,USER-00343,Story,62018.0,,8018,440052,1501606,9.440524195212832,422900,16.0,0,Positive
POST-00000294,2023-10-06 12:00:00,Instagram,USER-00961,Reel,42173.0,2424.0,573,780021,1331549,3.2563488161912706,955402,13.0,1,Positive
POST-00000295,2023-07-31 03:00:00,Facebook,USER-00407,Text,74658.0,1722.0,3902,434351,1687131,11.585275434581359,795867,12.0,0,Negative
POST-00000296,2023-09-16 08:00:00,Twitter,USER-00411,Image,96668.0,2818.0,614,867251,1764689,3.0874947186001207,745644,29.0,0,Positive
POST-00000297,2023-05-10 19:00:00,Twitter,USER-01196,Image,89533.0,458.0,6087,47585,164365,8.729418452640637,592984,8.0,0,Negative
POST-00000298,2024-03-10 10:00:00,Facebook,USER-00075,Image,,1254.0,1656,347985,314553,13.687999216634795,92759,7.0,1,Positive
POST-00000299,2023-05-27 06:00:00,TikTok,USER-01509,Image,7698.0,2327.0,5343,787376,795801,6.774563699607809,153088,2.0,0,NEUTRAL
POST-00000300,2023-10-20 01:00:00,LinkedIn,USER-00710,Image,38855.0,2406.0,9657,-413256,1007417,6.053425414113935,528623,17.0,1,Neutral
POST-00000301,2023-02-15 21:00:00,TikTok,USER-01162,Text,58927.0,110.0,9413,334105,1118371,13.640679219002266,810673,25.0,1,Positive
POST-00000302,2023-11-19 17:00:00,Facebook,USER-01882,Reel,25320.0,1130.0,4970,453655,608126,14.95785149667855,830234,15.0,1,Neutral
POST-00000303,2023-10-17 10:00:00,LinkedIn,USER-00723,Text,43805.0,2908.0,6463,944418,143169,9.728441044884121,362209,6.0,0,Negative
POST-00000304,2024-03-18 04:00:00,Facebook,USER-00454,Text,30729.0,1780.0,6957,382000,910048,8.876460297452839,763669,23.0,0,Positive
POST-00000305,2023-08-23 14:00:00,Instagram,USER-00401,Image,65319.0,2251.0,3018,63774,584437,10.142409899842733,20997,17.0,1,Negative
POST-00000306,2023-01-22 11:00:00,LinkedIn,USER-00638,Text,2075.0,3756.0,4467,331499,526961,9.96474635619854,578165,27.0,0,Neutral
POST-00000307,2024-03-26 04:00:00,TikTok,USER-01445,Story,88500.0,4987.0,7986,322876,1394382,7.788807608299554,950604,22.0,0,Neutral
POST-00000308,2023-07-08 21:00:00,Facebook,USER-01238,Reel,8546.0,546.0,6085,310603,1719767,11.933771603869598,479134,6.0,1,Negative
POST-00000309,2023-03-06 03:00:00,Twitter,USER-01725,Story,63722.0,3138.0,501,677125,662338,11.478522443329773,379784,18.0,1,Positive
POST-00000310,2023-07-11 13:00:00,LinkedIn,USER-01042,Image,75208.0,408.0,5390,112766,114479,1.39762603747846,460508,22.0,0,Negative
POST-00000311,2024-08-13 18:00:00,Facebook,USER-00997,Video,19357.0,3568.0,9376,542906,1038899,0.09696344569896653,349181,25.0,0,Neutral
POST-00000312,2023-02-11 03:00:00,LinkedIn,USER-00478,Text,59133.0,3917.0,9764,484650,1739037,10.76171074747283,617316,8.0,1,Positive
POST-00000313,2024-01-21 08:00:00,TikTok,USER-00473,Reel,85774.0,852.0,8556,380540,1696606,10.184749639836843,943939,29.0,1,Positive
POST-00000314,2023-06-27 20:00:00,Facebook,USER-01073,Story,26537.0,17.0,3988,279170,1671171,13.672368167025128,317808,16.0,0,Neutral
POST-00000315,2023-08-16 04:00:00,LinkedIn,USER-00194,Image,37631.0,3706.0,2365,656294,959020,2.424111712681993,44245,12.0,0,Positive
POST-00000316,2024-05-14 10:00:00,Twitter,USER-01394,Text,21597.0,1566.0,4483,341797,1924906,6.8056430715553065,106663,25.0,1,Neutral
POST-00000317,2023-12-02 02:00:00,TikTok,USER-01788,Image,66963.0,2775.0,729,-791530,1238702,4.9123275419220285,412017,29.0,1,Negative
POST-00000318,2023-07-19 10:00:00,TikTok,USER-01951,Reel,98934.0,978.0,6335,238960,1720375,14.670553839961721,510482,9.0,1,Negative
POST-00000319,2024-07-18 04:00:00,LinkedIn,USER-01791,Video,1447.0,4298.0,3991,490024,715762,12.137789905271811,275963,7.0,0,Positive
POST-00000320,2024-03-09 21:00:00,LinkedIn,USER-01023,Story,93837.0,118.0,3148,168103,1822816,9.559550538040117,806468,5.0,1,Positive
POST-00000321,2023-11-17 08:00:00,LinkedIn,USER-00653,Text,26960.0,1154.0,3383,449621,1118766,1.869134151237316,146288,5.0,0,Neutral
POST-00000322,2023-11-13 22:00:00,TikTok,USER-01523,Story,17356.0,221.0,8857,614528,181694,3.8774464079550124,358769,29.0,1,Positive
POST-00000323,2023-09-09 23:00:00,Instagram,USER-00405,Text,90826.0,2973.0,9276,453527,1535697,7.631093080769954,94458,4.0,0,Neutral
POST-00000324,2023-11-04 22:00:00,TikTok,USER-00578,Story,92918.0,1909.0,4674,425909,77728,5.761951017924139,38431,16.0,0,Negative
POST-00000325,2023-10-29 20:00:00,Facebook,USER-00785,Text,22199.0,2099.0,243,827382,575225,2.8931648260761254,755389,17.0,1,Negative
POST-00000326,2024-04-14 11:00:00,TikTok,USER-00494,Text,75021.0,1777.0,1500,639771,926907,13.202676752518714,215913,14.0,1,Neutral
POST-00000327,2023-02-07 03:00:00,LinkedIn,USER-01762,Story,49276.0,4989.0,705,833608,709551,8.805906785828077,874125,11.0,1,Neutral
POST-00000328,2024-07-27 07:00:00,LinkedIn,USER-01957,Text,48618.0,3986.0,9817,831681,1550452,1.116741913962707,697324,2.0,0,Negative
POST-00000329,2023-08-12 19:00:00,LinkedIn,USER-01638,Text,30731.0,2016.0,2481,253949,271282,9.98661814859552,869776,28.0,1,Neutral
POST-00000330,2023-04-23 15:00:00,LinkedIn,USER-01591,Image,18915.0,4773.0,3950,671873,760231,11.948631387215917,996219,11.0,1,Positive
POST-00000331,2024-03-28 22:00:00,TikTok,USER-01908,Story,54610.0,1308.0,4838,929551,1128390,1.7395152129845752,220415,24.0,0,Positive
POST-00000332,2023-09-20 13:00:00,LinkedIn,USER-01344,Video,89799.0,1895.0,8164,935005,1173095,5.288186171527522,20921,17.0,0,Neutral
POST-00000333,2023-05-28 20:00:00,Twitter,USER-00205,Story,83434.0,2750.0,2169,388667,178177,8.17833052746087,393035,6.0,1,Positive
POST-00000334,2024-01-30 22:00:00,TikTok,USER-00996,Story,44504.0,695.0,921,173362,356972,6.802008391607666,282046,5.0,0,Neutral
POST-00000335,2024-07-08 03:00:00,Twitter,USER-01955,Story,88081.0,97.0,7561,370673,1981693,12.778224785530103,569613,16.0,0,Negative
POST-00000336,2023-02-18 21:00:00,Twitter,USER-01807,Story,94366.0,4426.0,6154,567129,158250,3.156035601222384,479404,9.0,1,Positive
