sensor_id,timestamp,location,temperature_c,humidity_pct,pressure_hpa,vibration,battery_level,signal_strength,error_code,operational_status
SENSOR-0071,2024-05-07 03:26:00,Warehouse,10.975439631419501,78.53003633265945,985.3780681482073,9.264845880829869,42.16858150043823,-50,2,Critical
SENSOR-0055,2024-06-07 01:40:00,Factory B,57.55084986093756,69.86006609530985,1092.8715993640421,4.504456316601532,46.4240149410579,-80,0,Critical
SENSOR-0006,2024-10-05 08:00:00,Office,-4.411247336677405,50.014685364842165,1088.4687301977224,8.692907152119203,,-82,0,Warning
SENSOR-0062,2024-10-08 05:20:00,Office,48.30455213024377,36.56560352600306,924.0622503918694,1.981751107955474,17.185495232289437,-68,0,Warning
SENSOR-0066,2024-06-11 12:33:00,Office,32.18266403767755,75.61089912236218,1090.5862892727887,3.2805099954402674,98.24370171070505,-48,0,Normal
SENSOR-0026,2024-08-31 00:53:00,Factory B,50.71990675588515,79.03730317953261,1079.4408896663056,5.433748709044481,32.83300944653542,-75,2,Critical
SENSOR-0043,2024-01-26 16:38:00,Warehouse,53.713845536341985,61.640202772343464,975.9990114108897,5.934022874574762,28.425893177139706,-86,2,Critical
SENSOR-0083,2024-11-19 09:42:00,Warehouse,9.147405687313839,53.31244745408508,916.2820421013317,9.26496278033097,7.311143444282953,-36,0,Warning
SENSOR-0074,2024-05-12 02:20:00,Warehouse,39.51022882977389,82.88074532612703,1035.8710383053788,3.5713977758625246,47.184970049286726,-99,1,Warning
SENSOR-0015,2024-03-29 11:00:00,Lab,79.79152150051573,45.64186733611927,1061.0238308048965,4.221908469804257,88.81939281826031,-100,1,Normal
SENSOR-0009,2024-09-12 06:38:00,Factory B,39.23094032354536,62.433073912368954,925.7602658382731,6.43549012939526,41.144995702103394,-45,3,Normal
SENSOR-0097,2024-11-25 10:45:00,Office,5.594030036027876,45.68052547360024,1026.6316685649738,0.9667230189844445,31.160681855949147,-88,2,Warning
SENSOR-0060,2024-06-08 19:47:00,Factory A,-5.4159896013351965,56.69236277668345,966.8112212518333,6.692397995092383,87.16475009628486,-36,3,Warning
SENSOR-0063,2024-04-25 06:30:00,Factory B,43.452069231401715,87.49346336817445,998.6216010544136,0.45382918385515114,96.06674195948472,-53,2,Critical
SENSOR-0089,2024-09-29 08:53:00,Lab,72.14359319469196,55.96154816722957,972.484860618029,5.371739262919558,90.42808179181205,-62,0,Critical
SENSOR-0033,2024-01-21 05:20:00,Factory A,55.91001769636567,73.56157376410316,1079.026498019377,9.72721706767195,11.86343539268917,-90,2,Warning
SENSOR-0100,2024-01-03 10:38:00,Office,29.040916903129457,36.55308839032378,1062.3331500875195,1.151928876929137,59.75531323436479,-37,3,Critical
SENSOR-0024,2024-08-07 18:42:00,Lab,2.0990249368540983,40.88823756040708,1016.3614837022669,9.422952986421489,41.02679496199284,-94,3,Warning
SENSOR-0004,2024-08-16 20:12:00,Lab,54.59372453057358,72.20269500584558,905.6628882615025,6.484069801145366,85.04640202204142,-39,0,Warning
SENSOR-0028,2024-07-05 12:58:00,Warehouse,28.900554162312005,45.197613638301,1097.4601665339492,8.6002872945351,99.63023755232736,-47,0,Warning
SENSOR-0096,2024-01-22 15:21:00,Factory A,62.561185552372564,40.5932302830263,975.0935906962418,6.276487920188023,67.87905562961718,-65,3,Critical
SENSOR-0071,2024-05-18 23:42:00,Factory A,-4.855506545339171,40.16760789071363,1092.6658975355663,0.7589100620108347,42.339887934906606,-35,0,Critical
SENSOR-0012,2024-09-10 00:54:00,Factory B,22.66563930461973,23.266292807698328,1084.5324423718407,6.52573895699903,52.643022672295146,-99,1,Normal
SENSOR-0037,2024-07-06 18:07:00,Warehouse,10.355095083298142,28.524802664356706,911.1574838281896,2.8887261219034266,18.818164708599795,-46,2,Warning
SENSOR-0030,2024-06-08 21:45:00,Lab,41.81962773540285,59.55484744980649,996.385401748593,5.883972851360522,1.0033140711362187,-90,0,Normal
SENSOR-0081,2024-07-24 23:57:00,Lab,57.07515276793383,68.42048971720709,1068.1969050447979,3.1357940457815694,42.76337466579907,-85,0,Warning
SENSOR-0020,2024-04-21 01:54:00,Factory B,-2.7145859624663684,21.924500119181758,956.5360793485564,0.005027493914965264,18.62613219339806,-77,0,Normal
SENSOR-0070,2024-11-02 10:55:00,Factory B,58.81841992789661,26.143289082496032,1003.4313267952427,8.734055685625307,25.523963919818105,-58,1,Critical
SENSOR-0092,2024-07-02 10:19:00,Factory B,40.62421087902118,26.073948404039893,1032.0514048583127,7.935099931447772,,-43,0,Normal
SENSOR-0084,2024-12-10 07:15:00,Factory A,-4.131425508271079,28.80040308907641,1017.3322847517479,3.1526399217548806,29.898074221141314,54,0,Critical
SENSOR-0064,2024-11-06 03:46:00,Lab,10.235269220213272,70.18966569184032,1058.2645343874124,0.30241248346211336,95.56654785623174,-69,1,Critical
SENSOR-0019,2024-10-23 20:22:00,Factory A,35.538682187772146,53.92260064628425,1086.6416655460407,8.422135499199326,57.9446144163671,-55,3,Critical
SENSOR-0030,2024-02-22 03:53:00,Factory B,38.75515774317508,90.8022956455188,970.1612563818018,4.793849024467045,64.5151978336384,-39,3,Normal
SENSOR-0067,2024-12-22 11:22:00,Warehouse,7.665683467476203,30.03259917267277,1015.9610362884351,6.739763846951804,26.23302288525231,-42,0,Normal
SENSOR-0004,2024-07-18 18:49:00,Factory B,74.81409899511256,70.62041111582757,998.4547365681518,2.7227348384491465,48.872596235263366,-58,0,Critical
SENSOR-0097,2024-07-28 16:27:00,Lab,5.298020073326821,94.64845183809955,971.0185332879465,9.058085248060156,42.32054202916208,-73,0,Warning
SENSOR-0093,2024-11-10 05:29:00,Office,74.14190498267195,60.062188714809835,1078.8274911534945,8.11527487955703,92.8566116224107,-79,0,Critical
SENSOR-0066,2024-06-02 00:53:00,Factory A,6.217400611950261,50.463797336286554,909.5368638102105,5.105949377505992,24.24126242237965,-59,0,Warning
SENSOR-0021,2024-01-20 13:39:00,Warehouse,19.03027523682935,22.04344324388117,1097.1497294017254,4.652820225353177,24.14808050686269,-64,2,Normal
SENSOR-0033,2024-11-17 07:16:00,Factory A,12.390493572838679,37.38547766331543,949.6736780882811,6.6970847143505985,9.414996028209899,-98,0,Normal
SENSOR-0005,2024-10-13 16:29:00,Office,48.80303358671435,71.42534026202043,902.6868628809676,5.86802229484764,57.208623463000286,-88,0,Critical
SENSOR-0025,2024-05-25 00:01:00,Office,-8.834771138728968,27.833533597531755,1048.2862020719863,2.6978521642526476,13.86273498534586,-92,0,Normal
SENSOR-0036,2024-04-27 13:08:00,Factory B,65.89321005613226,26.919981161024637,1039.6613820648124,7.521736504799845,67.30804672758254,-38,0,Warning
SENSOR-0023,2024-02-16 20:30:00,Office,4.8474051417445665,34.92275879825393,902.9082262182367,8.648408118327295,62.06602136820455,-38,3,Normal
SENSOR-0041,2024-08-26 08:56:00,Factory B,49.74431563415444,85.66897798713461,952.5277429392397,4.6940429422640895,85.83889060323636,-63,2,Warning
SENSOR-0094,2024-01-22 12:02:00,Office,31.231550154990764,96.86015736126518,1086.8000683100383,0.2591135044007975,76.04401729729288,-43,2,Critical
SENSOR-0045,2024-05-30 06:32:00,Factory B,75.8708355449268,71.780932355486,971.3317764121282,8.7723579174071,,-46,0,Normal
SENSOR-0095,2024-12-09 06:43:00,Office,67.03992594644693,79.46870225845365,980.1926418976796,0.9347742482414245,93.87300977738892,-63,0,Critical
SENSOR-0063,2024-09-22 03:16:00,Lab,3.5341205814481604,95.0723401664092,1070.1530543113615,0.483151080974209,37.036891556129746,-32,0,Normal
SENSOR-0010,2024-04-15 03:29:00,Lab,57.32092024328098,52.631310321802104,1068.7003475455795,0.5944293180275861,48.84436660950809,-48,0,Warning
SENSOR-0077,2024-05-26 18:20:00,Warehouse,62.9029097656816,22.618159459011657,1068.2699211924498,2.8140177129022295,57.260489857370445,-80,3,Critical
SENSOR-0030,2024-05-03 04:44:00,Warehouse,31.05337448860064,86.6268478660581,1010.3306940096793,2.36436586713486,57.77288914702996,-59,0,Normal
SENSOR-0097,2024-04-24 17:03:00,Lab,4.067134949870608,94.28525432840746,1065.7784220133615,3.360480420836338,18.28545144625755,-67,2,Warning
SENSOR-0020,2024-12-09 04:00:00,Office,56.057675707876,61.00486899202713,941.2249773352531,5.558886510106711,13.864110209802472,-77,0,Normal
SENSOR-0054,2024-09-14 06:34:00,Factory A,70.47178657724771,52.00266498119197,947.4025048570587,5.588117328356485,99.96529536716487,-32,2,Critical
SENSOR-0050,2024-08-11 06:49:00,Factory A,51.161754448236536,60.727640400880006,978.9755974697108,4.786326548696712,24.460421017429557,-86,0,Critical
SENSOR-0041,2024-07-25 22:29:00,Office,53.49179529124513,30.264495377254327,1059.750886491091,7.609182776152629,31.59565509734663,-67,0,Normal
SENSOR-0093,2024-12-24 18:23:00,Lab,21.4241263079113,35.80952509879264,955.2085126369915,9.92256465063454,57.88898735440333,-77,2,Critical
SENSOR-0045,2024-09-16 09:27:00,Factory A,37.30302379216392,22.771963697889976,1023.668089180806,7.792773453739359,62.473239054253746,-92,0,Warning
SENSOR-0018,2024-03-02 14:06:00,Factory A,55.878854464169805,84.1614274365483,1017.563286531003,9.780800526411804,23.004163494299224,-76,2,Warning
SENSOR-0072,2024-04-27 01:05:00,Office,35.702249848323035,40.288319221823905,1004.7241813653857,9.920848969836692,33.298346876096055,-83,0,Normal
SENSOR-0036,2024-10-29 15:11:00,Factory B,-1.6050013764650615,86.41015164780784,1077.0488415092584,2.1046707156354385,5.005756984769749,-48,0,Warning
SENSOR-0010,2024-02-27 18:23:00,Factory A,50.17407814954107,65.93150303998661,1009.8887049073193,7.333023370795751,83.3624541890601,-61,0,Critical
SENSOR-0045,2024-06-05 05:32:00,Factory A,-0.4112640304628634,80.1192382990424,944.4409601684141,9.660158539074574,12.413408454561015,-65,0,Normal
SENSOR-0083,2024-06-21 17:53:00,Office,15.158185837635028,66.30919873523325,935.6132794363921,2.168699200717935,,-43,0,Warning
SENSOR-0070,2024-05-23 12:45:00,Office,50.368379035611106,53.72355763202889,976.6580290218465,1.2414138352516135,81.75855849086572,-55,0,Normal
SENSOR-0041,2024-09-16 11:17:00,Office,32.53400690460763,46.97516555644949,940.7342756297547,7.763465640155477,67.55282426949736,-52,1,Normal
SENSOR-0063,2024-10-23 00:21:00,Factory B,68.115089598045,59.46922875967932,1086.992295989396,5.024894185053456,91.93491213283589,-93,0,Critical
SENSOR-0045,2024-05-02 17:13:00,Factory A,28.748867856523844,79.39412241864068,985.6699973130758,5.876453633061951,15.379891844580506,-65,2,Normal
SENSOR-0066,2024-11-24 17:57:00,Factory B,46.993978816200304,92.79792880499468,930.1703416164316,6.628559683334398,65.90306807775718,-86,2,Normal
SENSOR-0010,2024-04-01 05:51:00,Factory A,28.1127428269847,58.56387067909543,1075.9597815069392,6.544778076351987,29.852025328170807,-57,0,Normal
SENSOR-0018,2024-03-28 22:37:00,Warehouse,79.59324017959885,65.06197874985457,990.3232797155026,8.04757065069756,34.83707049146343,-90,1,Normal
SENSOR-0060,2024-07-09 10:27:00,Warehouse,6.675061021389741,42.81371556063512,1087.0244975019011,7.962623764042204,24.94351632550358,-49,2,Critical
SENSOR-0027,2024-06-24 19:06:00,Office,34.92952647748652,54.6876476653579,923.9732235721165,7.782100142054161,,-70,0,Normal
SENSOR-0008,2024-12-01 18:10:00,Lab,58.66570380070122,71.00514901656084,966.0224405691965,0.7907025460108652,63.5788753947963,-54,1,Critical
SENSOR-0013,2024-04-22 22:14:00,Lab,30.382577427229435,89.1682503176452,1063.3183319442428,5.007827567014095,63.74992015095238,-73,0,Critical
SENSOR-0080,2024-12-07 21:41:00,Warehouse,67.18547919360472,43.61256273846345,1078.5504502584895,2.563604315319943,43.67381993695872,-44,0,Normal
SENSOR-0027,2024-01-06 16:17:00,Factory B,74.48881615222798,27.834483686214764,1004.842921638606,2.4429770827610895,73.45439488819719,-89,0,Normal
SENSOR-0030,2024-03-26 12:16:00,Office,79.21434641087166,74.12719989948755,980.1193012509028,3.716139667838539,58.39891776468298,-32,2,Critical
SENSOR-0032,2024-03-29 00:35:00,Office,55.037316399149006,65.28211759833246,1077.5657686177265,9.386194247817564,79.46338374746654,-42,2,Warning
SENSOR-0011,2024-08-05 06:44:00,Factory A,16.84233082516908,34.51003902853823,1000.2147595254564,0.4496588409719726,42.76198758914537,-74,0,Critical
SENSOR-0073,2024-03-01 13:13:00,Office,-5.625764866772114,55.39247667210124,905.4355308039895,8.346580092329784,67.89106709429149,-71,1,Warning
SENSOR-0057,2024-12-20 08:48:00,Lab,4.106516350198234,89.76904470079106,1063.5957516706067,5.182771498854722,81.56062174123593,-58,0,Normal
SENSOR-0078,2024-03-07 08:05:00,Warehouse,-2.441326697209824,58.334789646207,903.283027992728,2.456602583807599,86.55990421702529,-100,3,Warning
SENSOR-0020,2024-02-17 15:45:00,Lab,65.71339143507937,69.67942884290636,980.1067549463598,3.566918949068648,60.653753401443076,-43,2,Critical
SENSOR-0024,2024-01-30 01:28:00,Lab,40.65819228942452,90.79961110650189,1091.0659776788468,3.091301654443761,52.570613262073465,-59,0,Normal
SENSOR-0064,2024-09-01 23:50:00,Factory A,-3.5282170373606903,22.383281462648235,1001.1099291009208,0.3599409301479739,69.04135649073486,-65,1,Critical
SENSOR-0008,2024-11-01 01:52:00,Office,-9.173010733288475,35.6188427336845,1079.3404756945247,9.180345628945997,33.63962895662351,-84,0,Critical
SENSOR-0003,2024-09-14 23:15:00,Lab,27.527356981591332,20.67258170439011,902.397678540422,9.360794784562142,58.10510090226199,-78,0,Warning
SENSOR-0036,2024-12-16 20:02:00,Warehouse,2.975339491960444,28.22354375433873,998.4600977590799,4.486015708160612,21.488424285284115,-75,3,Critical
SENSOR-0060,2024-04-02 20:43:00,Lab,-8.684948520152604,29.750585844411475,942.5775739739794,4.097390501670315,38.794594253530576,-80,0,Critical
SENSOR-0048,2024-10-31 14:42:00,Factory B,46.416302182055894,83.51193211905758,971.5577372092588,5.828863813286383,33.54775193581345,-94,2,Warning
SENSOR-0007,2024-09-02 00:11:00,Factory B,71.41878542420626,33.793183175465444,1055.2199540562924,1.3455536690953374,,-77,0,Critical
SENSOR-0063,2024-10-22 18:37:00,Office,48.00432989223863,53.3449680514163,1045.5318713703,7.747644169735155,50.53975864547957,-92,0,Warning
SENSOR-0099,2024-11-19 00:51:00,Factory B,2.1586736711744674,87.53386847810256,939.4219430579103,5.131955864492176,11.174540446141956,-58,0,Warning
SENSOR-0032,2024-09-18 20:09:00,Lab,65.3528266159723,24.11989847498078,952.3359086272488,3.2375233725379013,42.4303319467835,-88,0,Critical
SENSOR-0064,2024-10-09 05:41:00,Factory B,23.258072285516867,61.90363926176029,1063.6874896512866,0.1760381503675279,66.48621215623737,-44,0,Normal
SENSOR-0028,2024-05-24 00:27:00,Office,-5.63846825488196,62.748814466101656,947.1083302034137,4.259664059039281,81.08544372292553,-83,0,Critical
SENSOR-0037,2024-10-28 09:17:00,Factory B,49.02391360615738,46.88083785073263,1058.5067337465123,0.0833029554437148,71.99785408576884,-33,1,Normal
SENSOR-0096,2024-12-14 19:06:00,Factory B,3.6274502756887586,72.91012129910399,990.3562683714886,0.9494357764974637,0.5694390482971268,-89,3,Warning
SENSOR-0047,2024-04-29 01:54:00,Lab,0.6393102878560235,43.00830786167139,1004.9059362425587,4.126445656233394,91.62417868514687,-95,1,Critical
SENSOR-0052,2024-04-04 02:36:00,Office,73.5403361411276,48.41107860893131,1046.9083390745016,9.992763285434116,43.3106712148841,-98,1,Critical
SENSOR-0039,2024-07-09 05:24:00,Warehouse,11.997209823154105,37.46652425946679,1092.8709311613773,1.7611460683796454,31.333545661754346,-77,0,Normal
SENSOR-0068,2024-05-12 21:50:00,Lab,66.72617759209606,80.39979998517143,1098.114878644781,1.5048469092801398,11.93388378768846,-38,2,Critical
SENSOR-0056,2024-08-10 00:38:00,Factory A,-7.96682818603,33.79749755487029,940.2176851178696,8.296191331330188,25.388773586093926,-78,0,Warning
SENSOR-0061,2024-08-08 15:43:00,Office,31.112917708218426,90.13793590499971,986.1257061971414,9.545688384263208,20.203801036871628,-62,2,Normal
SENSOR-0022,2024-09-30 08:04:00,Factory B,36.46966984540277,25.03398335400476,1015.7438740323718,7.9727468903349195,12.708642567952012,-44,0,Normal
SENSOR-0037,2024-02-12 00:17:00,Office,0.18703611800938447,69.679302641893,987.4176810782778,8.289691598328,11.549444721752721,-60,0,Warning
SENSOR-0044,2024-08-15 22:28:00,Warehouse,55.710062100424395,70.00679261021276,1082.5623857465307,7.728116270087017,81.30354534118035,-49,0,Critical
SENSOR-0062,2024-09-18 06:14:00,Lab,24.102425859388674,53.41250737072463,1016.0500593616766,1.6240163097696259,17.643589375268753,-38,2,Critical
SENSOR-0088,2024-05-09 18:48:00,Office,42.98208270835199,78.7538310538966,1096.4928325749756,0.7376856448335956,99.1666213416088,-44,0,Normal
SENSOR-0013,2024-11-22 06:01:00,Office,17.042701700489154,40.6269196089613,910.6502940812159,3.181580806887172,93.13247652990275,-84,0,Warning
SENSOR-0019,2024-03-20 17:23:00,Lab,46.70681925013805,96.70990418006605,1031.4329041119852,9.222547520543845,7.844205925168146,-80,0,Critical
SENSOR-0033,2024-12-25 12:21:00,Factory B,1.352454867441251,22.805196602955505,1030.1703159109913,9.901399159112716,37.96447775803379,-77,0,Critical
SENSOR-0069,2024-12-08 20:53:00,Factory A,-4.591620024121831,71.36583756354318,1010.1422816831304,1.2610008639962078,48.22555444357292,-100,0,Critical
SENSOR-0040,2024-09-19 00:20:00,Factory A,27.192452621017516,51.22013520209336,964.3802116477397,2.362618159725173,79.19335091190734,-91,2,Normal
SENSOR-0015,2024-02-06 12:06:00,Warehouse,-4.377810381779314,56.902235084591446,946.9703832820396,7.227085620357619,64.80868898459791,-58,1,Normal
SENSOR-0084,2024-06-13 07:15:00,Lab,76.18686164476249,64.25971806757161,1003.2448873207734,2.3146127000508465,17.918442260003474,-33,3,Normal
SENSOR-0079,2024-11-25 04:21:00,Factory A,68.01271485280768,30.118897733249852,931.824805877221,6.947654905233769,58.20287305411191,-86,0,Warning
SENSOR-0001,2024-02-05 15:46:00,Office,67.76261583933503,60.3731036674064,914.2822194364234,2.240745527767456,11.862558368289488,-80,0,Warning
SENSOR-0018,2024-05-15 20:01:00,Factory B,18.630287434913612,85.7316866926873,1080.7214819705591,4.692409587987271,60.57398885040909,-41,2,Warning
SENSOR-0087,2024-05-23 20:04:00,Factory A,58.966728280123874,50.12099752380713,997.8212918120878,1.6354849364715096,70.88458828130443,-88,2,Warning
SENSOR-0013,2024-12-08 13:18:00,Factory A,44.199768671823676,57.139326621700505,1024.8136422639363,4.291298651901142,54.04111747899063,-71,2,Critical
SENSOR-0096,2024-03-26 05:17:00,Factory A,69.43541574006588,47.77487695160477,1082.2602269389718,4.664882664213072,58.0523706672884,-91,3,Critical
SENSOR-0017,2024-03-15 18:40:00,Office,58.192022325907246,77.95066924967747,1031.1761153273521,1.1090869580987606,56.64649843008657,-97,3,Normal
SENSOR-0066,2024-12-03 10:06:00,Warehouse,36.71845426794695,31.111464719596718,1042.3413076397978,3.320191127318981,34.35380828440297,-90,0,Normal
SENSOR-0016,2024-02-22 16:41:00,Warehouse,24.09138978500163,31.500082222686146,961.1705640488065,9.281440387221544,60.47318684136517,-85,0,Critical
SENSOR-0033,2024-08-14 03:04:00,Factory A,54.641445210246076,22.55528230507254,913.2072485932961,5.157128535894001,11.504389841724283,-80,0,Warning
SENSOR-0044,2024-08-06 04:32:00,Factory A,45.258681427811645,52.127951086114805,997.7343188626078,8.595191005473675,17.680254322646128,-41,0,Normal
