return_id,order_id,return_date,customer_id,product_id,category,return_reason,refund_amount,return_shipping_cost,days_to_return,is_fraudulent,customer_rating_after_return
RET-000203,ORD-002103,2023-06-06,CUST-01346,PROD-0122,Beauty,Changed Mind,260.695438897685,33.35984521661328,17,1,4.0
RET-000204,ORD-003608,2023-08-25,CUST-01516,PROD-0081,Electronics,Not as Described,1141.0453696018767,42.8431755805492,7,1,1.0
RET-000205,ORD-003644,2022-09-16,CUST-01295,PROD-0074,Electronics,Wrong Item,863.2412998585752,11.668297133852013,22,0,3.0
RET-000206,ORD-009226,,CUST-00129,PROD-0356,Beauty,Changed Mind,218.71916771167125,15.36914784218929,3,0,2.0
RET-000207,ORD-004557,2023-11-08,CUST-01825,PROD-0064,Clothing,Wrong Item,1319.8103370013048,68.99327615927274,27,1,
RET-000208,ORD-000484,2024-02-12,CUST-00451,PROD-0295,Clothing,Defective,1552.2546103441214,9.960681809499228,14,0,3.0
RET-000209,ORD-009356,2022-06-29,CUST-00515,PROD-0152,Clothing,Changed Mind,1355.0918776573837,28.413310759728017,21,1,4.0
RET-000210,ORD-006003,2023-07-28,CUST-01146,PROD-0100,Beauty,Changed Mind,1801.8183483949886,19.36947083693832,24,0,5.0
RET-000211,ORD-003812,2022-11-29,CUST-00166,PROD-0154,Home,Not as Described,599.6536450242093,41.08052701463656,20,1,5.0
RET-000212,ORD-008986,2022-07-23,CUST-00874,PROD-0013,Home,Not as Described,1037.7658982041228,28.45530841752958,3,0,2.0
RET-000213,ORD-004114,2024-02-17,CUST-01523,PROD-0036,Home,Not as Described,126.33485422048636,36.758348438887644,9,0,1.0
RET-000214,ORD-001613,2023-06-16,CUST-00536,PROD-0414,Electronics,Changed Mind,1726.0576734365043,431.13593664053553,23,0,3.0
RET-000215,ORD-004365,2022-10-04,CUST-00841,PROD-0160,Clothing,Size Issue,239.10899696267833,22.07315673525394,0,1,2.0
RET-000216,ORD-006261,2024-02-11,CUST-00019,PROD-0488,Electronics,Wrong Item,671.6534162793073,5.271517299920381,15,0,5.0
RET-000217,ORD-009408,2023-04-16,CUST-00533,PROD-0238,Beauty,Size Issue,1991.110883703717,1.3864319769308353,15,1,3.0
RET-000218,ORD-003249,2023-10-21,CUST-01781,PROD-0463,Electronics,Not as Described,1692.9390106659669,57.796948049206954,29,0,
RET-000219,ORD-009670,2023-03-25,CUST-00477,PROD-0453,Electronics,Defective,352.8734622750004,43.04646969467931,17,0,1.0
RET-000220,ORD-000872,2023-03-01,CUST-01021,PROD-0383,Clothing,Defective,962.1187611295684,87.30933516352178,22,1,4.0
RET-000221,ORD-006086,2022-06-20,CUST-01162,PROD-0265,Electronics,Not as Described,1604.3994507701873,40.728166214553326,16,0,5.0
RET-000222,ORD-006543,2022-11-19,CUST-01107,PROD-0355,Beauty,Size Issue,245.35095228309413,85.22523212746218,10,1,2.0
RET-000223,ORD-006831,2022-11-18,CUST-01692,PROD-0218,Home,Wrong Item,539.2075721360002,87.52756401719157,5,1,4.0
RET-000224,ORD-002649,2023-12-20,CUST-00375,PROD-0176,Beauty,Not as Described,753.0950962473839,3.958251969706339,3,0,4.0
RET-000225,ORD-005029,2023-06-11,CUST-01754,PROD-0310,Electronics,Wrong Item,1571.3190322297696,43.69346996564324,15,0,2.0
RET-000226,ORD-009141,2023-12-06,CUST-01081,PROD-0238,Electronics,Changed Mind,27.12694753755219,97.48325400047058,24,0,3.0
RET-000227,ORD-004449,2022-12-12,CUST-01918,PROD-0285,Beauty,Changed Mind,521.4684414836963,51.499902465080815,9,0,5.0
RET-000228,ORD-008521,2023-02-24,CUST-01363,PROD-0450,Beauty,Changed Mind,1613.454135203126,22.692825167738405,12,0,5.0
RET-000229,ORD-000523,2022-12-24,CUST-01653,PROD-0376,Clothing,Changed Mind,1677.7777633248459,1.8779718996890904,11,0,1.0
RET-000230,ORD-003476,2023-06-08,CUST-01404,PROD-0130,Beauty,Not as Described,309.22624636569145,37.58993494039869,20,0,5.0
RET-000231,ORD-000810,2023-05-01,CUST-00533,PROD-0127,Beauty,Wrong Item,944.431275036333,35.92740971308401,28,0,2.0
RET-000232,ORD-008888,2023-01-08,CUST-00417,PROD-0493,Home,Not as Described,523.386623998748,11.63383999193669,25,0,3.0
RET-000233,ORD-004331,2022-10-05,CUST-01213,PROD-0423,Electronics,Defective,1872.287278583407,55.40459499354804,8,0,1.0
RET-000234,ORD-003530,2023-08-19,CUST-00535,PROD-0426,Home,Not as Described,35.232322567096176,81.17586542960423,6,0,2.0
RET-000235,ORD-009002,2024-01-15,CUST-01267,PROD-0337,Electronics,Size Issue,1579.935240569794,58.70235065712349,3,1,5.0
RET-000236,ORD-009082,2022-10-06,CUST-00212,PROD-0053,Beauty,Size Issue,1567.67128577216,27.722911915467463,17,0,4.0
RET-000237,ORD-003848,2023-12-29,CUST-01507,PROD-0421,Electronics,Changed Mind,1962.2658068817711,68.23822356592339,12,1,2.0
RET-000238,ORD-001366,2022-08-26,CUST-00330,PROD-0071,Electronics,Defective,1962.734913153425,70.46869591217609,20,0,1.0
RET-000239,ORD-000511,2023-12-29,CUST-01569,PROD-0233,Clothing,Size Issue,386.7343997332991,90.65761956629375,16,0,2.0
RET-000240,ORD-004748,2024-01-23,CUST-00134,PROD-0137,Beauty,Wrong Item,1019.1599428029274,3.736975848760582,12,0,2.0
RET-000241,ORD-003349,2024-03-15,CUST-01090,PROD-0088,Clothing,Defective,1573.7489098095054,66.94274298715412,2,1,1.0
RET-000242,ORD-009646,2023-11-08,CUST-01004,,Beauty,Not as Described,723.8647270194449,61.9114154506372,9,0,4.0
RET-000243,ORD-007944,2022-10-27,CUST-01602,PROD-0337,Electronics,Not as Described,196.7430880821281,56.07405259401153,22,0,3.0
RET-000244,ORD-008291,2023-11-16,CUST-01734,PROD-0352,Beauty,Wrong Item,833.1296974256851,45.14634599046131,7,0,
RET-000245,ORD-001698,2023-01-10,CUST-01992,PROD-0471,Electronics,Defective,137.2464831030117,48.90053963239281,28,1,1.0
RET-000246,ORD-002260,2022-09-05,CUST-01257,PROD-0041,Home,Defective,1706.8590276806108,47.89015041492021,5,0,1.0
RET-000247,ORD-003839,2022-12-06,CUST-00234,PROD-0343,Clothing,Wrong Item,1974.8498528143105,41.46783404637235,18,0,5.0
RET-000248,ORD-006189,2024-01-10,CUST-00440,PROD-0018,Beauty,Changed Mind,92.41381304110622,27.600927500319372,3,0,2.0
RET-000249,ORD-006634,2023-02-13,CUST-01922,PROD-0406,Beauty,Changed Mind,1785.469818517901,68.0555883245823,12,0,3.0
RET-000250,ORD-003463,2022-11-30,CUST-00987,PROD-0462,Clothing,Not as Described,205.09447154291183,9.949248687619228,26,0,1.0
RET-000251,ORD-000771,2024-01-25,CUST-01400,PROD-0226,Electronics,Wrong Item,782.7975092662793,96.10487986957654,29,0,4.0
RET-000252,ORD-002941,2024-01-12,CUST-01607,PROD-0005,Clothing,Changed Mind,573.0697959989109,2.6183336082867603,20,0,4.0
RET-000253,ORD-001355,2023-12-29,CUST-00137,PROD-0218,Clothing,Defective,1147.312895103544,59.64246816924764,7,0,1.0
RET-000254,ORD-002102,2022-09-23,CUST-01632,PROD-0160,Clothing,Changed Mind,712.988501488453,83.2467079793436,28,0,1.0
RET-000255,ORD-002667,2023-12-24,CUST-01868,PROD-0142,Clothing,Defective,1450.8255339358311,23.81945043735033,13,1,4.0
RET-000256,ORD-002404,2022-09-17,CUST-00552,PROD-0249,Electronics,Size Issue,699.7866884673743,63.29059513130222,28,1,2.0
RET-000257,ORD-003857,2022-09-18,CUST-01356,PROD-0474,Electronics,Size Issue,1956.631571152624,21.162631402572842,0,1,5.0
RET-000258,ORD-006601,2024-01-15,CUST-01514,PROD-0346,Clothing,Defective,756.3822214982406,5.614972437505084,1,0,2.0
RET-000259,ORD-003750,2023-02-05,CUST-01128,PROD-0481,Home,Changed Mind,1235.4417148602647,9.786513133461893,22,0,2.0
RET-000260,ORD-004943,2022-08-23,CUST-00874,PROD-0258,Home,Wrong Item,759.7063112670871,19.83487582880471,15,0,1.0
RET-000261,ORD-004583,2023-11-08,CUST-01992,PROD-0366,Beauty,Defective,152.78466051790537,17.330831547348037,12,0,4.0
RET-000262,ORD-009101,2022-12-23,CUST-01275,PROD-0122,Electronics,Wrong Item,499.3786292991298,76.57850907549427,15,0,2.0
RET-000263,ORD-000567,2023-12-19,CUST-01753,PROD-0227,Beauty,Not as Described,711.0318362983681,52.49518201467165,22,0,5.0
RET-000264,ORD-002257,2022-09-07,CUST-00115,PROD-0117,Clothing,Not as Described,1864.0164162255264,78.74317209439837,7,1,2.0
RET-000265,ORD-005248,2023-12-03,CUST-01172,PROD-0098,Beauty,Changed Mind,27.48604871306969,42.01680995154341,19,0,1.0
RET-000266,ORD-000542,2022-09-28,CUST-01756,PROD-0235,Home,Size Issue,1989.0236253279334,68.86991908529409,1,0,3.0
RET-000267,ORD-006802,2023-12-17,CUST-01582,PROD-0136,Electronics,Wrong Item,1566.084734538494,48.289011832674014,10,0,3.0
RET-000268,ORD-001417,2023-05-20,CUST-01368,PROD-0477,Clothing,Size Issue,1982.415207723014,20.062418933485493,16,1,2.0
RET-000269,ORD-007268,2023-02-19,CUST-01178,PROD-0095,Clothing,Changed Mind,723.1004027939479,29.25696940556731,24,0,1.0
RET-000270,ORD-004046,2023-09-19,CUST-00288,PROD-0007,Home,Size Issue,1454.4459786640944,59.163074990524755,28,0,1.0
RET-000271,ORD-007473,2022-11-17,CUST-00984,PROD-0071,Electronics,Size Issue,1823.1292864369334,75.37408811565211,28,0,5.0
RET-000272,ORD-007614,2023-08-29,CUST-01612,PROD-0239,Beauty,Not as Described,408.62487148151706,2.5249485833720553,3,0,5.0
RET-000273,ORD-003190,2022-12-28,CUST-00916,PROD-0320,Beauty,Wrong Item,1986.133131222737,15.39428954539731,12,0,5.0
RET-000274,ORD-008710,2024-04-19,CUST-01317,PROD-0453,Electronics,Defective,1865.1249975540136,50.85067727720913,28,0,4.0
RET-000275,ORD-006883,2024-04-21,CUST-01551,PROD-0179,Home,Wrong Item,384.18308477781,86.10856789027281,17,0,4.0
RET-000276,ORD-007937,2022-12-03,CUST-01123,PROD-0294,Home,Not as Described,1970.3782273635177,46.207799549551524,14,0,3.0
RET-000277,ORD-006654,2023-02-18,CUST-00705,PROD-0476,Electronics,Defective,1565.658798585088,55.90460477056284,25,1,1.0
RET-000278,ORD-004639,2024-03-17,CUST-00606,PROD-0287,Electronics,Changed Mind,235.54993027013344,11.286131943769806,23,0,5.0
RET-000279,ORD-000556,2023-01-16,CUST-00743,PROD-0173,Home,Not as Described,1678.2642617613303,1.6058743920178475,0,0,1.0
RET-000280,ORD-003527,2022-10-19,CUST-00633,PROD-0404,Clothing,Not as Described,280.4152833856967,77.22043247689795,0,0,4.0
RET-000281,ORD-007763,2024-03-19,CUST-00634,PROD-0039,Clothing,Wrong Item,572.902821341111,26.29275242896497,20,0,2.0
RET-000282,ORD-002585,,CUST-01390,PROD-0448,Electronics,Changed Mind,1591.9943708244978,5.880972792684425,9,0,2.0
RET-000283,ORD-004323,2023-05-30,CUST-01047,PROD-0355,Electronics,Size Issue,429.7268516191408,41.46422545692931,28,0,5.0
RET-000284,ORD-006706,2023-09-13,CUST-00226,PROD-0007,Home,Defective,991.9386849021697,48.989569617751435,6,0,2.0
RET-000285,ORD-001312,2024-04-04,CUST-01089,PROD-0487,Clothing,Size Issue,561.0166451710319,51.53394961059662,23,1,3.0
RET-000286,ORD-008057,2022-09-18,CUST-01689,PROD-0301,Electronics,Wrong Item,604.4138128429798,84.09721631280424,10,0,4.0
RET-000287,ORD-000096,2023-10-26,CUST-01891,PROD-0344,Beauty,Defective,1310.1463031851097,78.62175352493996,27,1,1.0
RET-000288,ORD-008089,2022-09-01,CUST-00369,PROD-0262,Clothing,Size Issue,813.81814294875,57.92027975503257,22,0,3.0
RET-000289,ORD-000706,2022-06-30,CUST-00016,PROD-0317,Clothing,Not as Described,1457.0663160341,61.53948787776879,27,0,4.0
RET-000290,ORD-006527,2023-08-07,CUST-01081,PROD-0423,Beauty,Size Issue,272.56349579254504,44.71968591371777,24,0,1.0
RET-000291,ORD-009860,2023-09-08,CUST-00768,PROD-0174,Beauty,Not as Described,449.64653322671694,62.79693846615947,21,0,3.0
RET-000292,ORD-007239,2023-11-09,CUST-01039,PROD-0053,Home,Wrong Item,742.4007443256828,27.14250177530495,4,1,4.0
RET-000293,ORD-002950,2022-10-21,CUST-01679,,Beauty,Changed Mind,652.1022367540677,5.659051732297426,22,0,5.0
RET-000294,ORD-001757,2023-04-24,CUST-01847,PROD-0397,Clothing,Changed Mind,13.82751643519483,34.26385679796502,13,1,2.0
RET-000295,ORD-006642,,CUST-01614,PROD-0066,Beauty,Wrong Item,516.4275780546396,19.97211825425277,15,0,5.0
RET-000296,ORD-004154,2023-04-25,CUST-00759,PROD-0026,Clothing,Changed Mind,1749.4912669813828,76.31554844224785,15,0,3.0
RET-000297,ORD-008518,2022-07-22,CUST-01842,PROD-0137,Beauty,Wrong Item,1902.6498470467793,43.795921674267504,17,0,1.0
RET-000298,ORD-002129,2023-04-21,CUST-00715,PROD-0299,Home,Changed Mind,1632.7623054895055,24.876873561825075,15,1,2.0
RET-000299,ORD-006431,2024-03-16,CUST-01559,PROD-0326,Clothing,Size Issue,533.677931637256,6.0600305437197965,14,0,2.0
RET-000300,ORD-006535,2022-10-14,CUST-01258,PROD-0332,Beauty,Wrong Item,1874.7700044859666,30.369334519456494,22,0,1.0
RET-000301,ORD-009861,2023-11-19,CUST-01170,PROD-0101,Home,Not as Described,1886.8090462955533,34.85349756547298,13,0,5.0
RET-000302,ORD-007301,2023-11-05,CUST-01685,PROD-0412,Home,Size Issue,1572.0567070461123,71.53836094707276,17,1,3.0
RET-000303,ORD-007690,2023-06-02,CUST-01821,PROD-0208,Electronics,Changed Mind,1467.2188832156623,28.499263679888507,26,1,4.0
RET-000304,ORD-004641,2024-01-12,CUST-00295,PROD-0496,Electronics,Defective,593.3615302292262,55.21207318095437,27,0,3.0
RET-000305,ORD-009491,2022-10-19,CUST-00613,PROD-0041,Clothing,Not as Described,757.230394319591,5.9626883826844,13,1,4.0
RET-000306,ORD-008810,,CUST-00502,PROD-0436,Beauty,Defective,1230.059276681041,74.72027172167067,0,1,3.0
RET-000307,ORD-001186,2022-09-09,CUST-01387,PROD-0178,Electronics,Not as Described,1519.6091228749735,28.44077040657306,6,1,5.0
RET-000308,ORD-003559,2023-09-29,CUST-01850,PROD-0245,Home,Size Issue,1389.2140688853838,77.77387846609095,18,0,4.0
RET-000309,,2022-09-19,CUST-00553,PROD-0212,Clothing,Size Issue,1028.5850546509782,13.970429032933318,6,1,3.0
RET-000310,ORD-001909,2023-01-12,CUST-00790,PROD-0478,Beauty,Size Issue,278.4424800822929,18.304498600564123,15,0,4.0
RET-000311,ORD-007357,2022-12-05,CUST-00815,PROD-0033,Beauty,Changed Mind,554.9148060655655,59.2916183098183,28,0,4.0
RET-000312,ORD-001111,2023-05-24,CUST-00195,PROD-0100,Home,Size Issue,1733.2819177547563,18.610032162914614,14,0,4.0
RET-000313,ORD-002995,2023-07-13,CUST-01785,PROD-0179,Home,Changed Mind,1291.7913240088878,39.829247988947536,0,0,3.0
RET-000314,ORD-008588,2023-02-25,CUST-01319,PROD-0261,Home,Wrong Item,474.52741656562506,50.49498186806234,22,0,5.0
RET-000315,ORD-004794,2023-08-30,CUST-00678,PROD-0289,Electronics,Not as Described,1133.2193184084267,32.60109244145729,8,1,3.0
RET-000316,ORD-006877,2023-05-11,CUST-01703,PROD-0286,Clothing,Changed Mind,1837.0914877144128,41.343986234699024,12,1,1.0
RET-000317,ORD-003793,2024-03-04,CUST-01697,PROD-0307,Electronics,Not as Described,744.104210078494,38.53221094462387,17,1,3.0
RET-000318,ORD-005917,2023-03-10,CUST-00751,PROD-0066,Home,Wrong Item,1355.7174323349527,57.04986842217009,18,0,3.0
RET-000319,ORD-002010,2023-09-16,CUST-00045,PROD-0434,Beauty,Changed Mind,670.7329379451032,44.415623582441185,15,0,5.0
RET-000320,ORD-005414,2023-10-22,CUST-00233,,Home,Defective,415.28089323825105,0.9443156911524531,5,0,1.0
RET-000321,ORD-005861,2023-05-12,CUST-00881,PROD-0328,Electronics,Changed Mind,488.250258142113,91.95214214744509,23,0,1.0
RET-000322,ORD-001722,2022-10-06,CUST-00821,PROD-0119,Beauty,Wrong Item,769.0359728462531,92.70755885425598,11,0,1.0
RET-000323,ORD-002697,2023-06-23,CUST-01022,PROD-0131,Clothing,Not as Described,650.9456561599851,37.093528143344834,26,0,3.0
RET-000324,ORD-002576,2022-12-31,CUST-00523,PROD-0334,Clothing,Size Issue,1349.4567684531387,95.13685595555422,2,0,3.0
RET-000325,ORD-001993,2023-12-22,CUST-00918,PROD-0257,Electronics,Size Issue,372.4706101927031,38.33733041126273,29,1,5.0
RET-000326,ORD-003236,2022-10-31,CUST-01445,PROD-0409,Electronics,Changed Mind,63.404397879375686,5.2383078178769305,21,0,5.0
RET-000327,ORD-006205,2023-10-15,CUST-00365,PROD-0193,Electronics,Not as Described,1642.2048011875356,31.213020298336847,0,0,5.0
RET-000328,ORD-004169,2022-08-23,CUST-01689,PROD-0108,Beauty,Changed Mind,50.312823148104115,27.98053657331433,14,0,1.0
RET-000329,ORD-004900,2023-04-12,CUST-00575,PROD-0358,Clothing,Wrong Item,1937.174730805328,38.792614859129074,11,1,1.0
RET-000330,ORD-003996,2023-02-04,CUST-01745,PROD-0245,Beauty,Size Issue,1569.215585401251,31.514625421392527,5,0,3.0
RET-000331,ORD-000442,2023-07-14,CUST-00566,PROD-0192,Clothing,Size Issue,1377.197009095031,97.96475687986336,27,1,2.0
RET-000332,ORD-006472,2023-10-02,CUST-01900,PROD-0065,Clothing,Defective,1778.808807075367,25.81376134073792,18,1,2.0
RET-000333,ORD-005124,2023-06-27,CUST-00027,PROD-0492,Beauty,Defective,680.4575382443193,74.78559375045752,9,1,5.0
RET-000334,ORD-003672,2023-05-30,CUST-00945,PROD-0294,Clothing,Not as Described,1130.3326749291666,95.7879064307003,12,1,1.0
RET-000335,ORD-006817,2023-11-29,CUST-01720,PROD-0436,Beauty,Not as Described,147.5910838834832,38.892285809052474,23,0,3.0
RET-000336,ORD-009691,2024-03-21,CUST-00349,PROD-0285,Beauty,Changed Mind,1108.753479691467,28.40501542473207,11,0,4.0
RET-000337,ORD-007634,2023-08-14,CUST-00439,PROD-0099,Beauty,Defective,271.49689567747464,46.48474311510918,16,0,2.0
RET-000338,ORD-008481,2023-07-09,CUST-01968,PROD-0255,Beauty,Defective,480.5951716166676,64.13366166934563,10,0,3.0
RET-000339,ORD-004729,2023-06-23,CUST-01042,PROD-0383,Clothing,Not as Described,830.3798882762588,78.08146928160585,23,1,4.0
RET-000340,ORD-001237,2022-07-07,CUST-01569,PROD-0450,Beauty,Wrong Item,1928.464392984633,76.16427006624885,0,1,4.0
RET-000341,ORD-006795,2024-01-23,CUST-01517,PROD-0439,Electronics,Size Issue,1381.9117961711042,11.112271850389078,7,0,4.0
RET-000342,ORD-003037,2022-09-26,CUST-00846,PROD-0279,Home,Changed Mind,440.7852056125881,92.75221775393494,26,1,2.0
RET-000343,ORD-002621,2023-06-18,CUST-00697,,Home,Size Issue,504.6164037963555,54.31424733718604,10,1,3.0
RET-000344,ORD-003023,2024-01-12,CUST-00044,PROD-0405,Home,Wrong Item,499.99765271912554,86.19307086568189,27,0,2.0
RET-000345,ORD-008010,2022-07-16,CUST-01617,PROD-0281,Beauty,Size Issue,226.44497591331273,54.04016497714564,14,0,4.0
RET-000346,ORD-003900,2023-05-15,CUST-01370,PROD-0365,Home,Changed Mind,222.6279176591916,20.987784176887924,0,1,4.0
RET-000347,ORD-001897,,CUST-01540,,Home,Changed Mind,590.1383120330207,82.7547282454852,29,0,2.0
RET-000348,ORD-005244,2023-04-19,CUST-00459,PROD-0236,Clothing,Defective,382.5143318015828,45.2060671839728,22,0,4.0
RET-000349,ORD-005110,2023-10-29,CUST-00416,PROD-0486,Beauty,Not as Described,790.814715888214,18.790657137002455,24,0,3.0
RET-000350,ORD-005889,2023-04-24,CUST-01180,PROD-0020,Clothing,Wrong Item,757.3621184672219,45.756782384170656,2,1,1.0
RET-000351,ORD-004701,2022-06-24,CUST-00804,PROD-0020,Beauty,Wrong Item,982.1364917542828,39.17260003231152,6,1,2.0
RET-000352,ORD-009710,2023-03-16,CUST-01022,PROD-0068,Electronics,Defective,333.4770846112176,33.808524491455024,10,0,2.0
RET-000353,ORD-003838,2022-06-15,CUST-00493,PROD-0066,Home,Size Issue,1410.0870826417445,74.75609060522031,29,0,3.0
RET-000354,ORD-008262,2023-05-27,CUST-00754,PROD-0081,Home,Not as Described,644.9587582003691,64.21716815704612,16,1,3.0
RET-000355,ORD-002895,2022-12-08,CUST-00497,PROD-0335,Electronics,Size Issue,222.2546574113464,69.77953333127755,10,0,2.0
RET-000356,ORD-002758,2022-09-24,CUST-01025,PROD-0400,Clothing,Defective,1797.7577445062634,63.619849411941296,28,1,5.0
RET-000357,ORD-006449,2023-09-13,CUST-00259,PROD-0139,Home,Wrong Item,1007.9708407378812,73.41538822916476,7,0,5.0
RET-000358,ORD-000225,2022-10-13,CUST-01290,PROD-0432,Home,Size Issue,1993.0411047687312,25.780016269278704,17,0,3.0
RET-000359,ORD-006735,2023-03-25,CUST-00352,PROD-0206,Beauty,Not as Described,514.065312888224,49.52117043294806,23,0,1.0
RET-000360,ORD-002666,2023-07-20,CUST-01998,PROD-0444,Beauty,Not as Described,1394.9275151586878,94.34691115813504,28,0,5.0
RET-000361,ORD-007467,2023-04-09,CUST-01672,PROD-0386,Home,Size Issue,27.875558438523775,20.387493956173973,19,0,4.0
RET-000362,ORD-004283,2024-01-29,CUST-01898,PROD-0185,Beauty,Changed Mind,878.3974889662783,19.02958267657474,0,0,1.0
RET-000363,ORD-004502,2023-08-14,CUST-01904,PROD-0243,Clothing,Not as Described,991.2285329887345,5.188265580941098,17,1,2.0
RET-000364,ORD-006262,2024-04-20,CUST-00912,PROD-0409,Beauty,Defective,1431.272807815031,88.63031245328506,4,0,5.0
RET-000365,ORD-005635,2024-04-27,CUST-01567,,Electronics,Wrong Item,664.0756580288373,90.41766527800726,22,0,1.0
RET-000366,ORD-009063,2024-04-21,CUST-00163,PROD-0414,Beauty,Size Issue,797.4370435972149,66.5441152339313,18,0,3.0
RET-000367,ORD-002606,2022-12-28,CUST-01160,PROD-0057,Home,Changed Mind,137.53190114891535,3.567178582069186,20,1,5.0
RET-000368,ORD-007585,2022-11-13,CUST-00923,PROD-0080,Electronics,Size Issue,1710.897378124042,82.56250415179616,29,0,1.0
RET-000369,ORD-005797,2022-10-07,CUST-00155,PROD-0249,Clothing,Wrong Item,249.79844363169283,1.7734841640131505,7,0,1.0
RET-000370,ORD-009861,2024-02-16,CUST-01504,PROD-0047,Clothing,Changed Mind,240.5372899691468,57.76755184067294,20,0,3.0
RET-000371,ORD-002736,2023-10-10,CUST-01820,PROD-0445,Electronics,Wrong Item,431.7108568960175,29.066954913742403,21,1,2.0
RET-000372,ORD-001240,2023-08-27,CUST-00292,PROD-0014,Home,Changed Mind,70.94214844512416,49.204888035681485,25,0,4.0
RET-000373,ORD-002002,2023-08-25,CUST-01331,PROD-0158,Beauty,Wrong Item,400.03824577317994,94.1393555394336,11,0,2.0
RET-000374,ORD-006104,2023-07-08,CUST-00787,PROD-0134,Home,Wrong Item,1993.6991919074223,32.10981267081884,13,0,4.0
RET-000375,ORD-005723,2023-11-29,CUST-00003,PROD-0051,Home,Defective,945.3133909892033,84.34432684738286,16,1,
RET-000376,ORD-006230,2022-08-29,CUST-01647,PROD-0287,Electronics,Not as Described,258.13358893125974,44.02590380312288,1,1,4.0
RET-000377,ORD-000054,2024-04-20,CUST-01436,PROD-0214,Home,Not as Described,767.7014944605447,85.61530069258929,17,1,4.0
