order_id,customer_id,order_date,product,category,region,quantity,unit_price,discount,sales,profit,payment_method,shipping_days,customer_segment,sales_rep,total_sales
ORD-000203,CUST-02182,2022-06-26,Keyboard,Electronics,South,2,1085,0.0,6552,767.0,UPI,1,VIP,Sarah,2170.0
ORD-000204,CUST-00516,2023-10-31,Headphones,Accessories,West,7,1048,0.0,496,,PayPal,6,Regular,Priya,7336.0
ORD-000205,CUST-00526,2024-02-03,Tablet,Wearables,West,3,1193,0.0,19640,-65.0,PayPal,2,Premium,Aman,3579.0
ORD-000206,CUST-02703,,Laptop,Accessories,West,7,1283,0.05,6100,321.0,UPI,3,Regular,Priya,8531.949999999999
ORD-000207,CUST-01947,2024-03-05,Keyboard,Accessories,West,9,1363,0.0,1817,237.0,PayPal,3,VIP,Sarah,12267.0
ORD-000208,CUST-02252,2023-12-10,Watch,Wearables,West,4,1646,0.1,1454,481.0,Credit Card,10,Premium,Sarah,5925.6
ORD-000209,CUST-00677,2024-03-25,Mouse,Wearables,West,1,1261,0.0,7515,527.0,Credit Card,1,Premium,Aman,1261.0
ORD-000210,CUST-01086,2023-11-18,Speaker,Electronics,West,2,594,0.0,10940,362.0,PayPal,14,VIP,John,1188.0
ORD-000211,CUST-02162,2023-11-06,Phone,Electronics,South,1,778,0.2,9852,-20.0,UPI,5,Regular,Sarah,622.4000000000001
ORD-000212,CUST-02485,2022-04-02,Phone,Electronics,West,5,1370,0.0,6064,319.0,Credit Card,13,Premium,John,6850.0
ORD-000213,CUST-01734,2024-03-07,Watch,Wearables,East,5,1989,0.1,6414,-66.0,PayPal,8,Premium,Aman,
ORD-000214,CUST-00868,2023-04-20,Headphones,Accessories,West,7,1666,0.1,1601,794.0,Net Banking,12,VIP,Aman,10495.800000000001
ORD-000215,CUST-02209,2024-06-04,Laptop,Wearables,West,9,1647,0.0,6204,694.0,PayPal,14,Premium,Priya,14823.0
ORD-000216,CUST-02990,2024-04-17,Mouse,Accessories,East,9,1366,0.05,1647,400.0,UPI,8,Premium,Priya,11679.3
ORD-000217,CUST-02826,2023-10-28,Speaker,Electronics,East,3,1743,0.0,1935,83.0,UPI,10,Premium,John,5229.0
ORD-000218,CUST-00824,2023-01-27,Speaker,Electronics,East,3,1459,0.1,17140,457.0,UPI,12,Regular,Sarah,3939.3
ORD-000219,CUST-02921,2022-10-09,Keyboard,Wearables,East,3,1545,0.05,2688,739.0,PayPal,11,VIP,Priya,4403.25
ORD-000220,CUST-01277,2023-10-10,Tablet,Wearables,East,4,934,0.0,13113,181.0,UPI,7,Regular,Priya,3736.0
ORD-000221,CUST-01635,2023-10-31,Laptop,Electronics,Central,8,293,0.1,6172,514.0,Net Banking,7,Premium,Priya,2109.6
ORD-000222,CUST-02752,2023-04-01,Phone,Accessories,North,6,407,0.0,9144,101.0,Credit Card,8,VIP,John,2442.0
ORD-000223,CUST-02662,2023-01-12,Laptop,Wearables,South,8,1768,0.1,16140,473.0,Credit Card,13,Regular,Sarah,12729.6
ORD-000224,CUST-01530,2022-01-12,Headphones,Wearables,East,1,605,0.15,15236,316.0,UPI,8,VIP,Aman,514.25
ORD-000225,CUST-01795,2022-05-03,Watch,Wearables,Central,8,380,0.15,10026,216.0,UPI,14,VIP,Priya,2584.0
ORD-000226,CUST-02120,,Tablet,Electronics,North,4,1926,0.1,2778,815.0,PayPal,5,Premium,John,6933.6
ORD-000227,CUST-01850,2022-03-26,Tablet,Accessories,Central,1,774,0.0,1809,991.0,PayPal,7,Regular,Aman,774.0
ORD-000228,CUST-00496,2022-05-05,Watch,Electronics,East,8,1913,0.2,9591,882.0,Credit Card,12,Premium,Sarah,12243.2
ORD-000229,CUST-01016,2023-05-16,Laptop,Electronics,East,4,1032,0.0,2247,,Credit Card,2,VIP,Priya,4128.0
ORD-000230,CUST-00921,2023-10-19,Tablet,Accessories,South,6,1562,0.05,4695,576.0,UPI,4,VIP,Sarah,8903.4
ORD-000231,CUST-00263,2023-11-16,Watch,Accessories,East,8,814,0.0,13860,142.0,Credit Card,6,Premium,Priya,6512.0
ORD-000232,CUST-01385,2024-07-19,Watch,Accessories,North,4,707,0.2,1997,800.0,Net Banking,11,Regular,John,2262.4
ORD-000233,CUST-00087,2023-06-06,Watch,Wearables,North,3,582,0.1,7632,26.0,Credit Card,14,Regular,Priya,1571.4
ORD-000234,CUST-02410,2022-08-19,Tablet,Electronics,North,9,1346,0.1,2250,518.0,Credit Card,10,Premium,Sarah,10902.6
ORD-000235,CUST-02269,2022-01-24,Headphones,Electronics,South,3,1872,0.0,3362,733.0,Net Banking,14,Premium,John,5616.0
ORD-000236,CUST-00943,2023-08-24,Keyboard,Electronics,West,9,216,0.1,2620,899.0,Credit Card,3,VIP,John,1749.6000000000001
ORD-000237,CUST-02411,2023-08-10,Laptop,Accessories,Central,2,1067,0.1,4574,655.0,Net Banking,2,VIP,Aman,1920.6000000000001
ORD-000238,CUST-00903,2023-08-10,Keyboard,Accessories,South,2,291,0.05,11760,675.0,Net Banking,12,Regular,John,552.9
ORD-000239,CUST-00030,2023-05-07,Watch,Electronics,Central,2,887,0.0,936,152.0,Net Banking,1,Regular,Sarah,1774.0
ORD-000240,CUST-00291,2022-10-08,Tablet,Accessories,East,6,717,0.0,7332,-28.0,Net Banking,4,Premium,Sarah,4302.0
ORD-000241,CUST-02900,2023-12-12,Laptop,Wearables,East,3,615,0.0,6742,278.0,PayPal,2,VIP,Sarah,
ORD-000242,CUST-02585,2024-02-03,Phone,Wearables,South,9,1653,0.0,5886,,Credit Card,14,Premium,John,14877.0
ORD-000243,CUST-00242,2022-04-07,Watch,Wearables,South,4,406,0.0,7100,844.0,PayPal,3,VIP,John,1624.0
ORD-000244,CUST-00938,2024-03-24,Speaker,Accessories,North,1,631,0.0,9753,391.0,Credit Card,12,VIP,John,631.0
ORD-000245,CUST-00277,2023-08-31,Headphones,Wearables,Central,4,221,0.0,7236,,Net Banking,10,VIP,Aman,884.0
ORD-000246,CUST-00129,2022-07-05,Mouse,Wearables,Central,1,748,0.0,17816,203.0,UPI,11,Regular,Priya,748.0
ORD-000247,CUST-01354,2023-01-29,Tablet,Electronics,South,5,691,0.0,1736,930.0,UPI,11,Premium,Sarah,3455.0
ORD-000248,CUST-00291,2023-05-11,Phone,Wearables,South,4,1277,0.15,3960,155.0,PayPal,11,Regular,Aman,4341.8
ORD-000249,CUST-02106,2023-10-23,Tablet,Wearables,South,8,969,0.05,4976,133.0,PayPal,6,Regular,Aman,7364.4
ORD-000250,CUST-00975,2023-12-21,Keyboard,Accessories,South,8,1660,0.0,6452,772.0,PayPal,10,Regular,Priya,13280.0
ORD-000251,CUST-01141,2023-03-21,Mouse,Electronics,North,7,1575,0.05,468,392.0,Net Banking,3,VIP,Priya,10473.75
ORD-000252,CUST-02741,2022-11-02,Laptop,Electronics,South,3,1292,0.05,5268,128.0,UPI,3,VIP,Aman,3682.2
ORD-000253,CUST-01989,2023-08-09,Tablet,Accessories,East,1,158,0.15,4305,244.0,PayPal,4,Premium,Sarah,134.29999999999998
ORD-000254,CUST-00878,2022-05-09,Speaker,Electronics,North,1,400,0.0,9052,-24.0,UPI,3,VIP,Sarah,400.0
ORD-000255,CUST-02209,2022-04-12,Laptop,Wearables,East,3,652,0.0,1696,164.0,UPI,6,VIP,John,1956.0
ORD-000256,CUST-00542,2022-11-30,Tablet,Electronics,Central,6,1673,0.2,4180,643.0,Credit Card,9,Premium,John,8030.400000000001
ORD-000257,CUST-02963,2022-03-07,Mouse,Wearables,East,7,1240,0.0,5548,,PayPal,8,Premium,Aman,8680.0
ORD-000258,CUST-02339,2024-01-01,Phone,Accessories,East,6,1910,0.0,367,328.0,UPI,2,Premium,Sarah,11460.0
ORD-000259,CUST-02361,2024-07-19,Phone,Accessories,North,6,1905,0.0,534,344.0,PayPal,3,Regular,John,11430.0
ORD-000260,CUST-01937,2024-06-01,Tablet,Wearables,West,6,1250,0.0,2135,762.0,PayPal,8,Regular,John,7500.0
ORD-000261,CUST-00996,2024-03-25,Watch,Accessories,North,3,1528,0.2,2597,353.0,PayPal,3,Premium,Priya,3667.2000000000003
ORD-000262,CUST-01938,2023-07-05,Phone,Wearables,South,6,498,0.0,13232,248.0,Credit Card,5,Premium,John,2988.0
ORD-000263,CUST-01668,2022-07-09,Tablet,Electronics,West,8,614,0.15,3426,321.0,Credit Card,12,Premium,Priya,4175.2
ORD-000264,CUST-00780,2023-02-20,Mouse,Electronics,East,2,904,0.2,818,614.0,Credit Card,11,VIP,Aman,1446.4
ORD-000265,CUST-00387,2024-04-12,Phone,Wearables,North,5,597,0.05,8156,389.0,PayPal,12,Premium,Priya,2835.75
ORD-000266,CUST-00398,2023-12-19,Mouse,Electronics,,1,1041,0.0,2331,585.0,UPI,12,Premium,John,1041.0
ORD-000267,CUST-02700,2022-01-21,Watch,Accessories,South,1,627,0.0,11316,481.0,UPI,9,VIP,John,627.0
ORD-000268,CUST-01766,2023-02-08,Tablet,Electronics,West,5,497,0.0,1680,514.0,Net Banking,2,VIP,Priya,2485.0
ORD-000269,CUST-01452,2023-07-24,Headphones,Wearables,North,3,1388,0.0,2712,987.0,Net Banking,9,VIP,John ,4164.0
ORD-000270,CUST-01735,2024-04-17,Speaker,Electronics,West,4,1874,0.05,18448,62.0,UPI,10,VIP,Aman,7121.2
ORD-000271,CUST-01684,2023-07-04,Keyboard,Electronics,West,3,1386,0.0,14958,679.0,Credit Card,5,VIP,Aman,4158.0
ORD-000272,CUST-01913,2024-03-13,Tablet,Electronics,East,1,1521,0.15,15484,203.0,UPI,9,Premium,Priya,1292.85
ORD-000273,CUST-02987,2024-04-11,Watch,Wearables,North,1,1769,0.05,1826,218.0,UPI,4,Regular,Aman,1680.55
ORD-000274,CUST-00222,2023-06-27,Keyboard,Electronics,East,5,1848,0.05,14448,584.0,Net Banking,8,VIP,Sarah,8778.0
ORD-000275,CUST-02759,2023-05-16,Mouse,Wearables,North,6,1650,0.15,1198,929.0,Net Banking,8,Premium,Priya,8415.0
ORD-000276,CUST-02677,2022-03-07,Tablet,Wearables,East,3,535,0.0,2721,0.0,Credit Card,3,VIP,Sarah,1605.0
ORD-000277,CUST-02647,2023-06-16,Keyboard,Wearables,East,9,939,0.0,3905,315.0,PayPal,5,Premium,Sarah,8451.0
ORD-000278,CUST-00404,2024-05-07,Headphones,Accessories,Central,5,459,0.0,12440,863.0,Credit Card,10,Premium,Aman,2295.0
ORD-000279,CUST-00249,2023-08-22,Speaker,Electronics,West,8,1252,0.0,3083,794.0,Net Banking,1,Regular,Priya,10016.0
ORD-000280,CUST-01650,2023-07-06,Headphones,Electronics,West,1,963,0.05,11412,285.0,Credit Card,13,VIP,Sarah,914.8499999999999
ORD-000281,CUST-02983,2024-01-01,Watch,Electronics,South,5,733,0.0,10449,943.0,UPI,6,VIP,Sarah,3665.0
ORD-000282,CUST-01390,2024-04-18,Laptop,Wearables,North,3,1364,0.0,1944,194.0,Net Banking,9,Regular,Aman,4092.0
ORD-000283,CUST-00448,2024-03-20,Watch,Electronics,West,1,1750,0.2,4024,295.0,PayPal,12,VIP,Priya,1400.0
ORD-000284,CUST-01019,2023-10-30,Mouse,Wearables,East,4,1832,0.0,6398,191.0,UPI,14,Premium,Priya,7328.0
ORD-000285,CUST-00785,2022-05-08,Headphones,Accessories,Central,5,1345,0.05,18484,247.0,PayPal,1,VIP,Priya,6388.75
ORD-000286,CUST-00780,2024-02-11,Mouse,Electronics,South,7,313,0.0,9962,664.0,PayPal,2,Premium,Aman,2191.0
ORD-000287,CUST-02197,,Keyboard,Accessories,East,1,1015,0.0,1902,-57.0,Credit Card,14,Regular,John,1015.0
ORD-000288,CUST-01838,2022-08-01,Phone,Wearables,South,3,691,0.05,1536,-26.0,Credit Card,7,Premium,Priya,1969.35
ORD-000289,CUST-00575,2024-09-15,Phone,Wearables,West,2,1898,0.15,8307,-48.0,UPI,6,Premium,Sarah,3226.6
ORD-000290,CUST-01729,2023-11-06,Tablet,Electronics,Central,9,234,0.0,15544,-35.0,PayPal,10,Premium,Priya,2106.0
ORD-000291,CUST-00752,2024-07-08,Laptop,Accessories,West,6,1941,0.0,4916,-63.0,UPI,11,VIP,Aman,11646.0
ORD-000292,CUST-01141,2022-05-01,Watch,Wearables,,3,853,0.0,2412,665.0,UPI,3,Premium,Priya,2559.0
ORD-000293,CUST-01895,2022-07-05,Phone,Accessories,North,8,485,0.0,12723,316.0,UPI,2,Premium,Priya,3880.0
ORD-000294,CUST-01024,2024-06-01,Keyboard,Wearables,,8,1426,0.0,636,610.0,Net Banking,7,VIP,John,11408.0
ORD-000295,CUST-00309,2023-09-06,Mouse,Electronics,Central,2,1905,0.05,483,647.0,PayPal,10,VIP,Sarah,3619.5
ORD-000296,CUST-01816,2023-12-13,Tablet,Wearables,East,6,1410,0.0,9932,978.0,Net Banking,10,Premium,Sarah,8460.0
ORD-000297,CUST-02255,2022-07-04,Laptop,Electronics,North,7,1685,0.0,930,743.0,Net Banking,5,Regular,John,11795.0
ORD-000298,CUST-00402,2022-01-06,Tablet,Accessories,West,2,1312,0.05,7641,15.0,PayPal,6,VIP,Priya,2492.7999999999997
ORD-000299,CUST-00208,2023-07-23,Watch,Wearables,Central,2,1420,0.0,9808,178.0,Net Banking,9,Regular,Sarah,2840.0
ORD-000300,CUST-02672,2023-04-03,Tablet,Wearables,East,1,1649,0.0,9976,353.0,Net Banking,13,Premium,Aman,1649.0
ORD-000301,CUST-02215,2024-03-30,Watch,Accessories,West,8,488,0.2,10107,507.0,PayPal,7,VIP,John,3123.2000000000003
ORD-000302,CUST-00061,2022-11-18,Laptop,Accessories,,1,1582,0.0,1904,972.0,Net Banking,4,Premium,Priya,1582.0
ORD-000303,CUST-00383,2022-05-06,Phone,Electronics,East,9,843,0.1,3855,268.0,UPI,11,VIP,Priya,6828.3
ORD-000304,CUST-00969,,Watch,Electronics,South,6,1384,0.0,6758,269.0,UPI,9,Premium,Sarah,8304.0
ORD-000305,CUST-00682,2022-05-12,Phone,Accessories,North,7,803,0.0,10794,,UPI,3,VIP,Priya,5621.0
ORD-000306,CUST-01665,2023-08-12,Speaker,Electronics,South,7,1024,0.0,2947,616.0,Credit Card,4,VIP,Aman,7168.0
ORD-000307,CUST-01990,2022-07-31,Phone,Wearables,South,3,1838,0.0,3544,,Credit Card,10,Premium,Sarah,5514.0
ORD-000308,CUST-01972,2023-10-31,Headphones,Wearables,East,2,872,0.0,1664,94.0,Net Banking,3,VIP,John,1744.0
ORD-000309,CUST-00876,2022-06-15,Headphones,Accessories,Central,9,1236,0.0,11904,149.0,PayPal,10,Regular,Aman,11124.0
ORD-000310,CUST-01643,2022-03-31,Speaker,Electronics,Central,8,963,0.15,5598,157.0,PayPal,11,VIP,Sarah,6548.4
ORD-000311,CUST-00241,2023-07-30,Tablet,Accessories,South,7,1159,0.05,14151,889.0,Net Banking,12,Regular,Aman,7707.349999999999
ORD-000312,CUST-00675,2022-09-20,Tablet,Wearables,West,9,178,0.0,9032,-42.0,Net Banking,3,Premium,John,1602.0
ORD-000313,CUST-01553,2024-05-21,Laptop,Electronics,West,4,1398,0.05,11160,841.0,PayPal,12,Premium,Sarah,5312.4
ORD-000314,CUST-00009,2024-02-11,Mouse,Electronics,North,4,1401,0.15,7528,976.0,PayPal,1,Regular,Aman,4763.4
ORD-000315,CUST-01600,2022-02-05,Keyboard,Accessories,South,1,773,0.1,2755,686.0,Credit Card,5,Regular,Aman,695.7
ORD-000316,CUST-01087,2022-03-28,Watch,Accessories,East,8,411,0.0,2356,460.0,Net Banking,4,VIP,Sarah,3288.0
ORD-000317,CUST-01864,2022-05-08,Tablet,Accessories,Central,3,1652,0.15,3394,875.0,Credit Card,11,Regular,John,4212.599999999999
ORD-000318,CUST-01169,2023-06-03,Watch,Accessories,South,7,303,0.0,3746,428.0,UPI,9,Regular,Aman,2121.0
ORD-000319,CUST-01733,2022-11-02,Phone,Wearables,Central,2,1084,0.0,18876,397.0,PayPal,4,VIP,Priya,2168.0
ORD-000320,CUST-02854,2023-01-08,Tablet,Electronics,East,2,116,0.05,4586,538.0,UPI,3,Regular,Aman,220.39999999999998
ORD-000321,CUST-02993,2024-09-16,Keyboard,Accessories,Central,7,1837,0.15,7233,920.0,PayPal,30,Regular,Aman,10930.15
ORD-000322,CUST-02277,2023-07-12,Phone,Electronics,Central,6,575,0.15,4663,54.0,PayPal,12,Premium,John,2932.5
ORD-000323,CUST-02712,2022-06-25,Mouse,Accessories,Central,3,1634,0.15,3368,902.0,Credit Card,12,Premium,Priya,4166.7
ORD-000324,CUST-02943,2023-03-10,Phone,Wearables,North,9,1116,0.0,12424,697.0,Credit Card,10,Regular,Sarah,10044.0
ORD-000325,CUST-01994,2024-09-27,Speaker,Accessories,Central,6,309,0.15,12432,-23.0,PayPal,11,VIP,Sarah,1575.8999999999999
ORD-000326,CUST-00635,2024-08-25,Keyboard,Electronics,Central,6,598,0.0,3930,219.0,UPI,5,Regular,Priya,3588.0
ORD-000327,CUST-00778,2023-11-05,Tablet,Wearables,East,1,1525,0.0,10542,955.0,Net Banking,4,Premium,Aman,1525.0
ORD-000328,CUST-01216,2022-01-01,Headphones,Accessories,Central,4,528,0.05,4172,,UPI,1,VIP,Sarah,2006.3999999999999
ORD-000329,CUST-00892,2022-09-12,Speaker,Electronics,East,6,1201,0.0,6540,513.0,PayPal,11,VIP,John,7206.0
ORD-000330,CUST-00240,2022-11-04,Laptop,Accessories,North,6,1691,0.05,8478,529.0,UPI,13,VIP,Sarah,9638.699999999999
ORD-000331,CUST-02373,2022-02-17,Laptop,Electronics,West,5,1203,0.0,7392,568.0,Credit Card,3,Premium,,6015.0
ORD-000332,CUST-02221,2024-08-26,Laptop,Accessories,East,1,1429,0.15,2571,144.0,Net Banking,14,VIP,Priya,1214.6499999999999
ORD-000333,CUST-00250,2024-08-26,Laptop,Wearables,,8,157,0.0,3831,490.0,Net Banking,13,Premium,Sarah,1256.0
ORD-000334,CUST-01285,2023-06-16,Laptop,Electronics,Central,5,1653,0.0,4072,571.0,PayPal,13,Regular,John,8265.0
ORD-000335,CUST-00235,2024-07-15,Laptop,Wearables,North,5,1331,0.15,4876,769.0,Credit Card,4,VIP,Sarah,5656.75
ORD-000336,CUST-00206,2024-03-12,Phone,Wearables,Central,7,1634,0.0,3220,540.0,PayPal,10,Premium,Aman,11438.0
ORD-000337,CUST-02393,2022-10-28,Speaker,Electronics,East,4,1258,0.05,10590,-87.0,Net Banking,11,Premium,Aman,4780.4
ORD-000338,CUST-01953,2023-11-06,Tablet,Wearables,East,6,1967,0.05,11844,798.0,PayPal,8,VIP,Sarah,11211.9
ORD-000339,CUST-02060,2023-07-01,Phone,Electronics,West,4,1093,0.05,9188,185.0,Credit Card,9,Premium,Aman,4153.4
ORD-000340,CUST-02176,2023-04-01,Phone,Electronics,East,3,621,0.05,7628,570.0,Credit Card,14,VIP,Priya,1769.85
ORD-000341,CUST-00645,2022-05-24,Watch,Accessories,East,7,680,0.0,4497,540.0,PayPal,8,VIP,Sarah,4760.0
ORD-000342,CUST-00233,2023-08-14,Keyboard,Wearables,,8,1976,0.15,2749,585.0,Credit Card,9,Premium,Sarah,13436.8
ORD-000343,CUST-02081,2023-05-18,Phone,Wearables,East,4,998,0.0,4523,831.0,PayPal,10,Premium,John,3992.0
ORD-000344,CUST-00329,2023-12-13,Keyboard,Accessories,East,2,1206,0.0,2790,831.0,PayPal,1,VIP,Aman,2412.0
ORD-000345,CUST-00762,2022-11-17,Speaker,Wearables,South,3,720,0.0,1720,911.0,PayPal,11,Premium,Sarah,2160.0
ORD-000346,CUST-00281,2023-06-20,Laptop,Accessories,South,1,1167,0.05,2542,-58.0,Credit Card,1,Premium,Sarah,1108.6499999999999
ORD-000347,CUST-02438,2024-07-21,Laptop,Electronics,Central,8,1606,0.05,2695,810.0,Credit Card,14,Premium,John,12205.599999999999
ORD-000348,CUST-00279,2022-12-27,Tablet,Wearables,North,3,1065,0.15,8544,711.0,UPI,3,Regular,John,2715.75
ORD-000349,CUST-02766,2023-09-13,Speaker,Accessories,North,7,1009,0.1,1172,919.0,Credit Card,13,VIP,Priya,6356.7
ORD-000350,CUST-00964,2023-07-06,Speaker,Wearables,East,5,1767,0.05,12525,520.0,UPI,4,Regular,Priya,8393.25
ORD-000351,CUST-01654,2023-06-07,Mouse,Accessories,North,5,592,0.15,1549,978.0,UPI,2,VIP,Aman,2516.0
ORD-000352,CUST-00492,2022-08-03,Phone,Accessories,East,7,598,0.0,16168,466.0,UPI,10,Premium,Sarah,4186.0
ORD-000353,CUST-02334,2023-12-06,Headphones,Electronics,South,9,1141,0.05,1871,6.0,Net Banking,7,Premium,Priya,9755.55
ORD-000354,CUST-01009,2022-04-12,Headphones,Accessories,East,5,704,0.05,1117,535.0,Net Banking,9,Regular,Sarah,3344.0
ORD-000355,CUST-02372,2023-11-10,Headphones,Accessories,South,1,1047,0.0,11376,317.0,Credit Card,11,Premium,Aman,1047.0
ORD-000356,CUST-02436,2024-04-19,Tablet,Electronics,Central,1,393,0.1,8648,-52.0,Net Banking,6,Regular,John,353.7
ORD-000357,CUST-00163,2022-02-15,Phone,Wearables,West,2,1271,0.0,1236,219.0,Credit Card,4,VIP,Aman,2542.0
ORD-000358,CUST-02537,2022-08-31,Tablet,Accessories,West,6,1595,0.05,2451,152.0,Net Banking,6,Premium,John,9091.5
ORD-000359,CUST-00336,2022-02-07,Keyboard,Electronics,Central,9,271,0.1,3705,992.0,Credit Card,1,Regular,Aman,2195.1
ORD-000360,CUST-01718,2022-07-12,Headphones,Wearables,East,8,1686,0.15,2872,376.0,PayPal,6,VIP,John,11464.8
ORD-000361,CUST-02693,2022-05-26,Keyboard,Accessories,East,5,630,0.15,2022,729.0,Credit Card,4,VIP,Sarah,2677.5
ORD-000362,CUST-02391,2022-11-03,Phone,Accessories,East,1,1243,0.05,1830,463.0,UPI,3,VIP,Priya,1180.85
ORD-000363,CUST-02316,2024-05-26,Tablet,Wearables,West,7,1959,0.05,4292,,Credit Card,6,VIP,Priya,13027.349999999999
ORD-000364,CUST-02142,2024-05-02,Tablet,Accessories,North,5,1860,0.0,8248,86.0,Credit Card,9,Premium,Priya,9300.0
ORD-000365,CUST-01296,2022-08-09,Headphones,Wearables,North,6,165,0.0,8898,599.0,UPI,8,VIP,Priya,990.0
ORD-000366,CUST-01069,2024-09-07,Laptop,Accessories,Central,7,240,0.15,7530,602.0,UPI,8,Premium,Priya,1428.0
ORD-000367,CUST-00837,2022-05-18,Speaker,Electronics,Central,3,545,0.15,6404,11.0,Net Banking,9,Regular,Aman,1389.75
ORD-000368,CUST-02744,2023-09-09,Mouse,Wearables,West,3,1629,0.15,3800,192.0,Credit Card,6,Regular,Sarah,4153.95
ORD-000369,CUST-02934,2023-07-20,Keyboard,Accessories,West,5,288,0.0,1816,855.0,Credit Card,8,Premium,,1440.0
ORD-000370,CUST-01287,2022-08-10,Laptop,Accessories,Central,6,257,0.15,669,773.0,PayPal,7,Premium,Priya,1310.7
ORD-000371,CUST-00978,2023-08-29,Mouse,Accessories,East,9,1733,0.15,4276,260.0,Credit Card,12,Premium,Aman,13257.449999999999
ORD-000372,CUST-01088,2023-01-03,Keyboard,Electronics,North,5,769,0.0,16716,401.0,UPI,1,Regular,Aman,3845.0
ORD-000373,CUST-01622,2022-10-12,Laptop,Accessories,North,1,345,0.05,3958,883.0,PayPal,6,Premium,Priya,327.75
ORD-000374,CUST-00537,2022-05-12,Laptop,Accessories,East,4,955,0.1,6838,548.0,PayPal,12,Premium,Sarah,3438.0
ORD-000375,CUST-02752,2024-01-17,Laptop,Wearables,West,5,1043,0.05,19220,-15.0,Net Banking,14,Regular,Priya,4954.25
ORD-000376,CUST-02644,,Laptop,Accessories,West,5,847,0.2,1461,879.0,Credit Card,14,Premium,John,3388.0
ORD-000377,CUST-01229,2023-03-09,Headphones,Electronics,North,7,1156,0.0,9908,195.0,UPI,11,Regular,Sarah,8092.0
ORD-000378,CUST-01873,2022-03-18,Watch,Wearables,Central,4,1484,0.1,5178,178.0,Net Banking,4,Regular,Aman,5342.400000000001
ORD-000379,CUST-01296,2023-07-18,Mouse,Wearables,South,1,1876,0.1,1845,151.0,UPI,3,Regular,John,1688.4
ORD-000380,CUST-00298,2022-09-19,Speaker,Wearables,West,5,429,0.0,7888,931.0,PayPal,3,Regular,Aman,2145.0
ORD-000381,CUST-00039,2022-09-24,Speaker,Electronics,West,7,611,0.15,11960,485.0,PayPal,13,VIP,John,3635.45
ORD-000382,CUST-01878,2023-01-26,Phone,Electronics,South,6,949,0.05,16960,504.0,Credit Card,12,Regular,Aman,5409.3
ORD-000383,CUST-02545,2023-10-28,Speaker,Wearables,East,5,1910,0.0,4626,275.0,Credit Card,10,Premium,,9550.0
ORD-000384,CUST-02307,2024-07-14,Headphones,Wearables,North,4,1194,0.0,3288,507.0,Credit Card,13,Regular,Aman,4776.0
ORD-000385,CUST-00410,2022-06-17,Tablet,Electronics,South,2,1436,0.0,2565,339.0,UPI,13,Premium,Sarah,2872.0
ORD-000386,CUST-00301,2023-02-14,Mouse,Electronics,Central,4,1851,0.1,7050,41.0,UPI,12,VIP,John,6663.6
ORD-000387,CUST-02203,2023-04-13,Mouse,Accessories,North,3,178,0.15,8032,491.0,UPI,13,Premium,John,453.9
ORD-000388,CUST-00874,2022-03-27,Phone,Wearables,North,1,268,0.0,8058,-81.0,PayPal,13,VIP,John,268.0
ORD-000389,CUST-02073,2024-08-25,Watch,Wearables,East,8,909,0.0,1940,-89.0,Credit Card,40,Premium,Priya,7272.0
ORD-000390,CUST-01087,2022-09-18,Mouse,Electronics,North,5,1082,0.0,9345,535.0,Net Banking,1,Premium,Aman,5410.0
ORD-000391,CUST-00543,2023-11-24,Tablet,Wearables,,4,279,0.05,13665,21.0,Credit Card,7,Regular,Aman,1060.2
ORD-000392,CUST-01430,2023-03-12,Headphones,Accessories,West,8,1751,0.2,12561,324.0,Net Banking,11,Premium,,11206.400000000001
ORD-000393,CUST-00282,,Watch,Electronics,North,7,359,0.05,6364,128.0,Credit Card,10,VIP,John,2387.35
ORD-000394,CUST-01001,2023-12-13,Speaker,Accessories,West,2,1609,0.05,4134,496.0,Credit Card,4,VIP,Priya,3057.1
ORD-000395,CUST-01514,2022-05-27,Speaker,Accessories,South,1,1895,0.05,4400,832.0,PayPal,1,Regular,Aman,1800.25
ORD-000396,CUST-01168,2023-07-03,Laptop,Wearables,East,4,1128,0.0,6836,777.0,Net Banking,14,Regular,John,4512.0
ORD-000397,CUST-00647,2022-07-28,Speaker,Accessories,West,8,396,0.1,9414,685.0,UPI,14,Regular,Sarah,2851.2000000000003
ORD-000398,CUST-01795,2022-03-14,Headphones,Electronics,North,2,719,0.05,4688,-72.0,Credit Card,2,Regular,Aman,1366.1
ORD-000399,CUST-02226,2023-10-07,Tablet,Wearables,South,3,954,0.05,13683,34.0,Net Banking,7,Premium,Priya,
ORD-000400,CUST-02882,2024-01-21,Mouse,Electronics,North,1,459,0.15,4800,0.0,Net Banking,10,Regular,Priya,390.15
ORD-000401,CUST-01240,2022-10-03,Laptop,Wearables,West,1,216,0.1,868,275.0,UPI,1,Premium,Priya,194.4
ORD-000402,CUST-02506,2023-10-11,Laptop,Electronics,North,3,456,0.1,5558,545.0,PayPal,6,Regular,Sarah,1231.2
ORD-000403,CUST-02679,2023-12-15,Keyboard,Wearables,South,5,1056,0.15,4344,,Credit Card,4,Regular,Priya,4488.0
ORD-000404,CUST-02167,2023-10-24,Laptop,Accessories,East,3,1966,0.2,18448,,UPI,3,VIP,Aman,4718.400000000001
ORD-000405,CUST-00033,2022-07-17,Mouse,Electronics,North,1,538,0.05,6412,620.0,UPI,7,Premium,Priya,511.09999999999997
