order_id,customer_id,order_date,product,category,region,quantity,price,discount_pct,revenue,profit,customer_age,payment_method,shipping_status
ORD-000202,CUST-00938,2024-05-28 12:00:00,Speaker B,Accessories,North,4,1487,5,5650.6,2033.8,49.0,Net Banking,Processing
ORD-000203,CUST-00277,2024-05-11 01:00:00,Watch S,Wearables,Central,3,1478,5,4212.3,1605.9,49.0,PayPal,Returned
ORD-000204,CUST-00129,2023-06-10 09:00:00,Speaker B,Accessories,North,1,1453,10,1307.7,424.9,19.0,Credit Card,Delivered
ORD-000205,CUST-01354,2023-11-05 00:00:00,Mouse M,Accessories,East,4,229,10,824.4,306.8,38.0,Credit Card,Processing
ORD-000206,CUST-00291,2023-08-24 20:00:00,Headphones Z,Accessories,West,1,766,0,766.0,306.4,65.0,PayPal,Returned
ORD-000207,CUST-02106,2024-12-05 07:00:00,Keyboard K,Accessories,South,4,269,0,1076.0,498.4,,Credit Card,Processing
ORD-000208,CUST-00975,2023-02-04 08:00:00,Phone X,Electronics,North,4,834,5,3169.2,1183.6,51.0,Credit Card,Shipped
ORD-000209,CUST-01141,2023-05-07 12:00:00,Tablet A,Electronics,Central,2,998,20,1596.8,433.2,46.0,Net Banking,Returned
ORD-000210,CUST-01989,2024-11-02 12:00:00,Keyboard K,Accessories,South,1,154,10,138.6,47.2,59.0,Credit Card,Delivered
ORD-000211,CUST-00878,2023-05-15 23:00:00,Laptop Pro,Electronics,Central,3,1498,0,4494.0,1824.6,37.0,Net Banking,Processing
ORD-000212,CUST-02209,2023-10-04 02:00:00,Headphones Z,Accessories,South,3,1328,0,3984.0,1578.6,40.0,PayPal,Shipped
ORD-000213,CUST-00542,2023-03-20 02:00:00,Watch S,Wearables,East,1,514,5,488.3,164.9,54.0,PayPal,Delivered
ORD-000214,CUST-02339,2024-05-31 23:00:00,Watch S,Wearables,Central,3,149,20,357.6,104.4,25.0,PayPal,Shipped
ORD-000215,CUST-02361,2024-12-21 23:00:00,Mouse M,Accessories,South,3,1005,0,3015.0,1248.0,61.0,UPI,Returned
ORD-000216,CUST-01937,2024-03-01 00:00:00,Watch S,Wearables,Central,1,1478,10,1330.2,431.4,53.0,Credit Card,Returned
ORD-000217,CUST-00996,2023-01-16 23:00:00,Speaker B,Accessories,West,4,1006,0,4024.0,1685.6,31.0,Credit Card,Shipped
ORD-000218,CUST-01938,2024-07-08 19:00:00,Laptop Pro,Electronics,South,1,1000,0,1000.0,388.0,40.0,Credit Card,Delivered
ORD-000219,CUST-01668,2023-06-05 03:00:00,Laptop Pro,Electronics,South,4,1485,0,5940.0,2404.0,44.0,Net Banking,Returned
ORD-000220,CUST-00780,2024-08-25 12:00:00,Mouse M,Accessories,North,3,996,20,2390.4,600.6,32.0,PayPal,Processing
ORD-000221,CUST-00387,2023-07-18 19:00:00,Mouse M,Accessories,North,3,335,20,804.0,153.0,52.0,Credit Card,Delivered
ORD-000222,CUST-00398,2023-11-16 10:00:00,Laptop Pro,Electronics,West,3,449,0,1347.0,520.8,39.0,Credit Card,Returned
ORD-000223,CUST-01766,2024-03-11 16:00:00,Watch S,Wearables,Central,2,1267,5,2407.3,886.9,64.0,Net Banking,Returned
ORD-000224,CUST-01452,2023-01-24 09:00:00,Keyboard K,Accessories,Central,4,994,0,3976.0,1666.4,53.0,Credit Card,Processing
ORD-000225,CUST-01735,2023-10-08 14:00:00,Tablet A,Electronics,South,2,1015,15,1725.5,517.5,32.0,Net Banking,Shipped
ORD-000226,CUST-01684,2023-07-27 03:00:00,Laptop Pro,Electronics,North,2,750,10,1350.0,454.0,49.0,PayPal,Delivered
ORD-000227,CUST-01913,2023-09-28 20:00:00,Mouse M,Accessories,South,1,504,0,504.0,218.6,58.0,PayPal,Shipped
ORD-000228,CUST-00222,2024-08-13 15:00:00,Headphones Z,Accessories,West,2,165,0,330.0,154.0,35.0,Credit Card,Delivered
ORD-000229,CUST-00404,2024-01-21 09:00:00,Mouse M,Accessories,South,1,540,15,459.0,134.0,62.0,Net Banking,Shipped
ORD-000230,CUST-00249,2024-03-15 02:00:00,Watch S,Wearables,West,1,530,10,477.0,168.0,48.0,UPI,Returned
ORD-000231,CUST-01650,2023-08-16 13:00:00,Mouse M,Accessories,East,2,1545,0,3090.0,1274.0,58.0,Credit Card,Shipped
ORD-000232,CUST-01390,2024-07-28 08:00:00,Speaker B,Accessories,East,4,1527,10,5497.2,1908.4,53.0,Net Banking,Processing
ORD-000233,CUST-00448,2024-05-09 09:00:00,Keyboard K,Accessories,Central,4,1470,15,4998.0,1418.0,42.0,Net Banking,Returned
ORD-000234,CUST-01019,2024-12-20 17:00:00,Headphones Z,Accessories,East,4,1275,5,4845.0,1797.0,62.0,PayPal,Returned
ORD-000235,CUST-00785,2024-06-02 07:00:00,Watch S,Wearables,South,4,503,5,1911.4,724.2,27.0,Credit Card,Shipped
ORD-000236,CUST-00780,2024-01-27 00:00:00,Watch S,Wearables,South,4,1280,5,4864.0,1800.0,57.0,Credit Card,Processing
ORD-000237,CUST-02197,2024-05-23 23:00:00,Watch S,Wearables,North,2,1008,10,1814.4,596.8,31.0,Net Banking,Returned
ORD-000238,CUST-01838,2024-02-08 11:00:00,Mouse M,Accessories,West,2,1531,10,2755.8,900.6,65.0,Net Banking,Processing
ORD-000239,CUST-00575,2024-07-13 22:00:00,Tablet A,Electronics,South,3,976,25,2196.0,484.2,43.0,UPI,Shipped
ORD-000240,CUST-01729,2023-04-21 14:00:00,Phone X,Electronics,North,4,1476,0,5904.0,2337.6,36.0,Credit Card,Delivered
ORD-000241,CUST-00752,2023-08-18 18:00:00,Headphones Z,Accessories,North,2,322,10,579.6,205.2,,UPI,Returned
ORD-000242,CUST-01141,2023-01-26 12:00:00,Watch S,Wearables,Central,3,1332,0,3996.0,1568.4,56.0,Net Banking,Processing
ORD-000243,CUST-01895,2023-08-26 14:00:00,Headphones Z,Accessories,West,4,1273,0,5092.0,2032.8,29.0,UPI,Delivered
ORD-000244,CUST-01024,2024-01-14 15:00:00,Laptop Pro,Electronics,North,1,233,10,209.7,78.9,48.0,UPI,Returned
ORD-000245,CUST-00309,2024-07-30 03:00:00,Headphones Z,Accessories,Central,3,826,20,1982.4,528.6,62.0,PayPal,Processing
ORD-000246,CUST-01816,2024-10-20 09:00:00,Keyboard K,Accessories,East,2,534,0,1068.0,427.2,64.0,UPI,Returned
ORD-000247,CUST-02255,2023-12-07 04:00:00,Watch S,Wearables,South,1,174,25,130.5,16.1,64.0,Credit Card,Processing
ORD-000248,CUST-00402,2024-10-07 02:00:00,Tablet A,Electronics,Central,1,1323,0,1323.0,514.2,35.0,Credit Card,Returned
ORD-000249,CUST-00208,2023-04-08 17:00:00,Laptop Pro,Electronics,West,1,219,0,219.0,98.6,19.0,PayPal,Delivered
ORD-000250,CUST-02215,2023-06-23 06:00:00,Phone X,Electronics,East,3,265,0,795.0,324.0,31.0,Net Banking,Delivered
ORD-000251,CUST-00061,2024-05-16 18:00:00,Phone X,Electronics,North,2,830,10,1494.0,494.0,37.0,Net Banking,Processing
ORD-000252,CUST-00383,2023-09-13 02:00:00,Headphones Z,Accessories,West,1,1255,5,1192.25,450.25,56.0,Credit Card,Returned
ORD-000253,CUST-00969,2023-05-25 12:00:00,Headphones Z,Accessories,South,4,1304,5,4955.2,1801.6,37.0,Net Banking,Processing
ORD-000254,CUST-00682,2024-09-23 15:00:00,Laptop Pro,Electronics,West,1,512,5,486.4,198.2,51.0,Credit Card,Processing
ORD-000255,CUST-01665,2024-06-19 23:00:00,Headphones Z,Accessories,Central,1,1468,10,1321.2,450.4,51.0,Net Banking,Delivered
ORD-000256,CUST-01990,2024-08-03 07:00:00,Phone X,Electronics,West,3,786,5,2240.1,864.3,54.0,PayPal,Processing
ORD-000257,CUST-01972,2023-03-02 15:00:00,Speaker B,Accessories,South,3,323,0,969.0,393.6,20.0,Net Banking,Returned
ORD-000258,CUST-00876,2023-09-16 13:00:00,Phone X,Electronics,West,2,1006,20,1609.6,412.4,52.0,Net Banking,Returned
ORD-000259,CUST-01643,2023-11-15 23:00:00,Headphones Z,Accessories, ,4,164,10,590.4,264.8,50.0,UPI,Delivered
ORD-000260,CUST-00241,2023-12-12 04:00:00,Speaker B,Accessories,North,3,499,0,1497.0,619.8,36.0,PayPal,Processing
ORD-000261,CUST-00675,2023-02-07 10:00:00,Phone X,Electronics,South,1,1275,0,1275.0,509.0,48.0,UPI,Shipped
ORD-000262,CUST-01553,2024-12-06 18:00:00,Tablet A,Electronics,Central,2,999,15,1698.3,507.5,69.0,UPI,Shipped
ORD-000263,CUST-00009,2024-09-05 13:00:00,Mouse M,Accessories,East,1,323,0,323.0,124.2,61.0,PayPal,Shipped
ORD-000264,CUST-01600,2023-01-06 08:00:00,Watch S,Wearables,East,1,764,15,649.4,177.0,,Credit Card,Processing
ORD-000265,CUST-01087,2024-12-07 06:00:00,Laptop Pro,Electronics,East,3,235,0,705.0,237.0,,Net Banking,Shipped
ORD-000266,CUST-01864,2024-07-29 15:00:00,Speaker B,Accessories,North,2,508,5,965.2,337.6,,Credit Card,Shipped
ORD-000267,CUST-01169,2024-07-12 15:00:00,Watch S,Wearables,North,4,1324,0,5296.0,2118.4,45.0,Credit Card,Delivered
ORD-000268,CUST-01733,2023-11-17 20:00:00,Phone X,Electronics,North,4,1288,25,3864.0,776.8,38.0,Net Banking,Returned
ORD-000269,CUST-02277,2023-08-30 10:00:00,Mouse M,Accessories,East,3,1015,20,2436.0,594.0,37.0,Credit Card,Returned
ORD-000270,CUST-01994,2024-04-17 22:00:00,Speaker B,Accessories,North,3,950,20,2280.0,597.0,55.0,UPI,Shipped
ORD-000271,CUST-00635,2024-05-09 16:00:00,Headphones Z,Accessories,North,2,196,0,392.0,182.8,,PayPal,Shipped
ORD-000272,CUST-00778,2024-07-22 23:00:00,Tablet A,Electronics,Central,4,800,15,2720.0,744.0,46.0,Credit Card,Shipped
ORD-000273,CUST-01216,2023-03-25 03:00:00,Keyboard K,Accessories,North,4,272,5,1033.6,348.8,38.0,UPI,Processing
ORD-000274,CUST-00892,2024-03-11 22:00:00,Laptop Pro,Electronics,Central,4,1541,10,5547.6,1905.2,59.0,PayPal,Shipped
ORD-000275,CUST-00240,2023-03-21 12:00:00,Laptop Pro,Electronics,East,1,846,0,846.0,349.4,50.0,PayPal,Processing
ORD-000276,CUST-02373,2023-05-11 00:00:00,Keyboard K,Accessories,Central,4,832,10,2995.2,926.4,49.0,Credit Card,Shipped
ORD-000277,CUST-02221,2023-06-15 16:00:00,Keyboard K,Accessories,East,1,830,20,664.0,167.0,65.0,Credit Card,Shipped
ORD-000278,CUST-00250,2023-05-05 05:00:00,Keyboard K,Accessories,South,2,1526,0,3052.0,1206.8,63.0,UPI,Delivered
ORD-000279,CUST-01285,2023-07-22 14:00:00,Speaker B,Accessories,South,1,230,0,230.0,99.0,45.0,UPI,Shipped
ORD-000280,CUST-00235,2023-04-27 01:00:00,Phone X,Electronics,West,2,1450,0,2900.0,1178.0,67.0,PayPal,Shipped
ORD-000281,CUST-00206,2024-03-10 15:00:00,Laptop Pro,Electronics,South,4,213,0,852.0,392.8,31.0,PayPal,Returned
ORD-000282,CUST-02393,2023-06-24 20:00:00,Laptop Pro,Electronics,South,4,1468,5,5578.4,2111.2,59.0,UPI,Returned
ORD-000283,CUST-01953,2024-06-21 15:00:00,Tablet A,Electronics,North,2,282,15,479.4,173.0,,Net Banking,Returned
ORD-000284,CUST-02060,2023-05-24 23:00:00,Headphones Z,Accessories,North,3,789,0,2367.0,1006.8,39.0,Net Banking,Shipped
ORD-000285,CUST-02176,2024-07-14 13:00:00,Headphones Z,Accessories,South,2,189,10,340.2,137.4,54.0,Net Banking,Shipped
ORD-000286,CUST-00645,2024-02-13 00:00:00,Mouse M,Accessories,West,3,1523,5,4340.55,1608.15,51.0,Credit Card,Processing
ORD-000287,CUST-00233,2023-10-31 03:00:00,Laptop Pro,Electronics,North,1,339,0,339.0,146.6,34.0,Net Banking,Returned
ORD-000288,CUST-02081,2024-03-21 09:00:00,Keyboard K,Accessories,West,1,1471,5,1397.45,534.85,,Net Banking,Delivered
ORD-000289,CUST-00329,2024-11-23 08:00:00,Tablet A,Electronics,South,1,1286,0,1286.0,515.4,50.0,Credit Card,Shipped
ORD-000290,CUST-00762,2024-06-19 10:00:00,Watch S,Wearables,South,4,292,10,1051.2,318.4,55.0,Credit Card,Processing
ORD-000291,CUST-00281,2024-09-21 11:00:00,Keyboard K,Accessories,South,1,815,0,815.0,345.0,43.0,UPI,Returned
ORD-000292,CUST-02438,2024-07-31 20:00:00,Watch S,Wearables,East,3,510,10,1377.0,444.0,56.0,Net Banking,Processing
ORD-000293,CUST-00279,2023-06-19 04:00:00,Tablet A,Electronics,North,1,760,0,760.0,314.0,24.0,Credit Card,Processing
ORD-000294,CUST-00964,2023-10-25 16:00:00,Headphones Z,Accessories,South,2,478,25,717.0,135.4,42.0,Credit Card,Shipped
ORD-000295,CUST-01654,2024-12-02 06:00:00,Mouse M,Accessories,Central,2,343,15,583.1,145.5,65.0,Credit Card,Processing
ORD-000296,CUST-00492,2024-09-20 22:00:00,Keyboard K,Accessories,South,4,1335,0,5340.0,2216.0,68.0,Credit Card,Processing
ORD-000297,CUST-02334,2024-01-16 16:00:00,Watch S,Wearables,North,2,1313,5,2494.7,899.1,47.0,PayPal,Shipped
ORD-000298,CUST-01009,2024-09-11 08:00:00,Watch S,Wearables,South,3,189,0,567.0,175.8,,Credit Card,Shipped
ORD-000299,CUST-02372,2024-04-28 14:00:00,Mouse M,Accessories,East,1,1268,15,1077.8,316.0,50.0,Net Banking,Delivered
ORD-000300,CUST-02436,2023-08-04 10:00:00,Watch S,Wearables,South,4,954,0,3816.0,1602.4,67.0,PayPal,Delivered
ORD-000301,CUST-00163,2023-05-19 05:00:00,Tablet A,Electronics,East,1,323,15,274.55,100.75,56.0,Net Banking,Processing
ORD-000302,CUST-00336,2024-06-20 22:00:00,Phone X,Electronics,South,1,247,0,247.0,95.8,45.0,Net Banking,Delivered
ORD-000303,CUST-01718,2024-04-30 00:00:00,Laptop Pro,Electronics,West,3,1252,0,3756.0,1457.4,35.0,Net Banking,Processing
ORD-000304,CUST-02391,2023-11-22 13:00:00,Tablet A,Electronics,East,2,341,0,682.0,242.8,27.0,UPI,Processing
ORD-000305,CUST-02316,2023-07-03 04:00:00,Headphones Z,Accessories,South,2,758,0,1516.0,580.4,69.0,UPI,Delivered
ORD-000306,CUST-02142,2024-04-26 02:00:00,Tablet A,Electronics,Central,1,1299,10,1169.1,401.7,19.0,Net Banking,Returned
ORD-000307,CUST-01296,2023-01-06 09:00:00,Tablet A,Electronics, North,4,1541,0,6164.0,2501.6,60.0,Credit Card,Returned
ORD-000308,CUST-01069,2024-12-19 06:00:00,Speaker B,Accessories,West,2,486,20,777.6,196.4,67.0,UPI,Delivered
ORD-000309,CUST-00837,2023-07-24 22:00:00,Watch S,Wearables,Central,4,249,15,846.6,317.0,60.0,UPI,Delivered
ORD-000310,CUST-01287,2023-04-07 17:00:00,Tablet A,Electronics,South,2,156,0,312.0,136.8,31.0,Net Banking,Returned
ORD-000311,CUST-00978,2024-04-14 10:00:00,Keyboard K,Accessories,Central,4,829,5,3150.2,1228.6,30.0,PayPal,Delivered
ORD-000312,CUST-01088,2023-04-07 01:00:00,Mouse M,Accessories,North,3,1031,5,2938.35,1130.55,18.0,Credit Card,Processing
ORD-000313,CUST-01622,2024-10-01 14:00:00,Keyboard K,Accessories,Central,4,811,10,2919.6,1017.2,49.0,PayPal,Processing
ORD-000314,CUST-00537,2024-08-31 05:00:00,Tablet A,Electronics,North,3,1281,5,3650.85,1288.05,42.0,UPI,Processing
ORD-000315,CUST-01229,2023-03-10 11:00:00,Laptop Pro,Electronics,West,3,463,0,1389.0,510.6,27.0,Credit Card,Processing
ORD-000316,CUST-01873,2024-10-13 17:00:00,Speaker B,Accessories,West,4,779,0,3116.0,1190.4,32.0,PayPal,Delivered
ORD-000317,CUST-01296,2023-08-20 11:00:00,Speaker B,Accessories,South,3,969,5,2761.65,1077.45,68.0,Net Banking,Processing
ORD-000318,CUST-00298,2024-10-05 00:00:00,Headphones Z,Accessories,North,1,1451,25,1088.25,220.65,46.0,UPI,Shipped
ORD-000319,CUST-00039,2023-07-17 08:00:00,Phone X,Electronics,West,3,214,20,513.6,98.4,34.0,Credit Card,Returned
ORD-000320,CUST-01878,2023-10-19 13:00:00,Mouse M,Accessories,West,2,283,0,566.0,256.4,59.0,Net Banking,Shipped
ORD-000321,CUST-02307,2024-08-21 23:00:00,Watch S,Wearables,Central,4,489,10,1760.4,646.8,57.0,Net Banking,Shipped
ORD-000322,CUST-00410,2023-11-10 11:00:00,Speaker B,Accessories,West,1,1007,20,805.6,203.4,40.0,Net Banking,Returned
ORD-000323,CUST-00301,2024-10-01 12:00:00,Mouse M,Accessories,Central,4,1264,0,5056.0,1978.4,24.0,PayPal,Delivered
ORD-000324,CUST-02203,2023-09-18 17:00:00,Headphones Z,Accessories,West,2,1304,10,2347.2,764.4,67.0,Net Banking,Returned
ORD-000325,CUST-00874,2024-07-08 20:00:00,Headphones Z,Accessories,East,2,1293,5,2456.7,895.1,53.0,PayPal,Returned
ORD-000326,CUST-02073,2024-11-06 06:00:00,Watch S,Wearables,North,2,507,10,912.6,340.2,23.0,Net Banking,Shipped
ORD-000327,CUST-01087,2023-03-21 18:00:00,Tablet A,Electronics,South,3,798,10,2154.6,682.2,19.0,PayPal,Returned
ORD-000328,CUST-00543,2023-06-06 03:00:00,Phone X,Electronics,South,3,533,25,1199.25,209.85,62.0,UPI,Shipped
ORD-000329,CUST-01430,2023-08-10 08:00:00,Headphones Z,Accessories,North,4,1260,0,5040.0,2020.0,49.0,Credit Card,Returned
ORD-000330,CUST-00282,2023-07-02 08:00:00,Phone X,Electronics,East,4,1540,15,5236.0,1608.0,61.0,Net Banking,Processing
ORD-000331,CUST-01001,2024-07-31 03:00:00,Headphones Z,Accessories,East,1,960,0,960.0,373.0,22.0,PayPal,Delivered
ORD-000332,CUST-01514,2023-05-10 16:00:00,Speaker B,Accessories,East,1,281,5,266.95,101.35,36.0,UPI,Returned
ORD-000333,CUST-01168,2024-08-24 20:00:00,Speaker B,Accessories,East,4,332,25,996.0,243.2,19.0,PayPal,Processing
ORD-000334,CUST-00647,2024-01-28 10:00:00,Tablet A,Electronics,North,3,497,15,1267.35,369.75,60.0,Credit Card,Returned
ORD-000335,CUST-01795,2024-08-12 18:00:00,Headphones Z,Accessories,North,2,1269,0,2538.0,1023.2,40.0,PayPal,Processing
ORD-000336,CUST-02226,2024-09-11 08:00:00,Tablet A,Electronics,West,4,208,10,748.8,317.6,57.0,Credit Card,Returned
ORD-000337,CUST-01240,2024-09-22 21:00:00,Laptop Pro,Electronics,North,1,1500,0,1500.0,584.0,21.0,UPI,Processing
ORD-000338,CUST-02167,2024-04-29 06:00:00,Keyboard K,Accessories,West,3,502,0,1506.0,644.4,21.0,Credit Card,Shipped
ORD-000339,CUST-00033,2023-06-22 00:00:00,Phone X,Electronics,West,4,1287,10,4633.2,1596.4,28.0,Credit Card,Delivered
ORD-000340,CUST-02272,2023-08-26 06:00:00,Watch S,Wearables,East,4,797,5,3028.6,1195.8,63.0,Credit Card,Processing
ORD-000341,CUST-01227,2023-04-04 19:00:00,Phone X,Electronics,Central,3,312,5,889.2,366.6,58.0,Credit Card,Returned
ORD-000342,CUST-00425,2023-05-31 04:00:00,Headphones Z,Accessories,West,4,348,10,1252.8,425.6,37.0,PayPal,Shipped
ORD-000343,CUST-00551,2023-06-18 15:00:00,Speaker B,Accessories,North,3,1534,0,4602.0,1852.8,,PayPal,Processing
ORD-000344,CUST-01084,2023-01-01 10:00:00,Keyboard K,Accessories,North,2,274,0,548.0,243.2,52.0,UPI,Processing
ORD-000345,CUST-00473,2023-03-21 01:00:00,Laptop Pro,Electronics,Central,3,219,5,624.15,244.95,62.0,Net Banking,Returned
ORD-000346,CUST-00439,2023-05-21 16:00:00,Mouse M,Accessories,East,3,1255,20,3012.0,705.0,31.0,Credit Card,Returned
ORD-000347,CUST-02267,2024-03-26 13:00:00,Keyboard K,Accessories,East,3,1320,20,3168.0,774.0,66.0,PayPal,Processing
ORD-000348,CUST-00637,2024-11-11 15:00:00,Laptop Pro,Electronics,East,4,1510,5,5738.0,2190.0,20.0,Credit Card,Processing
ORD-000349,CUST-01116,2023-12-01 09:00:00,Keyboard K,Accessories,Central,4,1338,0,5352.0,2080.8,32.0,Credit Card,Returned
ORD-000350,CUST-01155,2024-05-27 03:00:00,Keyboard K,Accessories,North,3,1536,10,4147.2,1409.4,,Credit Card,Processing
ORD-000351,CUST-02478,2023-09-04 17:00:00,Headphones Z,Accessories,North,4,1272,10,4579.2,1470.4,19.0,PayPal,Shipped
ORD-000352,CUST-00863,2024-02-07 12:00:00,Watch S,Wearables,East,1,188,0,188.0,65.2,38.0,UPI,Returned
ORD-000353,CUST-01405,2024-01-30 22:00:00,Watch S,Wearables,North,1,1024,5,972.8,360.4,27.0,Credit Card,Shipped
ORD-000354,CUST-00834,2024-04-30 11:00:00,Speaker B,Accessories,West,4,495,25,1485.0,277.0,44.0,Net Banking,Delivered
ORD-000355,CUST-01082,2023-11-16 16:00:00,Watch S,Wearables,West,4,456,5,1732.8,578.4,64.0,Net Banking,Returned
ORD-000356,CUST-02071,2023-11-21 16:00:00,Keyboard K,Accessories,East,3,1302,0,3906.0,1613.4,,Credit Card,Delivered
ORD-000357,CUST-02002,2023-03-22 19:00:00,Speaker B,Accessories,South,2,757,10,1362.6,434.2,29.0,Credit Card,Delivered
ORD-000358,CUST-01029,2023-08-08 05:00:00,Keyboard K,Accessories,Central,4,251,0,1004.0,433.6,66.0,Credit Card,Processing
ORD-000359,CUST-00209,2024-10-10 08:00:00,Phone X,Electronics,West,1,202,0,202.0,62.8,33.0,PayPal,Returned
ORD-000360,CUST-00379,2024-12-29 04:00:00,Phone X,Electronics,South,3,769,20,1845.6,512.4,25.0,Credit Card,Returned
ORD-000361,CUST-01735,2024-03-23 17:00:00,Tablet A,Electronics,Central,4,843,0,3372.0,1272.8,54.0,UPI,Returned
ORD-000362,CUST-01134,2024-03-28 15:00:00,Phone X,Electronics,North,1,1296,0,1296.0,526.4,42.0,UPI,Delivered
ORD-000363,CUST-00181,2024-12-12 08:00:00,Speaker B,Accessories,Central,1,195,5,185.25,80.25,41.0,PayPal,Processing
ORD-000364,CUST-00015,2024-12-02 03:00:00,Mouse M,Accessories,South,2,536,20,857.6,252.4,64.0,Net Banking,Shipped
ORD-000365,CUST-01367,2024-07-25 13:00:00,Keyboard K,Accessories,East,3,316,15,805.8,195.0,57.0,UPI,Shipped
ORD-000366,CUST-00536,2024-10-29 11:00:00,Tablet A,Electronics,North,3,532,0,1596.0,665.4,35.0,Net Banking,Returned
ORD-000367,CUST-01073,2023-07-02 00:00:00,Phone X,Electronics,North,2,811,10,1459.8,494.6,38.0,PayPal,Delivered
ORD-000368,CUST-00662,2024-01-10 14:00:00,Laptop Pro,Electronics,East,2,264,5,501.6,218.8,25.0,UPI,Shipped
ORD-000369,CUST-01810,2024-11-17 11:00:00,Headphones Z,Accessories,North,3,1022,5,2912.7,1094.1,36.0,UPI,Processing
ORD-000370,CUST-02260,2024-03-10 06:00:00,Watch S,Wearables,East,3,838,10,2262.6,754.2,66.0,PayPal,Returned
ORD-000371,CUST-01752,2024-09-23 17:00:00,Headphones Z,Accessories,North,4,541,0,2164.0,917.6,47.0,UPI,Delivered
ORD-000372,CUST-02298,2023-07-15 12:00:00,Mouse M,Accessories,Central,4,453,25,1359.0,223.8,44.0,UPI,Shipped
ORD-000373,CUST-00040,2024-01-19 05:00:00,Watch S,Wearables,West,2,1259,10,2266.2,741.4,53.0,Net Banking,Delivered
ORD-000374,CUST-00459,2023-01-11 06:00:00,Speaker B,Accessories,Central,4,477,0,1908.0,835.2,53.0,Credit Card,Processing
ORD-000375,CUST-00309,2024-03-28 11:00:00,Mouse M,Accessories,Central,1,227,10,204.3,75.1,43.0,Net Banking,Shipped
ORD-000376,CUST-00611,2024-06-22 06:00:00,Tablet A,Electronics,West,4,818,0,3272.0,1316.8,37.0,Net Banking,Delivered
ORD-000377,CUST-02235,2023-01-06 18:00:00,Watch S,Wearables,North,4,1496,10,5385.6,1855.2,69.0,PayPal,Returned
ORD-000378,CUST-00148,2023-11-14 10:00:00,Mouse M,Accessories,South,1,1463,0,1463.0,570.2,58.0,PayPal,Processing
ORD-000379,CUST-01513,2023-04-07 11:00:00,Watch S,Wearables,North,2,332,0,664.0,267.6,31.0,Credit Card,Delivered
ORD-000380,CUST-02386,2023-09-17 16:00:00,Speaker B,Accessories,East,1,482,10,433.8,164.6,50.0,Credit Card,Delivered
ORD-000381,CUST-02264,2023-01-14 19:00:00,Tablet A,Electronics,South,4,1308,15,4447.2,1352.0,26.0,PayPal,Delivered
ORD-000382,CUST-00607,2023-10-07 01:00:00,Phone X,Electronics,East,2,1310,0,2620.0,1064.0,40.0,Net Banking,Returned
ORD-000383,CUST-01761,2024-10-24 08:00:00,Laptop Pro,Electronics,East,4,450,5,1710.0,666.0,62.0,PayPal,Delivered
ORD-000384,CUST-00523,2024-10-19 15:00:00,Laptop Pro,Electronics,South,1,228,5,216.6,89.8,47.0,Net Banking,Returned
ORD-000385,CUST-00172,2024-02-12 01:00:00,Tablet A,Electronics,South,1,1267,5,1203.65,428.45,67.0,PayPal,Returned
ORD-000386,CUST-01263,2024-12-13 22:00:00,Speaker B,Accessories,South,4,1546,0,6184.0,2489.6,59.0,Net Banking,Shipped
ORD-000387,CUST-01494,2023-09-17 08:00:00,Speaker B,Accessories,South,3,297,10,801.9,243.3,45.0,UPI,Processing
ORD-000388,CUST-00164,2024-10-02 01:00:00,Keyboard K,Accessories,Central,3,826,0,2478.0,1045.2,48.0,Net Banking,Processing
ORD-000389,CUST-01466,2024-08-08 00:00:00,Headphones Z,Accessories,North,1,1036,20,828.8,199.2,43.0,Credit Card,Delivered
ORD-000390,CUST-00861,2024-04-27 19:00:00,Mouse M,Accessories,East,1,176,5,167.2,72.6,53.0,Credit Card,Delivered
ORD-000391,CUST-01023,2024-10-09 14:00:00,Tablet A,Electronics,Central,3,1296,20,3110.4,783.6,64.0,UPI,Shipped
ORD-000392,CUST-00422,2024-05-17 05:00:00,Headphones Z,Accessories,Central,3,844,0,2532.0,1063.8,53.0,Credit Card,Delivered
