campaign_id,channel,date,impressions,clicks,conversions,spend,revenue,ctr,cpa,roas
CMP-0014,Organic,2023-11-26,11496,280,27,552.8623877053301,12668.296078122323,2.4356297842727903,20.47638472982704,22.914013251475506
CMP-0031,Email,2024-12-24,55576,3697,354,3191.645540249872,52914.51403542735,6.652152008061034,9.015947853813197,16.579069751989035
CMP-0040,Email,2024-05-20,31589,2258,54,761.259179712777,13784.559284827643,7.148057868245275,14.097392216903279,18.107577093557747
CMP-0044,YouTube,2023-08-31,25000,250,35,1880.7932511266256,8398.813472657237,1.0,53.736950032189306,4.46556976298496
CMP-0020,YouTube,2024-02-12,73258,5322,779,746.0386219468011,353065.8373722057,7.264735592017255,0.957687576311683,473.25410104221424
CMP-0035,Organic,2024-09-29,1853,135,19,4440.931378123035,2744.091641321953,7.285483000539665,233.73323042752816,0.6179090392704394
CMP-0016,Email,2023-04-11,59630,4391,389,1008.5852982790946,143613.6972919272,7.363743082341104,2.5927642629282635,142.39122614316216
CMP-0036,YouTube,2023-12-16,50503,933,47,3163.603030792877,17689.204924139773,1.8474150050492049,67.31070278282716,5.591474262719498
CMP-0050,Facebook,2023-04-27,59194,4547,172,1993.957690620748,25533.273405053158,7.6815217758556615,11.592777271050862,12.805323565869784
CMP-0050,Organic,2023-09-19,57399,1734,108,2354.330049884327,27280.54537113328,3.0209585532849004,21.799352313743768,11.587392078894643
CMP-0030,Email,2023-11-18,15102,1009,141,1813.351616440121,18341.278743069473,6.681234273606145,12.860649761986673,10.114573796270209
CMP-0039,Email,2023-07-22,88251,5570,567,1898.5340270943316,94029.5019469743,6.311543211974935,3.3483845275032302,49.52742516334278
CMP-0036,LinkedIn,2024-08-25,16451,1232,97,2727.6631761252625,10884.772170924014,7.4889064494559605,28.120238929126415,3.9905118293917066
CMP-0014,Email,2023-07-30,62853,4194,184,4673.443588558578,61201.11969284336,6.6727125196887975,25.399149937818358,13.0955083832989
CMP-0044,Google Ads,2023-09-08,87603,1959,75,709.0424121312503,29504.452708676516,2.2362247868223695,9.453898828416671,41.61168951796775
CMP-0036,Instagram,2023-09-25,65595,4683,673,453.484811396616,273220.9552326748,7.139263663388978,0.6738258713174087,602.4919652572814
CMP-0030,Organic,2023-06-08,16687,332,8,1987.2776267763907,716.9832229332301,1.9895727212800383,248.40970334704883,0.3607866426274145
CMP-0034,Email,2024-01-19,33725,1731,61,1802.474484937636,18373.44056727036,5.132690882134915,29.548762048157965,10.193453899518621
CMP-0040,Organic,2023-09-15,90899,5408,367,2336.984387003679,136330.24668468675,5.949460390103301,6.3678048692198335,58.33596811465225
CMP-0009,Google Ads,2023-05-08,34486,1271,132,2111.7510010361275,49936.87293849412,3.685553557965551,15.998113644213086,23.647140649628042
CMP-0018,Organic,2023-12-18,13827,700,79,1334.9249152104303,24731.47372808116,5.062558761842771,16.89778373684089,18.52649047619478
CMP-0049,Email,2023-12-21,76912,2693,253,3158.0147665144623,113668.91937964539,3.5014042022051175,12.48227180440499,35.9937897013392
CMP-0025,Google Ads,2024-07-31,42115,1221,176,4863.059063352591,54017.22501256619,2.899204558945744,27.631017405412447,11.107663778882163
CMP-0032,Email,2023-01-28,23154,309,38,935.7037373213656,4338.176319828444,1.3345426276237367,24.623782561088568,4.636271232866206
CMP-0019,YouTube,2024-07-26,78851,2706,88,824.8780381747523,43696.54996185351,3.4317890705254213,9.37361407016764,52.97334628831068
CMP-0048,Google Ads,2024-05-29,6546,339,20,2199.356559277197,6651.852358452115,5.178735105407883,109.96782796385985,3.024453825094281
CMP-0038,Organic,2023-01-11,36810,1234,101,3854.707329266103,23992.9872218231,3.3523499049171424,38.16541910164458,6.224334345609352
CMP-0010,Email,2023-02-10,15924,1205,94,3206.337693994512,17124.587551705175,7.567194172318513,34.109975468026725,5.340855887943314
CMP-0007,Email,2023-03-24,8356,268,13,3236.87310784194,2712.955249207687,3.207276208712303,248.9902390647646,0.8381407484386821
CMP-0035,Google Ads,2023-09-18,51221,3261,260,4880.274711584908,53307.06203749234,6.366529353194979,18.770287352249646,10.922963396087276
CMP-0003,LinkedIn,2024-10-24,48237,672,44,2736.3313070498275,8712.165369631646,1.393121462777536,62.189347887496076,3.1838854261491667
CMP-0009,Email,2023-10-02,11483,250,16,2490.9587172623237,2255.585453569202,2.1771314116520073,155.68491982889523,0.9055089664625965
CMP-0036,Email,2023-07-29,90118,1916,80,4188.036792437479,29308.992547520895,2.126101333806787,52.35045990546848,6.998265297106612
CMP-0005,Email,2023-03-08,17192,637,88,4363.543392427971,30317.882795508885,3.705211726384365,49.58572036849967,6.9479961739624985
CMP-0001,Google Ads,2024-05-15,75454,1498,99,4137.128270762529,15236.429425149763,1.9853155564979987,41.78917445214675,3.682851588824797
CMP-0043,Google Ads,2024-01-04,99786,3955,125,695.5831287296573,53236.83047696629,3.9634818511614855,5.564665029837259,76.53554015059659
CMP-0044,YouTube,2024-05-16,14044,1019,83,4684.018997834236,35438.75394179436,7.255767587581885,56.43396382932814,7.565886038929451
CMP-0016,LinkedIn,2024-05-06,23006,670,21,3910.759595438764,3429.0425599529713,2.912283752064679,186.2266474018459,0.8768226418091172
CMP-0016,YouTube,2023-07-26,17083,231,15,270.8481234945231,2169.9863585546696,1.3522215067611076,18.05654156630154,8.011819799809501
CMP-0037,YouTube,2024-11-01,38852,2811,313,1678.4323811092902,68416.1055150403,7.235148769690106,5.362403773512109,40.7619075305396
CMP-0033,YouTube,2024-04-01,79950,5286,185,3136.1392848864625,87547.71539452454,6.611632270168856,16.952104242629527,27.91576120883101
CMP-0007,Instagram,2023-02-11,14399,1097,142,4602.381161343345,25352.677601658448,7.618584623932217,32.411134939037645,5.5086001599786005
CMP-0038,Organic,2024-02-09,59398,2547,125,2380.570686193056,6767.5948136459465,4.288023165763157,19.04456548954445,2.8428455634176104
CMP-0005,Email,2024-06-22,16503,1085,69,3382.1429845038783,20844.034318935184,6.5745622008119735,49.01656499280983,6.162966620405247
CMP-0019,Facebook,2024-12-19,35945,2312,228,2237.7400808331813,57163.43426856382,6.432048963694534,9.814649477338515,25.545162621067263
CMP-0012,Facebook,2023-01-30,91297,5063,578,3638.489297050202,221455.09190596323,5.545636767911322,6.294964181747754,60.86457148176894
CMP-0013,Facebook,2024-01-09,76885,4446,220,2112.525989966435,67768.98278519968,5.782662417896859,9.602390863483796,32.07959717753646
CMP-0020,Instagram,2023-02-09,50523,2312,155,437.2182971878877,9304.28216270502,4.5761336421035965,2.8207632076637914,21.280633090034314
CMP-0035,YouTube,2023-05-04,5490,240,25,2913.5226543101917,2289.758373699831,4.371584699453552,116.54090617240767,0.7859071802007169
CMP-0016,LinkedIn,2023-06-19,35600,1369,86,981.0590328634047,6627.537385905735,3.845505617977528,11.407663172830286,6.755492955976385
CMP-0046,LinkedIn,2024-12-25,29662,2286,107,1330.6929137491309,29911.15171490747,7.706830287910457,12.436382371487204,22.477877056273613
CMP-0031,LinkedIn,2023-09-10,4808,378,54,3001.9283888684577,8148.060079016226,7.86189683860233,55.591266460526995,2.7142753002471
CMP-0007,YouTube,2023-04-09,8196,372,9,1083.3065678660437,2033.3406089524676,4.538799414348463,120.36739642956042,1.8769761665507603
CMP-0044,Instagram,2023-03-06,96955,6281,362,2408.79489511804,173520.04811467262,6.478263111752875,6.654129544524973,72.03604112012596
CMP-0050,Facebook,2024-02-22,73818,3341,104,4449.973561270159,35891.769782166,4.525996369449186,42.788207319905375,8.065614163316823
CMP-0026,Instagram,2023-04-17,34997,2589,367,1579.9628967611595,51525.488614201284,7.397776952310197,4.305076012973187,32.611834568916656
CMP-0045,Organic,2023-08-31,56420,1888,98,2583.604121787427,8562.073914485643,3.346331088266572,26.36330736517783,3.314003814393245
CMP-0002,LinkedIn,2024-04-29,70252,2573,338,3796.691585568447,19693.495304808894,3.6625291806638955,11.232815341918482,5.187014762975632
CMP-0039,YouTube,2023-03-24,62740,2709,286,,119350.50794404869,4.3178195728402935,12.601808227345005,33.115046730381394
CMP-0014,Facebook,2024-07-24,22244,251,24,3646.7520412528274,9696.31812236433,1.1283941737097645,151.9480017188678,2.6588915321572557
CMP-0017,Facebook,2024-12-26,64971,5086,271,4777.517989476165,116765.7007568743,7.828107925074264,17.62921767334378,24.440661660318977
CMP-0019,Organic,2024-02-09,18606,242,30,127.65333090137273,7761.028136221452,1.3006557024615717,4.255111030045757,60.79769389032052
CMP-0015,Organic,2023-03-14,77111,3288,373,2140.562687400424,134357.8947281836,4.263983089312809,5.738773960859045,62.76755897831362
CMP-0034,Organic,2023-10-20,76884,3236,429,4004.5009080188156,154966.27654709897,4.208938140575412,9.33450095109281,38.69802507393285
CMP-0029,LinkedIn,2023-04-24,23852,609,57,2398.183314410414,22828.44868930614,2.5532450109005533,42.07339148088445,9.519059094495637
CMP-0011,Instagram,2023-02-03,39096,2757,133,1308.4459983412473,19274.61351012711,7.051872314303253,9.837939837152236,14.730920140809834
CMP-0025,Organic,2023-05-31,23211,1491,59,4105.739195027288,20831.150400085888,6.423678428331395,69.58879991571673,5.073666253647034
CMP-0039,Organic,2023-07-28,12715,628,92,3005.3929276121958,20975.5523528265,4.93904836806921,32.667314430567345,6.97930448964346
CMP-0029,Email,2024-08-23,56563,4229,197,1817.7159219772498,48363.99739810285,7.476618991213338,9.226984375519034,26.60701642833944
CMP-0022,Organic,2023-10-29,64902,1067,78,4071.8414989999023,23947.59247753991,1.6440171335243905,52.20309614102439,5.881268336064101
CMP-0004,YouTube,2023-10-04,26092,2002,203,3609.4545293022056,20054.267540627163,7.672849915682968,17.78056418375471,5.556038281635906
CMP-0032,Organic,2024-05-18,45293,992,92,4786.464996048029,26354.780653258622,2.190183913629038,52.02679343530467,5.506105377354392
CMP-0031,Email,2023-09-11,57372,1602,44,1806.453198579746,13583.46034934157,2.7923028655093076,41.05575451317605,7.519408950102356
CMP-0011,YouTube,2023-02-27,10094,537,71,2180.8646889659944,19905.872415734055,5.3199920744997025,30.716404069943582,9.12751374097031
CMP-0033,YouTube,2023-05-16,71399,3444,324,2811.3610382730058,87833.79971615794,4.823596969145226,8.67704024158335,31.242447526452693
CMP-0035,Organic,2023-11-08,11350,594,23,1805.5780922041947,1698.5335060712287,5.233480176211454,78.50339531322585,0.9407145076720058
CMP-0007,Email,2024-10-10,95119,6934,622,4127.020575246768,98786.26888595075,7.289815914801459,6.635081310686123,23.936461445929183
CMP-0036,Email,2023-10-11,35816,1487,180,1210.39875827404,43026.172155655484,4.151775742684833,6.724437545966889,35.547105333293935
CMP-0027,Email,2023-11-28,82576,6349,552,146.67864877975964,145857.49752938346,7.6886746754504935,0.2657221898184051,994.401698834783
CMP-0036,Organic,2023-10-02,76029,3164,383,3408.3444164476455,30907.951352211745,4.161569927264597,8.899071583414218,9.068318096920976
CMP-0032,Google Ads,2023-07-30,12632,993,28,482.5322525074521,8526.490381331063,7.860987967067764,17.233294732409004,17.670301491814545
CMP-0026,Organic,2024-06-13,56540,2895,177,346.6810588061992,55074.96856811986,5.120268836222143,1.9586500497525379,158.8635062952999
CMP-0027,Instagram,2024-10-15,75505,2378,295,1342.6173792897473,118559.43007589823,3.149460300642341,4.551245353524567,88.30470386031863
CMP-0013,LinkedIn,2024-07-27,67310,4040,115,3135.414439061992,32113.225413222015,6.002079928688159,27.26447338314776,10.242099102799687
CMP-0008,Facebook,2024-06-12,4253,241,27,2981.382507035544,10706.502353264636,5.666588290618387,110.42157433464979,3.591120001542624
CMP-0005,Organic,2023-03-25,18677,900,85,931.2923733480764,40076.35414708932,4.818761042994057,10.956380862918545,43.03305309267311
CMP-0031,Facebook,2024-11-18,46608,1134,90,3360.712041796754,21827.44574789941,2.433058702368692,37.34124490885282,6.494887237119458
CMP-0005,Google Ads,2023-11-22,48633,3165,228,2131.5933186706734,112655.09056161909,6.507926716427118,9.34909350294155,52.850179992060696
CMP-0011,Organic,2023-03-23,29605,1106,105,2526.993971205187,40525.791042326986,3.735855429826043,24.066609249573208,16.037153829456592
CMP-0022,LinkedIn,2023-07-06,78038,3436,209,562.6742999116616,46800.52680149297,4.402983162049258,2.6922215306778066,83.17516333843669
CMP-0032,Email,2023-08-01,23782,1272,152,1685.865361518882,32860.4507607233,5.348582961903961,11.091219483676856,19.491740865425722
CMP-0005,YouTube,2023-05-09,64272,2495,217,4845.711283797438,52720.74728592646,3.8819392581528507,22.330466745610316,10.879877937055053
CMP-0015,YouTube,2023-10-10,76933,5410,598,3075.976405203431,238879.7862098644,7.032092860021057,5.143773252848547,77.65982398491967
CMP-0010,Email,2024-11-30,49929,3517,123,3554.0318575851916,41596.37865096456,7.044002483526608,28.894567947847086,11.703997127146595
CMP-0041,Email,2023-06-18,75079,1497,110,3126.6651464118245,39034.88451693229,1.9938997589206036,28.42422860374386,12.484510713188747
CMP-0025,Instagram,2024-05-05,31923,915,63,,9544.555094974236,2.866271966920402,21.598778221886075,7.0143261330349
CMP-0025,Organic,2024-09-13,67332,1005,58,2855.3112177500616,25723.93564513296,1.4926038139369098,49.22950375431141,9.009153007637114
CMP-0027,Instagram,2023-02-22,57565,1911,190,1682.1890445451181,63617.01727515348,3.3197255276643793,8.853626550237463,37.817995237483075
CMP-0016,Google Ads,2023-03-08,59089,2473,232,2848.316734896588,24055.564294125666,4.185212137622908,12.277227305588742,8.445536972558298
CMP-0034,Instagram,2023-01-19,91571,2464,268,4674.869500664595,39017.810308281674,2.690808225311507,17.443542912927594,8.346288661690936
CMP-0029,Organic,2024-05-12,57147,2587,231,1989.8508636282145,72488.39957119948,4.526921798169633,8.614073002719543,36.42906154234445
CMP-0013,Google Ads,2024-09-27,5650,428,55,1474.5460846062933,5780.0916555335625,7.575221238938052,26.809928811023514,3.919912518079663
CMP-0024,Instagram,2024-11-14,85499,2539,117,3242.3933905232634,45357.42183114938,2.9696253757353888,27.712764021566354,13.988870679208212
CMP-0040,Organic,2024-05-19,97139,3147,272,3038.7062692726613,19951.13222785145,3.2396874581784862,11.171714225267138,6.565666589626286
CMP-0029,Organic,2023-04-28,14000,906,43,,9477.767765101582,6.471428571428571,57.81357246758112,3.812481990507819
CMP-0017,Facebook,2024-10-05,16104,712,53,1295.0197021197448,25485.68161810815,4.4212617983109785,24.434334002259337,19.6797636177983
CMP-0042,Organic,2024-03-19,43232,1560,77,1484.6139269407445,34197.21572818818,3.6084381939304215,19.280700349879798,23.03441663022544
CMP-0037,Organic,2023-04-09,4546,74,1,2618.9803539083314,84.158677959238,1.627804663440387,2618.9803539083314,0.03213413870541149
CMP-0029,Google Ads,2023-11-25,31221,2005,243,2246.7463825184323,43591.53188481091,6.421959578488838,9.245869886907128,19.402070578143363
CMP-0039,Organic,2023-03-29,57977,896,126,3101.8310064578877,15175.379881639883,1.5454404332752643,24.617706400459426,4.892394153661289
CMP-0009,Google Ads,2023-10-16,6469,501,42,3072.2867816439566,13128.822196838893,7.744628226928428,73.14968527723707,4.273306214536966
CMP-0025,Instagram,2023-10-29,94997,4578,286,103.32136657928548,75049.61442288986,4.819099550512122,0.3612635195079912,726.3707102179994
CMP-0019,LinkedIn,2023-05-12,73897,3249,359,2340.59476549582,39009.11022282429,4.396660216246938,6.519762577982785,16.666323789953786
CMP-0031,Instagram,2023-03-11,17648,495,70,2515.106175709131,30486.83620395653,2.804850407978241,35.93008822441616,12.121490734028676
CMP-0014,Organic,2024-09-12,9586,662,14,1013.7261108731809,2929.600606976993,6.9059044439808055,72.40900791951292,2.889933065306524
CMP-0032,Instagram,2024-03-04,94538,4719,523,361.6902028273985,52979.813480871606,4.991643571897015,0.6915682654443566,146.47843117319383
CMP-0026,Email,2024-08-04,45244,2396,335,2480.6786138358893,164831.9860730549,5.295729820528689,7.405010787569819,66.44632849806132
CMP-0015,Instagram,2024-03-19,14648,1142,40,3881.5956670027344,8563.02505911611,7.796286182413982,97.03989167506836,2.206057970414072
CMP-0050,Instagram,2024-09-02,73286,5196,259,3852.206954488039,98524.49053734123,7.090030838086402,14.873385924664245,25.576115640037102
CMP-0004,YouTube,2023-12-31,71601,860,48,4049.8846596555377,9295.669310935806,1.2011005432885016,84.37259707615704,2.2952923582091467
CMP-0045,LinkedIn,2023-11-18,12943,233,21,4541.4475213561445,2724.305651927835,1.8002008807849805,216.25940577886402,0.5998760613475759
CMP-0011,Google Ads,2024-04-09,3471,213,27,1343.9025229199235,7882.744969959562,6.1365600691443385,49.774167515552726,5.865563041605552
CMP-0012,YouTube,2023-11-14,90335,2167,308,1266.8971875493485,96728.48474347258,2.3988487297282335,4.113302556978404,76.35069814195542
CMP-0036,Organic,2024-03-01,19618,1269,123,1613.6370159528863,51204.03242501774,6.46854929146702,13.119000129698263,31.732063604639542
CMP-0013,Google Ads,2024-11-09,89166,3577,201,2527.4150656369493,45091.584678566585,4.011618778458156,12.574204306651488,17.840989116365332
CMP-0005,Facebook,2023-10-07,90335,2579,98,3559.697450501185,27776.395748420786,2.854928875850999,36.32344337246107,7.803021502434155
CMP-0013,Facebook,2024-10-15,33518,1469,198,2201.1664789868355,96390.20094029052,4.382719732680948,11.117002419125432,43.79050919613201
CMP-0036,Google Ads,2023-07-13,4169,273,13,,1388.7586860524234,6.548332933557208,312.2304509432558,0.3421434101384828
CMP-0010,Google Ads,2024-10-26,30289,1597,155,832.0723050623504,69119.18890603256,5.272541186569382,5.368208419757099,83.06872910624419
CMP-0007,LinkedIn,2023-01-24,37265,879,68,4824.984283454229,30702.26574957466,2.358781698644841,70.95565122726806,6.363184612820079
